"X10";"X7";"X2";"X6";"X12";"X1";"X9";"X8";"X3";"X11";"X4";"X5";"generation"
10;7;2;6;12;1;9;8;3;11;4;5;1
10;7;2;6;12;1;9;8;3;11;4;5;1
6;11;3;10;12;1;9;8;4;7;5;2;1
10;7;2;6;11;1;3;8;9;12;5;4;1
10;7;2;6;12;1;9;3;8;11;4;5;1
10;7;2;6;12;1;9;8;3;11;4;5;1
10;7;2;6;12;1;9;8;3;11;4;5;1
10;7;2;6;12;1;9;8;3;11;4;5;1
10;7;2;6;12;1;9;8;3;11;4;5;1
10;7;2;6;12;1;11;8;3;9;4;5;1
10;11;4;9;12;1;6;8;3;7;2;5;1
7;11;4;2;12;1;5;8;3;10;9;6;1
3;8;2;6;12;1;9;4;10;11;7;5;1
1;10;5;2;6;7;9;8;3;11;4;12;1
10;7;2;6;12;1;9;8;3;11;4;5;1
10;7;2;6;12;1;9;8;3;11;4;5;1
10;5;2;6;9;1;4;11;3;8;12;7;1
10;3;5;2;9;1;8;6;7;11;4;12;1
10;7;2;6;12;1;9;8;3;11;4;5;1
10;7;2;9;12;1;6;8;3;11;4;5;1
10;7;8;6;12;1;9;2;3;11;4;5;1
10;7;2;6;12;1;9;8;3;11;4;5;1
10;3;12;2;9;1;8;6;7;11;4;5;1
10;3;6;2;9;1;4;11;7;8;12;5;1
1;11;2;10;7;6;4;8;9;3;5;12;1
1;3;11;10;7;6;4;8;9;12;5;2;1
10;7;2;6;12;1;9;8;3;11;4;5;1
10;7;2;6;12;1;9;8;3;11;4;5;1
5;7;12;2;9;1;6;8;3;11;4;10;1
5;3;2;4;12;1;9;11;7;6;8;10;1
10;3;2;9;12;1;4;11;7;6;8;5;1
10;3;12;2;9;1;8;6;7;11;4;5;1
9;2;5;3;12;1;4;11;7;6;8;10;1
6;1;12;2;9;3;4;11;7;5;8;10;1
1;11;3;10;7;6;4;8;9;12;5;2;1
1;8;5;3;12;10;7;11;9;4;6;2;1
6;8;3;10;7;1;4;11;9;12;5;2;1
5;1;3;10;7;6;4;8;9;12;11;2;1
10;7;2;6;12;1;9;8;3;11;4;5;1
10;7;2;6;12;1;9;8;3;11;4;5;1
1;11;4;9;6;8;2;7;10;12;5;3;1
1;11;3;10;7;6;4;8;9;12;5;2;1
5;3;11;9;12;1;4;2;7;6;8;10;1
5;7;2;6;12;1;9;11;3;4;8;10;1
8;11;4;2;12;1;9;7;10;3;5;6;1
10;7;4;9;12;1;6;8;3;11;2;5;1
1;11;3;10;7;6;4;8;9;12;5;2;1
1;11;3;10;7;6;4;8;9;12;5;2;1
6;12;5;10;7;1;9;8;3;11;4;2;1
5;11;2;1;7;6;4;8;9;12;10;3;1
10;7;2;6;12;1;9;8;3;11;4;5;1
11;8;2;6;12;1;9;7;10;3;4;5;1
10;7;2;6;12;1;9;8;3;11;4;5;1
10;7;2;6;12;1;9;8;3;11;4;5;1
10;7;4;6;11;1;3;8;9;12;5;2;1
10;11;2;6;12;1;9;8;4;7;5;3;1
6;7;5;10;12;1;9;8;3;11;4;2;1
1;11;3;10;7;6;9;8;2;12;4;5;1
6;10;5;2;9;1;4;11;7;12;8;3;1
5;3;9;2;12;10;7;11;4;6;8;1;1
10;7;2;6;12;1;9;8;3;11;4;5;1
10;7;2;6;12;1;8;11;4;9;3;5;1
1;11;3;10;7;6;4;8;9;12;5;2;1
1;11;3;10;7;6;4;8;9;12;5;2;1
11;1;9;6;4;8;2;7;10;3;5;12;1
6;10;2;7;12;1;9;8;3;11;4;5;1
1;11;2;10;6;7;4;8;9;12;5;3;1
1;11;3;9;6;8;2;7;10;12;5;4;1
1;11;3;10;7;6;4;8;9;12;5;2;1
1;5;3;10;7;6;4;8;9;12;11;2;1
10;7;2;6;12;1;9;8;3;11;4;5;1
10;7;2;6;12;1;9;8;3;11;4;5;1
11;8;9;6;12;1;2;7;10;3;5;4;1
1;10;12;9;6;7;2;8;3;11;4;5;1
5;7;2;6;12;1;9;8;3;11;4;10;1
5;3;2;11;12;1;9;4;7;6;8;10;1
1;9;3;10;7;6;11;8;4;12;5;2;1
1;11;3;10;7;6;4;8;9;12;5;2;1
11;8;9;6;4;1;2;7;10;3;5;12;1
10;7;2;9;6;8;4;11;1;3;5;12;1
10;7;2;11;12;1;9;8;3;6;4;5;1
10;7;2;6;12;1;9;8;3;11;4;5;1
1;11;2;9;7;6;4;8;10;3;5;12;1
1;11;2;9;7;6;4;8;10;3;5;12;1
10;7;2;6;12;1;9;8;3;11;4;5;1
10;7;2;6;12;1;9;8;3;11;4;5;1
6;12;3;10;7;1;2;8;9;11;4;5;1
10;7;2;6;12;1;4;8;9;11;3;5;1
10;7;2;6;12;1;9;8;3;11;4;5;1
10;7;2;6;12;1;9;8;3;11;4;5;1
10;1;2;6;12;7;9;8;3;11;4;5;1
10;7;2;6;12;1;9;8;3;11;4;5;1
10;7;2;6;12;1;9;8;3;11;4;5;1
10;7;2;6;12;1;9;8;3;11;4;5;1
3;1;9;12;6;8;2;7;10;11;4;5;1
1;10;4;2;6;7;9;8;3;11;5;12;1
10;3;2;11;12;1;9;8;7;6;4;5;1
5;7;2;6;12;1;9;8;3;11;4;10;1
7;11;2;6;12;1;9;8;10;3;5;4;1
11;9;1;12;6;8;2;7;10;3;4;5;1
10;7;2;6;12;1;9;8;3;11;4;5;2
10;7;2;6;12;1;9;8;3;11;4;5;2
10;7;2;6;12;1;9;8;3;11;4;5;2
10;7;2;6;12;1;9;8;3;11;4;5;2
10;7;2;6;12;1;9;8;3;11;4;5;2
1;7;2;6;12;10;9;8;3;11;4;5;2
10;7;2;6;12;1;9;8;3;11;4;5;2
10;7;2;6;12;1;9;8;3;11;4;5;2
10;1;2;6;12;7;9;8;3;11;4;5;2
1;10;5;2;6;7;9;8;3;11;4;12;2
