"X16";"X4";"X32";"X21";"X22";"X63";"X10";"X48";"X43";"X44";"X36";"X50";"X62";"X41";"X34";"X39";"X58";"X18";"X12";"X56";"X55";"X61";"X37";"X46";"X1";"X23";"X24";"X19";"X5";"X11";"X2";"X45";"X17";"X59";"X14";"X6";"X15";"X13";"X47";"X51";"X7";"X26";"X53";"X64";"X27";"X3";"X52";"X49";"X60";"X42";"X33";"X57";"X54";"X40";"X38";"X25";"X30";"X8";"X31";"X28";"X29";"X35";"X9";"X20";"generation"
16;4;32;21;22;63;10;48;43;44;36;50;62;41;34;39;58;18;12;56;55;61;37;46;1;23;24;19;5;11;2;45;17;59;14;6;15;13;47;51;7;26;53;64;27;3;52;49;60;42;33;57;54;40;38;25;30;8;31;28;29;35;9;20;1
16;4;32;21;22;63;10;48;43;44;36;50;62;41;34;39;58;18;12;56;55;61;37;46;1;23;24;19;5;11;2;45;17;59;14;6;15;13;47;51;7;26;53;64;27;3;52;49;60;42;33;57;54;40;38;25;30;8;31;28;29;35;9;20;1
42;3;57;10;21;6;51;30;45;29;31;24;64;63;41;47;39;26;40;12;53;4;44;17;27;56;5;7;16;11;20;13;54;59;46;2;33;35;18;34;36;9;49;38;58;50;43;8;52;25;48;62;19;28;15;1;37;32;23;60;14;22;61;55;1
42;29;51;34;40;20;27;56;4;21;6;30;64;41;5;9;39;31;17;2;12;45;3;24;10;59;61;35;62;63;47;44;7;18;53;36;57;55;33;16;46;11;49;38;58;50;43;8;52;19;48;26;25;28;15;1;37;32;23;60;14;22;13;54;1
16;64;32;21;22;63;10;48;43;8;31;50;62;7;27;39;58;47;12;56;55;61;37;46;1;60;24;30;5;11;42;45;38;59;53;19;33;35;18;28;49;9;14;51;40;41;15;3;23;2;57;26;25;34;17;36;6;44;54;4;29;13;52;20;1
20;44;48;10;21;32;9;63;35;50;36;16;4;41;34;39;58;18;12;56;55;61;37;46;1;23;24;19;5;3;2;45;17;59;14;6;15;13;47;51;7;26;53;64;27;11;52;49;60;42;33;57;54;40;38;25;30;8;31;28;29;62;22;43;1
42;29;51;34;40;20;27;56;4;21;6;30;64;41;5;9;39;31;17;2;12;45;3;24;10;59;61;35;26;63;47;44;7;18;53;36;57;55;33;16;46;11;49;38;58;50;43;8;52;25;48;62;19;28;15;1;37;32;23;60;14;22;13;54;1
42;29;51;34;40;20;27;56;4;21;6;30;64;41;5;9;39;31;17;2;12;45;3;24;10;59;61;35;26;63;47;44;7;18;53;36;57;55;33;16;46;11;49;38;58;50;43;8;52;25;48;62;19;28;15;1;37;32;23;60;14;22;13;54;1
35;3;63;54;16;45;28;56;36;34;29;9;15;47;48;60;51;2;33;21;5;50;64;17;1;23;40;27;31;57;61;10;39;25;44;49;8;11;53;43;22;26;18;58;32;37;20;13;7;6;14;41;38;59;19;42;55;52;12;30;4;24;46;62;1
16;4;27;21;7;63;10;48;51;14;36;50;62;41;34;17;64;47;12;56;55;2;3;46;1;45;24;19;5;57;61;23;39;25;44;49;8;11;53;43;22;26;18;58;32;37;52;6;60;42;33;13;54;40;38;59;30;15;31;28;29;35;9;20;1
44;38;63;54;16;45;28;56;36;34;29;9;1;47;48;60;51;2;33;21;58;43;13;27;5;26;6;62;50;23;31;4;55;37;20;49;15;11;64;25;41;3;42;7;46;22;10;52;8;12;39;18;32;61;57;30;40;24;14;17;19;59;35;53;1
35;38;3;29;36;53;17;11;46;51;27;10;21;7;13;63;41;45;15;9;58;43;48;54;5;26;6;62;50;23;31;4;55;37;20;49;33;56;64;25;34;60;42;47;16;22;1;52;8;12;39;18;32;59;19;61;14;2;40;30;57;24;44;28;1
51;4;32;21;22;63;10;48;43;45;6;50;62;41;34;39;58;59;12;56;13;61;37;17;1;23;24;19;5;26;2;44;7;18;53;36;57;55;33;16;46;11;49;64;27;3;52;14;60;42;47;15;54;40;38;25;30;8;31;28;29;35;9;20;1
42;29;51;34;40;20;27;56;4;21;6;30;64;41;5;13;39;31;17;2;12;45;3;24;10;59;61;22;26;63;47;44;7;18;53;36;57;55;33;16;46;11;49;38;58;50;43;8;52;25;48;62;19;28;15;1;37;32;23;60;14;35;9;54;1
16;4;32;21;22;63;10;48;43;44;36;50;62;41;34;39;58;18;12;56;55;61;37;46;1;23;24;19;5;11;2;45;17;59;14;6;15;13;47;51;7;26;53;64;27;3;52;49;60;42;33;57;54;40;38;25;30;8;31;28;29;35;9;20;1
16;4;32;21;22;63;10;48;43;44;36;50;62;41;34;39;58;18;12;56;55;61;37;46;1;23;24;19;5;11;2;45;17;59;14;6;15;13;47;51;7;26;53;64;27;3;52;49;60;42;33;57;54;40;38;25;30;8;31;28;29;35;9;20;1
42;29;51;34;37;20;27;56;4;21;6;1;64;41;5;9;39;31;17;2;12;45;3;32;10;22;61;35;26;63;47;44;7;18;53;36;15;55;33;16;46;11;49;38;58;50;43;8;52;25;48;62;23;60;57;30;40;24;14;28;19;59;13;54;1
46;38;48;29;49;20;15;56;4;21;6;30;64;41;5;9;39;31;17;2;12;45;3;24;10;59;61;35;26;63;47;44;7;18;53;36;57;55;33;25;34;60;42;43;16;22;1;52;8;58;11;37;32;27;51;13;40;54;14;28;19;50;62;23;1
16;4;32;21;22;63;10;48;43;44;36;50;62;41;34;39;58;18;12;56;55;61;37;46;1;23;24;19;5;11;2;45;17;59;14;6;15;13;47;51;7;26;53;64;27;3;52;49;60;42;33;57;54;40;38;25;30;8;31;28;29;35;9;20;1
16;4;32;21;22;63;10;48;43;44;36;50;62;41;34;39;58;18;12;56;55;61;37;46;1;23;24;19;5;11;2;45;17;59;14;6;15;13;47;51;7;26;53;64;27;3;52;49;60;42;33;57;54;40;38;25;30;8;31;28;29;35;9;20;1
24;4;37;21;23;63;10;48;46;44;36;34;18;41;50;22;39;62;58;12;53;60;32;43;27;56;5;7;16;11;20;13;17;59;14;6;15;45;47;51;19;26;55;64;1;3;52;49;61;42;33;57;54;40;38;25;30;8;31;28;29;35;9;2;1
42;44;48;10;21;37;17;6;45;1;36;24;64;63;50;22;39;62;58;12;53;60;32;43;27;56;5;7;16;11;20;13;52;59;46;19;33;47;18;4;49;9;14;51;34;41;15;3;23;2;26;57;54;40;38;25;30;8;31;28;29;35;61;55;1
16;4;32;21;22;63;10;48;43;44;36;50;62;41;34;39;58;18;12;56;55;61;37;46;1;23;24;19;5;11;2;45;17;59;14;6;15;13;47;51;7;26;53;64;27;3;52;49;60;42;33;57;54;40;38;25;30;8;31;28;29;35;9;20;1
16;4;32;21;22;63;10;48;43;44;36;50;62;41;34;39;58;18;12;56;55;61;37;46;1;23;24;19;5;11;2;45;17;59;14;6;15;13;47;51;7;26;53;64;27;3;52;49;60;42;33;57;54;40;38;25;30;8;31;28;29;35;9;20;1
16;4;54;56;46;63;45;48;3;12;36;47;62;24;34;60;51;2;33;21;5;50;64;17;15;10;40;27;31;57;61;23;39;25;44;49;8;11;53;43;22;26;18;58;32;37;20;13;7;6;14;41;38;59;19;42;55;1;30;28;29;35;9;52;1
35;3;63;54;16;45;28;56;36;34;29;9;1;53;48;60;43;2;33;21;5;50;64;17;15;10;40;27;31;57;61;23;39;25;44;49;8;13;47;51;14;26;18;58;32;37;20;11;22;6;7;41;38;59;19;42;55;52;12;30;4;24;46;62;1
16;4;8;21;35;63;10;48;43;44;36;50;62;41;34;39;58;18;12;56;55;61;37;46;1;31;24;19;5;11;2;45;17;59;29;6;15;9;47;51;7;26;53;64;27;3;52;49;28;42;33;57;20;40;38;25;30;32;23;60;14;22;13;54;1
42;29;51;34;40;20;27;56;4;21;6;30;64;41;5;9;39;23;17;2;11;45;3;24;10;59;61;35;26;63;47;44;7;18;53;36;57;55;33;16;46;12;49;38;58;50;43;8;52;25;48;62;19;60;15;1;37;32;31;28;14;22;13;54;1
16;45;32;21;22;63;10;48;43;44;36;50;62;41;7;39;58;18;12;13;17;61;59;46;1;23;24;19;5;11;2;4;55;37;20;49;33;56;64;25;34;60;42;47;27;3;52;6;26;53;15;57;54;40;38;51;30;8;31;28;29;35;9;14;1
44;38;22;29;36;12;58;8;32;25;16;10;21;34;9;63;41;4;39;56;55;61;37;46;1;23;24;19;5;11;2;45;17;59;14;6;15;13;47;51;7;26;53;64;27;3;52;49;60;42;33;57;54;40;18;30;43;50;20;28;62;48;35;31;1
16;4;8;21;22;63;10;48;43;44;36;50;62;41;34;39;58;18;12;56;55;61;30;46;25;23;24;54;5;11;2;45;17;59;14;6;38;13;47;51;7;26;53;64;27;3;52;49;60;42;33;57;19;28;15;1;37;32;31;40;29;35;9;20;1
25;29;51;34;28;20;27;56;4;21;6;30;64;41;5;9;39;31;17;2;12;45;3;24;10;59;61;35;26;63;47;44;7;18;53;36;62;55;48;16;46;11;49;38;58;50;43;8;60;42;33;57;54;40;15;1;37;32;23;52;14;22;13;19;1
11;7;63;54;16;45;43;56;42;38;29;37;1;47;48;60;58;55;8;21;5;50;64;22;20;10;32;27;31;53;61;13;52;59;46;19;33;35;18;28;49;9;14;51;40;41;15;3;23;2;57;26;25;34;17;36;6;44;12;30;4;24;39;62;1
