"X6";"X9";"X22";"X2";"X3";"X26";"X19";"X15";"X1";"X10";"X5";"X8";"X13";"X18";"X16";"X4";"X23";"X21";"X14";"X12";"X25";"X11";"X24";"X17";"X7";"X20";"generation"
6;9;22;2;3;26;19;15;1;10;5;8;13;18;16;4;23;21;14;12;25;11;24;17;7;20;1
25;16;2;8;6;18;19;26;1;10;5;22;9;12;24;4;3;20;13;14;21;23;11;17;7;15;1
6;9;22;2;3;15;10;19;18;20;5;8;13;1;16;4;23;21;14;12;25;11;7;17;24;26;1
20;16;2;8;6;18;19;15;1;10;5;22;9;13;7;17;3;21;14;12;25;23;11;4;24;26;1
16;11;12;24;8;7;4;2;13;19;6;22;9;15;18;17;3;20;1;14;21;23;25;10;5;26;1
16;26;2;24;8;25;18;15;1;10;5;22;9;12;7;17;3;20;13;14;21;23;11;4;6;19;1
25;16;2;8;6;18;19;15;1;10;5;22;9;26;7;17;3;24;13;14;21;23;11;20;4;12;1
22;6;26;15;10;8;23;2;21;7;11;18;25;5;9;17;3;20;13;14;19;16;24;1;4;12;1
6;9;11;2;3;24;10;19;18;20;5;8;13;1;16;4;12;25;17;23;14;22;26;21;7;15;1
16;11;12;24;8;3;4;2;13;19;6;18;5;10;20;1;9;25;17;23;14;22;26;21;7;15;1
25;16;2;8;6;18;19;15;1;10;5;22;9;12;7;17;3;20;13;14;21;23;11;4;24;26;1
25;16;2;8;6;18;19;15;1;10;5;22;9;12;7;17;3;20;13;14;21;23;11;4;24;26;1
6;9;22;2;7;15;10;19;18;25;5;8;12;1;16;17;3;20;13;14;21;23;11;4;24;26;1
25;16;2;22;6;26;10;19;18;20;5;8;9;12;7;17;3;15;13;14;21;23;11;4;24;1;1
21;11;5;25;8;22;4;9;23;19;14;1;3;17;16;13;2;24;20;6;12;7;26;15;18;10;1
18;7;8;4;11;9;19;5;25;21;12;1;3;17;16;13;2;24;20;6;14;22;26;15;23;10;1
25;24;9;15;21;26;8;5;4;10;18;11;16;22;14;1;6;12;20;19;3;2;23;17;7;13;1
24;9;4;2;25;26;16;21;5;10;18;11;17;22;14;1;6;12;20;19;3;15;23;13;7;8;1
22;6;26;15;17;8;23;14;21;7;20;18;25;5;13;3;10;1;9;2;19;16;11;4;24;12;1
9;16;2;20;6;22;19;14;21;7;11;18;25;5;10;17;3;8;13;15;1;23;12;4;24;26;1
22;6;26;15;3;8;23;14;21;13;11;18;9;12;7;17;10;1;25;2;19;16;24;20;4;5;1
17;23;15;8;6;22;4;14;21;7;11;18;25;5;13;3;10;1;9;2;19;16;24;20;12;26;1
20;16;2;8;6;18;19;26;1;10;5;22;9;13;3;4;23;21;14;12;25;11;24;17;7;15;1
6;9;22;2;3;26;10;19;18;20;5;8;13;1;16;17;7;25;12;14;21;23;11;4;24;15;1
6;9;22;2;3;26;10;19;18;20;5;8;13;1;17;4;24;21;14;12;7;15;23;16;25;11;1
3;6;9;2;19;26;8;5;4;10;18;13;16;22;20;1;23;21;14;12;25;11;24;17;7;15;1
