"X11";"X25";"X27";"X10";"X6";"X22";"X5";"X24";"X19";"X29";"X21";"X28";"X3";"X13";"X4";"X15";"X7";"X32";"X30";"X20";"X17";"X1";"X26";"X14";"X31";"X23";"X9";"X12";"X8";"X18";"X16";"X2";"generation"
11;25;27;10;6;22;5;24;19;29;21;28;3;13;4;15;7;32;30;20;17;1;26;14;31;23;9;12;8;18;16;2;1
11;25;27;10;6;22;5;24;19;29;21;28;3;13;4;15;7;32;30;20;17;1;26;14;31;23;9;12;8;18;16;2;1
18;14;20;19;27;28;23;32;2;5;31;10;30;13;21;24;25;17;4;8;6;22;11;16;29;26;15;7;9;1;12;3;1
24;14;20;19;28;17;23;32;29;18;16;4;7;1;5;22;10;3;13;31;21;8;15;25;2;6;11;30;27;12;26;9;1
24;14;20;19;27;28;23;17;29;18;16;4;3;13;5;22;10;7;1;31;21;8;15;25;2;6;11;30;32;12;26;9;1
11;14;27;32;23;26;28;24;19;18;16;4;7;1;5;22;10;3;13;31;21;8;15;25;2;6;9;12;30;29;17;20;1
11;25;27;10;6;22;5;24;29;18;16;4;7;1;28;15;3;32;30;20;17;13;26;14;31;23;9;12;8;19;21;2;1
24;14;31;19;27;28;23;21;29;18;16;5;10;13;4;15;7;32;30;20;17;1;26;25;2;6;11;8;3;12;22;9;1
18;22;26;7;28;17;16;29;14;23;31;10;30;13;20;4;8;19;24;2;25;6;32;5;11;21;15;3;9;1;12;27;1
13;18;17;14;10;28;30;26;27;4;31;20;22;7;16;23;8;19;24;2;25;6;32;5;11;21;15;29;9;1;12;3;1
26;3;31;17;18;7;30;32;13;29;16;10;12;19;4;9;28;1;14;24;15;5;27;25;2;6;11;23;8;21;22;20;1
25;13;26;19;12;10;30;17;2;6;16;32;7;3;4;9;28;1;14;24;15;5;27;31;29;18;23;11;8;21;22;20;1
24;14;20;10;6;28;23;17;29;18;16;4;7;1;5;22;19;3;13;31;21;8;15;25;2;27;11;30;32;12;26;9;1
9;14;27;29;23;26;28;24;19;18;16;4;7;1;5;22;10;3;13;31;21;8;15;25;2;6;11;30;32;12;17;20;1
21;14;20;7;27;28;23;17;29;18;16;4;19;1;5;24;25;32;10;8;6;22;11;31;2;26;15;30;9;13;12;3;1
24;14;20;30;27;28;23;17;29;18;16;4;7;26;5;22;10;32;13;31;21;8;11;25;2;6;15;19;9;1;12;3;1
18;8;11;25;10;6;5;27;2;23;21;28;3;13;4;15;7;32;30;20;17;1;26;14;29;16;24;19;9;22;12;31;1
26;25;27;10;17;1;5;24;19;29;21;28;3;13;4;15;7;32;30;14;6;22;11;20;31;23;9;12;8;18;16;2;1
24;31;20;19;27;28;23;17;29;18;16;4;7;1;5;22;10;3;13;14;6;8;15;25;2;21;11;30;32;12;26;9;1
18;8;1;7;28;17;5;32;2;23;31;10;30;13;21;24;25;27;4;14;6;22;11;16;29;20;15;19;9;12;26;3;1
24;14;20;19;27;28;23;17;29;18;16;4;7;26;5;22;10;32;13;31;21;8;15;25;2;6;11;30;9;1;12;3;1
18;19;26;7;28;17;6;32;2;23;14;25;30;4;5;22;10;3;13;31;21;24;11;16;29;20;15;8;9;1;12;27;1
24;14;6;19;27;28;23;17;2;18;16;4;7;1;5;22;10;3;13;31;21;8;11;25;29;20;15;30;32;12;26;9;1
18;22;26;7;28;17;5;9;29;23;31;10;19;13;20;24;16;27;4;14;21;8;15;25;2;6;11;30;32;12;1;3;1
24;14;20;19;27;28;23;17;29;18;16;4;7;1;5;22;10;3;13;31;21;8;15;25;2;6;11;30;32;12;26;9;1
24;14;20;19;27;28;23;17;29;18;16;4;7;1;5;22;10;3;13;31;21;8;15;25;2;6;11;30;32;12;26;9;1
24;14;20;19;27;28;23;17;29;18;16;4;7;1;5;22;10;3;13;31;21;8;15;25;2;6;11;30;32;12;26;9;1
24;14;20;19;27;28;23;17;29;18;16;4;7;1;5;22;10;3;13;31;21;8;15;25;2;6;11;30;32;12;26;9;1
18;8;26;19;27;28;23;17;2;5;31;10;30;13;21;24;25;32;4;14;6;22;11;16;29;20;15;7;9;1;12;3;1
8;1;5;19;3;28;18;17;2;23;10;31;30;13;21;24;25;27;4;14;6;22;11;16;29;20;15;7;32;12;26;9;1
23;8;26;7;28;32;18;17;29;5;16;10;30;13;21;24;25;27;4;14;6;22;11;31;2;20;15;19;9;1;12;3;1
24;31;20;19;27;28;23;17;29;18;16;13;7;1;5;8;10;3;4;14;6;22;11;25;2;21;15;30;32;12;26;9;1
24;14;20;19;27;28;23;17;29;18;16;4;7;1;5;22;10;3;13;31;21;8;15;25;2;6;11;30;32;12;26;9;1
24;14;20;19;27;28;23;17;29;18;16;4;7;1;5;22;10;3;13;31;21;8;15;25;2;6;11;30;32;12;26;9;1
20;24;14;19;27;28;23;17;29;18;16;4;7;1;5;22;10;3;13;31;21;8;15;25;2;6;11;30;32;12;26;9;1
8;1;18;7;3;17;5;32;2;23;31;10;30;13;21;24;25;27;14;4;6;22;11;16;29;20;15;19;9;12;26;28;1
2;17;19;13;23;10;7;1;8;9;3;28;26;22;27;29;4;11;21;12;6;16;5;14;31;25;15;18;32;30;24;20;1
32;25;27;10;17;22;5;24;19;29;30;28;3;13;4;15;14;11;21;12;6;16;31;7;26;23;9;20;8;18;1;2;1
18;22;26;7;28;17;5;32;2;23;14;25;30;4;6;24;10;3;13;31;21;8;11;16;29;20;15;19;9;1;12;27;1
8;16;20;19;3;17;5;32;2;23;31;10;30;13;21;24;25;27;4;14;6;22;11;1;29;18;15;7;28;12;26;9;1
24;14;20;19;27;28;23;17;29;18;16;4;7;31;5;22;10;3;13;1;8;21;25;15;12;6;11;30;32;2;26;9;1
12;4;11;19;27;28;23;14;32;5;2;16;13;26;24;10;18;31;15;1;8;21;25;30;7;3;20;17;22;9;6;29;1
18;8;26;7;28;17;5;32;2;23;31;10;30;13;21;24;25;27;4;14;6;22;11;16;29;20;15;19;9;1;12;3;1
18;8;17;7;28;26;5;32;2;23;31;10;30;13;21;24;25;27;4;14;6;22;11;16;29;20;15;19;9;1;12;3;1
28;23;24;18;32;29;19;26;30;16;17;4;7;1;5;22;10;3;13;31;21;8;15;25;2;6;11;14;27;20;9;12;1
24;14;20;15;27;28;23;17;29;18;16;4;7;1;5;22;10;3;13;31;21;8;19;6;2;25;11;30;32;12;26;9;1
24;14;6;30;27;28;23;17;2;18;25;4;7;1;5;8;10;3;13;31;21;22;11;16;29;20;15;19;9;12;26;32;1
18;22;26;7;28;17;5;9;29;23;14;10;19;4;20;24;16;27;13;31;21;8;15;25;2;6;11;30;32;12;1;3;1
24;14;31;19;27;28;23;21;29;18;16;4;7;8;5;22;10;3;13;20;17;1;26;25;2;6;11;30;32;12;15;9;1
11;14;27;32;23;26;28;24;19;18;16;4;7;1;5;22;10;3;13;31;21;8;15;25;2;6;9;12;30;29;17;20;1
18;8;11;25;28;6;5;27;2;23;31;10;21;13;4;15;7;32;30;20;17;1;26;14;29;16;24;19;9;22;12;3;1
11;25;27;28;6;22;5;24;19;23;31;10;30;13;4;15;7;32;3;20;17;1;26;14;21;29;9;12;8;18;16;2;1
10;8;24;18;7;29;1;31;3;16;2;21;13;15;14;20;28;5;25;4;22;23;19;27;17;6;11;30;32;12;26;9;1
24;14;20;19;27;28;23;17;29;18;16;4;7;1;5;12;10;3;13;31;21;8;15;25;2;6;11;30;32;22;9;26;1
24;14;20;19;27;28;23;17;29;18;16;4;7;1;5;22;10;3;13;31;21;8;15;25;2;6;11;30;32;12;26;9;1
24;14;20;19;27;28;23;17;29;18;16;4;7;1;5;22;10;3;13;31;21;8;15;25;2;6;11;30;32;12;26;9;1
23;8;26;7;28;17;5;32;2;18;16;4;30;13;14;24;25;27;10;21;6;22;11;31;29;20;15;19;9;1;12;3;1
24;31;21;30;27;28;23;17;2;18;25;13;7;12;5;8;10;3;4;14;6;22;11;16;29;20;15;19;9;1;26;32;1
24;14;20;19;27;28;23;17;29;18;16;4;7;1;5;22;10;3;13;31;21;8;15;25;2;6;11;30;32;12;26;9;1
24;14;20;19;27;28;23;17;29;18;16;4;7;1;5;22;10;3;13;32;21;8;15;25;2;6;11;30;31;12;26;9;1
18;8;26;7;28;17;5;32;2;23;14;10;30;4;21;24;25;3;13;31;6;22;11;16;29;20;15;19;9;1;12;27;1
24;14;6;30;27;28;23;17;2;18;16;4;7;1;5;22;10;3;13;31;21;8;11;25;29;20;15;19;9;12;26;32;1
19;14;20;24;27;28;18;17;29;23;31;10;30;1;5;22;4;3;13;16;21;8;15;25;2;6;11;7;32;12;26;9;1
18;8;1;7;28;17;5;32;2;23;31;10;30;13;21;24;25;27;4;14;6;22;11;16;29;20;9;19;3;12;26;15;1
28;23;24;18;11;29;15;26;30;16;2;12;25;1;5;22;10;31;13;3;21;8;19;6;17;27;32;14;7;20;9;4;1
24;14;22;19;27;10;23;17;29;18;16;4;7;1;5;20;28;3;13;31;21;8;15;25;2;6;11;30;32;12;26;9;1
24;14;20;19;27;28;23;17;29;18;16;4;7;1;5;22;10;3;13;31;21;8;15;25;2;6;11;30;32;12;26;9;1
24;14;20;19;27;28;23;17;29;6;16;4;7;1;5;22;10;3;13;31;21;8;15;25;2;18;11;30;32;12;26;9;1
18;8;11;25;28;6;5;27;2;16;29;10;21;13;4;15;7;32;30;20;17;1;26;14;31;23;9;19;24;22;12;3;1
26;7;32;10;17;18;5;8;12;31;30;28;3;13;21;24;25;27;4;14;6;22;2;16;29;20;15;19;9;1;23;11;1
24;4;20;19;23;10;7;1;8;9;3;28;26;22;27;29;14;11;21;31;13;17;15;25;2;6;16;30;32;12;5;18;1
2;11;19;6;26;28;23;17;29;18;16;9;7;1;5;22;10;3;13;31;21;8;15;14;27;25;12;4;32;30;24;20;1
