"X50";"X42";"X18";"X13";"X43";"X11";"X51";"X44";"X38";"X24";"X59";"X34";"X26";"X58";"X49";"X21";"X28";"X60";"X40";"X48";"X14";"X30";"X5";"X10";"X27";"X1";"X3";"X17";"X36";"X54";"X31";"X2";"X35";"X57";"X12";"X22";"X19";"X32";"X47";"X62";"X23";"X61";"X25";"X20";"X16";"X55";"X29";"X45";"X6";"X37";"X41";"X9";"X7";"X53";"X64";"X56";"X33";"X63";"X4";"X46";"X8";"X39";"X52";"X15";"generation"
50;42;18;13;43;11;51;44;38;24;59;34;26;58;49;21;28;60;40;48;14;30;5;10;27;1;3;17;36;54;31;2;35;57;12;22;19;32;47;62;23;61;25;20;16;55;29;45;6;37;41;9;7;53;64;56;33;63;4;46;8;39;52;15;1
50;42;18;13;43;11;51;44;38;24;59;34;26;58;49;21;28;60;40;48;14;30;5;10;27;1;3;17;36;54;31;2;35;57;12;22;19;32;47;62;23;61;25;20;16;55;29;45;6;37;41;9;7;53;64;56;33;63;4;46;8;39;52;15;1
47;5;16;18;34;44;19;62;28;60;46;58;51;1;49;11;52;25;43;48;40;36;56;23;55;27;2;10;15;30;61;54;8;63;13;22;57;26;45;50;21;4;37;59;38;12;39;6;14;31;41;9;7;53;64;20;29;24;42;17;3;32;33;35;1
44;42;18;9;47;17;32;62;28;60;46;58;51;1;49;11;52;41;43;48;40;36;56;23;55;27;2;10;15;30;7;54;8;63;13;22;57;26;45;53;21;4;37;59;38;12;39;6;14;31;25;34;61;50;64;5;33;19;24;20;35;29;16;3;1
5;14;37;12;9;44;19;62;28;60;46;58;51;1;49;11;52;41;43;48;40;36;56;23;55;27;2;10;15;30;7;54;8;63;13;22;57;26;45;64;3;17;42;33;35;25;20;59;50;38;32;34;31;6;61;4;29;53;47;24;21;16;18;39;1
47;5;16;18;9;44;19;62;28;60;3;58;51;1;33;11;52;41;43;48;40;36;56;23;55;27;2;10;15;30;7;54;8;64;13;22;34;26;45;53;21;4;37;59;38;12;39;6;14;31;25;57;61;50;32;20;29;24;42;17;46;63;49;35;1
50;42;18;13;43;11;51;44;38;24;59;34;26;58;49;21;28;60;40;48;14;30;5;10;27;1;3;17;36;54;31;2;35;57;12;22;19;32;47;62;23;61;25;20;16;55;29;45;6;37;41;9;7;53;64;56;33;63;4;46;8;39;52;15;1
50;42;18;13;43;11;51;44;38;24;59;34;26;58;49;21;28;60;40;48;14;30;5;10;27;1;63;17;36;54;31;2;35;57;12;22;19;32;47;62;23;61;25;20;16;55;29;45;6;37;41;9;7;53;64;56;33;3;4;46;8;39;52;15;1
13;14;55;15;56;17;5;38;37;47;57;45;27;9;40;35;1;54;6;18;48;43;64;3;7;53;26;8;12;30;28;58;2;16;19;23;21;59;31;52;22;44;60;33;11;41;4;10;36;62;25;34;61;50;32;20;29;24;42;51;46;63;49;39;1
47;5;63;40;9;4;13;31;55;37;46;54;51;1;49;38;32;15;43;18;48;50;64;3;7;53;26;8;12;30;28;25;2;16;19;23;21;59;61;52;22;44;60;33;11;41;20;10;36;62;58;34;45;14;27;39;29;24;42;17;57;56;6;35;1
42;5;64;18;9;39;13;32;7;37;3;54;17;1;49;38;53;15;50;48;40;14;56;57;55;24;8;6;12;30;28;25;2;16;19;23;21;59;61;52;22;44;60;33;11;41;20;10;36;62;58;34;31;43;45;4;29;27;47;51;46;63;26;35;1
19;36;55;15;56;17;5;11;60;42;23;62;24;9;40;35;1;54;10;18;4;43;64;3;7;52;33;8;41;30;28;58;2;16;13;22;57;26;45;53;21;48;37;59;38;12;39;6;14;31;25;34;61;50;32;44;29;27;47;51;46;63;49;20;1
1;5;16;25;9;11;45;62;48;63;4;19;44;6;61;27;17;24;54;55;57;38;50;3;32;33;30;43;59;13;58;53;21;29;60;7;26;31;23;28;12;20;46;40;15;22;37;39;18;51;56;8;64;14;10;47;42;35;2;36;49;41;52;34;1
9;25;45;1;16;5;11;48;63;62;4;19;44;6;61;27;36;24;54;55;57;38;50;49;32;52;30;43;59;13;58;53;21;29;60;7;26;31;23;28;12;20;46;40;15;22;37;39;18;51;56;8;41;14;10;47;42;35;2;17;3;64;33;34;1
47;5;16;14;9;36;19;62;10;2;1;34;44;6;61;27;17;24;54;55;57;38;50;3;32;33;30;43;59;13;58;53;21;29;60;7;26;31;23;28;12;20;46;40;15;22;37;39;18;51;56;8;64;25;48;4;63;41;42;52;45;49;11;35;1
9;25;45;6;16;5;33;32;63;62;4;19;51;1;49;11;52;41;43;48;40;36;56;23;55;27;2;10;59;13;58;53;21;29;60;7;26;31;3;28;12;20;46;57;15;22;37;39;18;44;50;8;64;14;54;47;42;35;30;38;61;24;17;34;1
50;42;18;13;43;11;51;44;16;24;20;9;32;58;49;23;28;60;40;48;47;30;5;10;27;1;3;17;36;54;41;2;35;19;55;22;57;26;45;53;21;4;37;59;38;12;39;6;14;31;25;34;61;62;64;56;33;63;7;46;8;29;52;15;1
45;56;38;18;9;44;63;53;52;41;46;55;26;58;49;21;28;60;40;48;14;30;5;10;27;1;3;17;36;54;31;2;35;57;12;22;19;32;47;62;23;61;25;20;16;13;39;6;43;7;37;34;4;50;51;59;29;24;42;11;15;64;33;8;1
14;5;38;18;34;44;24;50;28;60;46;58;51;1;49;11;52;31;43;48;40;36;59;21;13;27;2;10;15;30;4;54;35;57;12;22;19;32;47;62;23;61;25;20;16;55;29;45;6;37;41;9;7;53;64;56;33;63;42;17;3;26;39;8;1
62;60;18;58;47;46;28;44;16;19;5;9;51;1;49;11;52;41;43;48;40;36;56;23;55;27;2;10;15;30;7;54;8;63;13;22;57;26;45;53;21;4;37;59;38;12;39;6;14;31;25;34;61;50;32;20;29;24;42;17;3;64;33;35;1
28;10;55;39;48;56;5;49;53;26;18;13;58;4;11;51;43;61;17;9;1;38;16;46;34;25;33;7;36;22;31;2;35;57;12;21;64;52;45;44;62;20;8;63;50;32;54;41;59;27;60;15;42;29;30;47;3;37;24;40;23;6;14;19;1
50;42;18;13;43;11;51;44;38;24;59;34;26;58;49;21;28;41;40;48;14;30;5;10;37;1;3;17;36;54;31;2;35;57;12;22;19;32;47;62;23;61;25;20;16;55;29;45;6;27;60;15;7;53;64;56;33;63;4;46;8;39;52;9;1
50;42;18;13;43;11;51;44;38;24;59;9;26;41;49;21;28;60;40;48;14;30;5;45;27;1;3;17;6;54;7;2;35;57;12;22;19;32;47;37;23;61;25;20;16;55;29;10;36;62;58;34;31;53;64;56;33;63;4;46;8;39;52;15;1
13;14;58;15;44;8;5;38;52;42;11;59;24;34;40;60;43;30;21;18;48;50;26;10;27;1;3;17;36;54;31;2;35;57;12;22;19;32;47;62;23;61;25;20;16;55;29;45;6;37;41;9;7;53;64;56;33;63;4;46;51;28;49;39;1
47;56;16;18;9;44;63;62;52;24;59;34;26;58;49;21;64;60;40;48;14;30;5;10;27;1;3;17;36;54;31;2;35;57;12;22;19;51;45;53;11;4;37;46;38;13;39;6;43;7;25;55;61;50;32;20;29;41;42;23;15;28;33;8;1
50;42;18;34;9;44;19;62;28;60;46;58;51;1;49;11;52;41;43;48;40;36;56;23;55;27;2;10;15;30;7;54;8;63;13;22;57;26;45;53;21;4;37;59;38;12;39;47;6;25;24;14;31;17;64;5;33;32;61;20;35;29;16;3;1
47;5;16;18;1;44;19;38;37;42;57;32;24;9;49;11;52;41;43;48;40;36;56;23;55;27;2;10;15;30;7;54;8;63;13;22;46;26;45;53;21;4;28;59;62;12;39;6;14;31;25;34;61;50;58;20;29;51;60;17;3;64;33;35;1
13;14;55;15;56;17;5;38;37;42;57;32;24;9;40;35;1;25;6;18;48;50;64;3;28;53;26;8;12;30;7;54;2;16;19;23;21;59;61;52;22;44;60;33;11;41;20;10;36;62;58;34;31;43;45;4;29;27;47;51;46;63;49;39;1
