"X8";"X6";"X9";"X3";"X4";"X5";"X2";"X11";"X1";"X12";"X10";"X7";"generation"
8;6;9;3;4;5;2;11;1;12;10;7;1
5;11;9;3;4;8;12;7;1;2;10;6;1
1;3;9;10;2;8;12;7;4;5;6;11;1
1;3;9;10;2;8;12;7;4;5;6;11;1
8;3;9;10;4;5;2;11;1;12;6;7;1
1;11;9;10;2;8;12;7;4;5;6;3;1
8;7;9;3;4;5;2;11;1;12;10;6;1
8;7;9;4;3;5;2;11;1;12;10;6;1
1;3;9;7;4;5;2;11;8;12;10;6;1
8;3;9;10;4;5;2;11;1;12;6;7;1
3;9;1;8;5;10;12;7;4;2;6;11;1
1;3;9;10;2;4;7;5;11;8;6;12;1
1;10;9;3;4;5;2;7;12;8;6;11;1
8;11;9;3;1;2;12;7;4;5;6;10;1
1;3;7;10;12;8;2;9;4;5;6;11;1
1;10;3;5;2;8;6;9;4;11;12;7;1
7;9;1;8;5;4;3;2;11;10;6;12;1
7;9;1;8;5;4;3;2;11;6;10;12;1
7;9;1;8;10;11;3;2;4;5;6;12;1
3;11;1;8;2;10;12;7;4;5;6;9;1
1;3;9;10;2;8;12;7;4;5;6;11;1
1;3;9;10;2;8;12;7;4;5;6;11;1
8;10;9;6;4;12;2;11;1;5;7;3;1
2;11;6;1;7;4;9;8;5;12;10;3;1
1;3;9;10;2;8;12;7;4;5;6;11;1
1;3;9;10;2;8;12;7;4;5;6;11;1
8;7;9;3;4;5;2;11;1;12;10;6;1
8;7;9;3;4;5;2;11;1;12;10;6;1
8;10;9;6;4;12;2;11;5;1;7;3;1
6;7;9;3;4;5;2;8;12;11;10;1;1
1;3;9;10;2;8;12;7;4;5;6;11;1
1;12;9;5;7;8;3;2;11;10;6;4;1
5;1;9;10;2;8;12;7;4;11;6;3;1
7;9;1;8;5;4;3;2;11;12;6;10;1
8;7;9;3;4;5;2;11;1;12;10;6;1
8;7;9;3;4;5;2;11;1;12;10;6;1
8;7;9;3;4;5;2;11;1;12;10;6;1
8;7;9;3;4;5;2;11;1;12;10;6;1
4;3;11;7;2;8;5;9;1;12;10;6;1
1;11;8;10;2;9;12;7;4;5;6;3;1
8;11;9;1;3;2;12;7;4;5;10;6;1
8;10;9;3;6;5;2;11;1;12;4;7;1
8;7;9;3;4;5;2;11;1;12;10;6;1
8;7;9;3;4;5;2;11;1;12;10;6;1
7;9;6;3;4;5;8;2;11;10;1;12;1
8;7;9;1;5;4;3;2;11;12;10;6;1
1;10;9;3;4;5;2;7;12;8;6;11;1
8;11;9;3;1;2;12;7;4;5;6;10;1
7;9;1;8;5;4;3;2;11;10;6;12;1
7;1;9;10;2;8;12;5;11;4;6;3;1
1;3;9;8;6;10;12;7;4;5;2;11;1
1;3;9;10;2;8;12;7;4;5;6;11;1
1;7;9;8;6;5;2;3;4;11;12;10;1
8;10;3;9;6;5;2;11;1;12;7;4;1
1;3;9;10;4;5;2;11;8;12;7;6;1
1;10;9;3;4;5;12;7;2;8;6;11;1
5;11;9;3;4;8;12;7;1;2;10;6;1
1;7;9;3;4;8;12;10;2;5;6;11;1
1;8;9;5;7;4;3;2;11;10;6;12;1
5;3;9;10;2;8;12;7;11;4;6;1;1
8;6;9;3;4;5;2;11;1;12;10;7;1
8;10;9;3;1;12;2;7;4;5;6;11;1
7;9;1;8;5;4;3;2;11;10;6;12;1
7;9;1;8;5;4;3;2;11;10;6;12;1
1;3;9;10;2;8;12;7;4;5;6;11;1
1;3;9;10;2;8;12;7;4;5;6;11;1
1;7;9;8;5;4;3;2;11;10;6;12;1
11;1;9;10;2;8;12;7;4;5;6;3;1
5;7;2;3;4;11;9;8;12;1;10;6;1
2;4;3;1;7;11;9;8;5;12;10;6;1
2;9;1;11;5;8;12;7;4;10;6;3;1
1;3;9;5;2;8;11;7;4;10;6;12;1
1;10;9;3;4;8;12;7;2;5;6;11;1
1;3;9;10;2;8;12;7;6;4;11;5;1
7;9;1;8;5;4;3;2;11;10;12;6;1
10;9;3;8;4;5;2;11;1;7;6;12;1
1;3;9;10;2;8;12;7;4;5;6;11;1
1;3;9;10;2;8;12;7;4;5;6;11;1
5;11;9;3;2;8;12;7;4;1;10;6;1
4;3;9;6;2;8;5;7;1;12;10;11;1
1;3;9;10;2;8;12;7;4;5;6;11;1
1;3;9;10;2;8;12;7;4;5;6;11;1
12;7;9;3;6;5;2;11;1;8;10;4;1
6;12;8;3;4;5;2;11;1;9;10;7;1
1;11;9;3;2;8;12;7;4;5;6;10;1
4;3;9;10;2;8;12;11;1;5;6;7;1
7;1;9;3;5;4;8;2;11;10;6;12;1
8;7;9;3;4;5;2;11;1;10;6;12;1
7;9;2;8;5;4;3;11;1;12;10;6;1
1;7;9;2;5;4;3;8;11;10;6;12;1
1;3;9;6;2;8;12;7;4;5;10;11;1
5;7;9;3;2;8;12;11;1;4;10;6;1
1;3;9;10;2;8;12;7;4;5;6;11;1
1;3;9;10;2;8;12;7;4;11;6;5;1
1;3;9;10;2;8;12;7;4;5;6;11;1
1;3;9;10;2;8;12;7;4;5;6;11;1
1;3;9;10;2;8;12;7;4;5;6;11;1
1;3;9;10;2;8;12;7;4;6;5;11;1
1;3;9;10;2;8;12;7;4;5;6;11;1
1;3;9;10;2;8;12;7;4;5;6;11;1
8;6;9;3;4;5;2;11;1;12;10;7;2
4;6;9;11;1;2;12;7;8;5;10;3;2
1;6;11;3;4;8;12;7;5;2;10;9;2
4;6;9;3;5;8;12;7;1;2;10;11;2
4;12;9;3;1;8;6;7;2;5;10;11;2
2;10;9;8;1;7;12;3;4;5;6;11;2
1;6;9;3;5;8;12;7;2;4;10;11;2
12;6;9;3;8;5;2;11;4;1;10;7;2
1;6;9;3;5;8;12;7;4;2;10;11;2
4;6;9;3;5;8;12;7;2;1;10;11;2
5;6;9;7;1;8;4;11;2;12;10;3;2
12;6;9;7;1;5;2;11;4;8;10;3;2
4;6;12;3;5;8;9;7;2;1;10;11;2
4;6;9;3;5;8;12;7;2;1;10;11;2
12;4;9;3;1;5;2;7;6;8;10;11;2
3;4;9;6;1;5;12;7;2;8;10;11;2
4;10;9;3;11;2;12;7;1;5;6;8;2
4;10;9;3;8;2;12;7;1;5;6;11;2
4;11;9;10;1;8;5;7;2;12;6;3;2
1;10;9;3;8;5;2;11;6;12;4;7;2
4;10;9;3;12;8;2;11;1;5;6;7;2
1;6;9;3;4;5;2;11;12;8;10;7;2
1;7;9;3;8;5;12;11;6;2;10;4;2
1;4;9;5;3;8;12;7;6;2;10;11;2
8;11;9;7;1;12;2;10;4;5;6;3;2
8;7;9;3;1;5;2;11;4;12;6;10;2
1;7;9;3;8;5;2;11;6;12;4;10;2
1;7;9;3;8;5;2;11;6;12;4;10;2
8;11;9;7;1;12;2;10;4;5;6;3;2
8;7;9;3;1;5;2;11;4;12;10;6;2
2;3;9;10;1;8;12;7;4;5;6;11;2
4;11;9;3;1;8;12;7;2;5;6;10;2
4;10;9;7;1;12;2;11;8;5;6;3;2
8;10;9;7;1;5;2;11;4;12;6;3;2
2;8;9;3;1;10;12;7;4;5;6;11;2
1;6;9;3;5;8;12;7;2;4;10;11;2
1;6;9;3;2;8;12;7;4;5;10;11;2
12;7;9;3;1;5;2;11;6;8;4;10;2
4;10;9;3;1;5;2;11;6;8;12;7;2
4;10;9;3;1;8;12;7;2;5;6;11;2
1;6;9;3;5;8;12;7;4;2;10;11;2
1;6;9;3;5;8;12;7;2;4;10;11;2
4;11;9;3;1;8;12;7;2;5;6;10;2
2;11;9;3;1;8;12;7;4;5;6;10;2
4;10;11;7;1;12;2;9;8;5;6;3;2
8;6;9;7;1;5;2;11;4;12;10;3;2
4;7;9;10;1;12;2;11;8;5;6;3;2
4;6;9;3;1;8;2;11;5;12;7;10;2
4;6;9;3;5;8;12;7;2;1;10;11;2
4;6;9;3;5;8;12;7;2;1;10;11;2
1;6;10;3;4;8;12;7;5;2;9;11;2
4;10;9;3;2;8;12;7;1;5;6;11;2
4;11;9;3;1;8;12;7;2;5;6;10;2
4;11;9;3;1;8;12;7;2;5;6;10;2
4;3;9;10;1;8;12;7;2;5;6;11;2
4;3;9;10;1;8;12;7;2;5;6;11;2
5;6;9;10;1;8;12;11;2;4;7;3;2
1;6;9;7;4;8;5;11;2;12;10;3;2
4;6;9;3;5;8;12;7;2;1;10;11;2
4;6;7;3;5;8;12;9;2;1;10;11;2
1;6;9;3;5;8;12;7;4;2;10;11;2
1;6;9;3;5;8;12;7;4;2;10;11;2
4;10;9;3;1;8;12;7;2;5;6;11;2
4;7;9;3;5;8;12;6;2;1;10;11;2
