"X12L";"X17L";"X8L";"X20L";"X27L";"X14L";"X32L";"X15L";"X28L";"X22L";"X3L";"X10L";"X16L";"X2L";"X7L";"X5L";"X25L";"X21L";"X29L";"X9L";"X6L";"X13L";"X18L";"X1L";"X24L";"X23L";"X26L";"X4L";"X31L";"X11L";"X19L";"X30L"
12;17;8;20;27;14;32;15;28;22;3;10;16;2;7;5;25;21;29;9;6;13;18;1;24;23;26;4;31;11;19;30
28;17;8;20;27;14;32;15;12;22;3;10;16;2;7;5;25;21;29;9;6;13;18;1;24;23;26;4;31;11;19;30
28;17;8;20;27;14;32;15;12;22;3;10;16;2;7;5;25;21;29;9;6;13;18;1;24;23;26;4;31;11;19;30
28;17;8;20;27;14;32;15;12;22;3;10;16;2;7;5;25;21;4;9;6;13;18;1;24;23;26;29;31;11;19;30
28;17;8;20;27;14;32;15;12;22;3;10;16;2;7;5;25;21;4;9;6;13;18;1;24;23;26;29;31;11;19;30
28;17;8;20;27;14;32;15;29;22;3;10;16;2;7;5;25;21;4;9;6;13;18;1;24;23;26;12;31;11;19;30
28;17;8;20;27;14;32;15;29;22;3;10;16;2;7;5;25;21;4;9;6;13;18;1;24;23;26;12;31;11;19;30
28;17;8;32;27;14;20;15;29;22;3;10;16;2;7;5;25;21;4;9;6;13;18;1;24;23;26;12;31;11;19;30
28;17;8;32;27;14;20;15;29;22;3;10;16;2;7;5;25;21;4;9;6;13;18;1;24;23;26;12;31;11;19;30
28;17;8;32;27;14;20;15;29;22;3;10;16;2;7;5;25;21;4;9;6;13;18;1;24;30;26;12;31;11;19;23
28;17;8;32;27;14;20;15;29;22;3;10;16;2;7;5;25;21;4;9;6;13;18;1;24;30;26;12;31;11;19;23
28;17;8;32;27;14;20;15;29;22;3;4;16;2;7;5;25;21;10;9;6;13;18;1;24;30;26;12;31;11;19;23
28;17;8;32;27;14;20;15;29;22;3;4;16;2;7;5;25;21;10;9;6;13;18;1;24;30;26;12;31;11;19;23
28;14;8;32;27;17;20;15;29;22;3;4;16;2;7;5;25;21;10;9;6;13;18;1;24;30;26;12;31;11;19;23
28;14;8;32;27;17;20;15;29;22;3;4;16;2;7;5;25;21;10;9;6;13;18;1;24;30;26;12;31;11;19;23
28;14;8;17;27;32;20;15;29;22;3;4;16;2;7;5;25;21;10;9;6;13;18;1;24;30;26;12;31;11;19;23
28;14;8;17;27;32;20;15;29;22;3;4;16;2;7;5;25;21;10;9;6;13;18;1;24;30;26;12;31;11;19;23
28;14;8;17;27;32;20;15;29;22;3;4;16;2;7;31;25;21;10;9;6;13;18;1;24;30;26;12;5;11;19;23
28;14;8;17;27;32;20;15;29;22;3;4;16;2;7;31;25;21;10;9;6;13;18;1;24;30;26;12;5;11;19;23
28;14;8;17;27;32;20;15;29;22;3;4;21;2;7;31;25;16;10;9;6;13;18;1;24;30;26;12;5;11;19;23
28;14;8;17;27;32;20;15;29;22;3;4;21;2;7;31;25;16;10;9;6;13;18;1;24;30;26;12;5;11;19;23
28;14;8;17;1;32;20;15;29;22;3;4;21;2;7;31;25;16;10;9;6;13;18;27;24;30;26;12;5;11;19;23
28;14;8;17;1;32;20;15;29;22;3;4;21;2;7;31;25;16;10;9;6;13;18;27;24;30;26;12;5;11;19;23
28;14;8;17;1;32;20;15;29;22;3;21;4;2;7;31;25;16;10;9;6;13;18;27;24;30;26;12;5;11;19;23
28;14;8;17;1;32;20;15;29;22;3;21;4;2;7;31;25;16;10;9;6;13;18;27;24;30;26;12;5;11;19;23
28;14;8;17;1;32;20;15;29;22;3;21;4;2;7;31;25;16;10;9;6;13;18;27;19;30;26;12;5;11;24;23
28;14;8;17;1;32;20;15;29;22;3;21;4;2;7;31;25;16;10;9;6;13;18;27;19;30;26;12;5;11;24;23
28;14;13;17;1;32;20;15;29;22;3;21;4;2;7;31;25;16;10;9;6;8;18;27;19;30;26;12;5;11;24;23
28;14;13;17;1;32;20;15;29;22;3;21;4;2;7;31;25;16;10;9;6;8;18;27;19;30;26;12;5;11;24;23
28;14;13;2;1;32;20;15;29;22;3;21;4;17;7;31;25;16;10;9;6;8;18;27;19;30;26;12;5;11;24;23
28;14;13;2;1;32;20;15;29;22;3;21;4;17;7;31;25;16;10;9;6;8;18;27;19;30;26;12;5;11;24;23
28;14;13;2;1;32;20;15;11;22;3;21;4;17;7;31;25;16;10;9;6;8;18;27;19;30;26;12;5;29;24;23
28;14;13;2;1;32;20;15;11;22;3;21;4;17;7;31;25;16;10;9;6;8;18;27;19;30;26;12;5;29;24;23
28;14;13;2;25;32;20;15;11;22;3;21;4;17;7;31;1;16;10;9;6;8;18;27;19;30;26;12;5;29;24;23
28;14;13;2;25;32;20;15;11;22;3;21;4;17;7;31;1;16;10;9;6;8;18;27;19;30;26;12;5;29;24;23
1;14;13;2;25;32;20;15;11;22;3;21;4;17;7;31;28;16;10;9;6;8;18;27;19;30;26;12;5;29;24;23
1;14;13;2;25;32;20;15;11;22;3;21;4;17;7;31;28;16;10;9;6;8;18;27;19;30;26;12;5;29;24;23
1;14;13;2;26;32;20;15;11;22;3;21;4;17;7;31;28;16;10;9;6;8;18;27;19;30;25;12;5;29;24;23
1;14;13;2;26;32;20;15;11;22;3;21;4;17;7;31;28;16;10;9;6;8;18;27;19;30;25;12;5;29;24;23
1;14;13;2;26;32;20;15;11;22;3;21;4;17;27;31;28;16;10;9;6;8;18;7;19;30;25;12;5;29;24;23
1;14;13;2;26;32;20;15;11;22;3;21;4;17;27;31;28;16;10;9;6;8;18;7;19;30;25;12;5;29;24;23
1;14;13;30;26;32;20;15;11;22;3;21;4;17;27;31;28;16;10;9;6;8;18;7;19;2;25;12;5;29;24;23
1;14;13;30;26;32;20;15;11;22;3;21;4;17;27;31;28;16;10;9;6;8;18;7;19;2;25;12;5;29;24;23
1;14;13;30;26;32;29;15;11;22;3;21;4;17;27;31;28;16;10;9;6;8;18;7;19;2;25;12;5;20;24;23
1;14;13;30;26;32;29;15;11;22;3;21;4;17;27;31;28;16;10;9;6;8;18;7;19;2;25;12;5;20;24;23
1;14;13;30;26;32;29;15;11;22;3;21;4;28;27;31;17;16;10;9;6;8;18;7;19;2;25;12;5;20;24;23
1;14;13;30;26;32;29;15;11;22;3;21;4;17;27;31;28;16;10;9;6;8;18;7;19;2;25;12;5;20;24;23
1;14;13;30;26;32;29;15;11;22;3;7;4;17;27;31;28;16;10;9;6;8;18;21;19;2;25;12;5;20;24;23
1;14;13;30;26;32;29;15;11;22;3;7;4;17;27;31;28;16;10;9;6;8;18;21;19;2;25;12;5;20;24;23
7;14;13;30;26;32;29;15;11;22;3;1;4;17;27;31;28;16;10;9;6;8;18;21;19;2;25;12;5;20;24;23
7;14;13;30;26;32;29;15;11;22;3;1;4;17;27;31;28;16;10;9;6;8;18;21;19;2;25;12;5;20;24;23
7;14;22;30;26;32;29;15;11;13;3;1;4;17;27;31;28;16;10;9;6;8;18;21;19;2;25;12;5;20;24;23
7;14;22;30;26;32;29;15;11;13;3;1;4;17;27;31;28;16;10;9;6;8;18;21;19;2;25;12;5;20;24;23
25;14;22;30;26;32;29;15;11;13;3;1;4;17;27;31;28;16;10;9;6;8;18;21;19;2;7;12;5;20;24;23
25;14;22;30;26;32;29;15;11;13;3;1;4;17;27;31;28;16;10;9;6;8;18;21;19;2;7;12;5;20;24;23
25;14;22;30;26;32;29;15;11;13;3;1;4;17;27;31;28;16;10;9;6;8;18;21;19;12;7;2;5;20;24;23
25;14;22;30;26;32;29;15;11;13;3;1;4;17;27;31;28;16;10;9;6;8;18;21;19;12;7;2;5;20;24;23
