"X20";"X7";"X23";"X32";"X31";"X18";"X17";"X30";"X5";"X22";"X4";"X19";"X12";"X24";"X26";"X28";"X11";"X2";"X14";"X8";"X6";"X16";"X1";"X3";"X25";"X27";"X15";"X10";"X9";"X21";"X29";"X13";"generation"
20;7;23;32;31;18;17;30;5;22;4;19;12;24;26;28;11;2;14;8;6;16;1;3;25;27;15;10;9;21;29;13;1
27;21;13;25;32;31;8;30;5;14;4;19;12;24;26;2;11;28;22;23;17;7;15;20;16;9;10;3;1;18;29;6;1
14;28;7;1;17;27;31;11;5;20;4;19;12;24;26;2;30;8;22;23;6;16;32;3;25;18;15;10;9;21;29;13;1
14;4;7;6;8;5;31;11;19;13;24;2;30;32;20;26;21;28;22;23;17;16;1;3;25;27;15;10;9;18;29;12;1
32;5;6;10;27;28;14;4;12;3;25;23;9;2;16;30;31;26;7;15;20;8;18;11;24;29;1;21;19;17;13;22;1
28;25;13;17;10;24;7;14;20;18;22;11;8;30;12;9;27;32;6;5;2;3;15;23;4;31;1;21;19;26;16;29;1
32;5;6;10;27;28;14;24;12;3;25;23;9;2;4;21;29;19;1;18;11;8;15;20;16;30;7;31;26;17;13;22;1
27;21;13;25;32;28;12;9;20;5;19;10;24;26;23;30;29;2;14;7;6;8;18;11;4;31;16;3;1;15;22;17;1
25;2;24;16;11;15;17;26;18;20;8;31;7;27;21;12;10;28;22;9;32;5;1;3;6;29;19;23;4;14;13;30;1
20;7;8;32;31;18;6;30;5;14;4;15;12;24;26;2;11;28;22;10;17;16;1;3;25;27;19;23;9;21;29;13;1
14;28;7;1;17;27;31;11;16;25;24;8;4;19;20;26;9;32;6;5;2;3;15;23;30;22;13;18;21;10;29;12;1
28;29;1;17;27;14;7;11;16;15;24;2;23;32;20;26;9;3;5;30;8;19;25;4;6;22;13;18;21;10;12;31;1
30;21;13;7;32;31;12;4;29;5;19;20;24;8;26;2;11;28;22;23;17;16;1;3;25;27;15;10;9;18;14;6;1
20;7;8;32;31;21;6;27;5;14;15;19;12;24;26;2;11;28;29;23;17;25;9;10;16;30;4;3;1;18;22;13;1
25;2;24;16;11;15;17;26;18;20;8;31;7;28;14;12;10;27;13;9;32;5;1;3;6;22;19;23;4;21;29;30;1
11;7;8;32;31;18;25;30;16;14;4;15;12;24;26;2;20;28;27;23;17;5;1;3;6;22;19;10;9;21;29;13;1
20;7;8;32;31;18;6;30;16;14;4;19;12;24;26;2;11;28;22;23;17;5;1;3;25;27;15;10;9;21;29;13;1
25;2;24;16;11;15;17;26;18;20;8;31;7;28;14;12;10;27;13;4;32;5;1;3;6;22;19;23;9;21;29;30;1
20;7;8;32;2;18;6;30;5;14;4;19;12;24;23;31;29;28;22;26;17;16;1;3;25;27;15;10;9;21;11;13;1
30;21;13;16;32;28;12;9;11;5;19;10;24;26;23;31;29;2;14;8;6;7;4;20;25;27;15;3;1;18;22;17;1
9;25;13;32;31;18;6;30;5;14;4;19;12;24;26;2;11;28;22;23;17;3;15;20;7;29;1;21;27;8;16;10;1
17;7;10;28;31;14;4;25;20;18;22;11;8;30;12;9;27;32;6;5;2;3;15;23;24;29;1;21;19;26;16;13;1
14;4;8;20;17;23;31;11;16;15;26;28;27;13;1;25;2;19;9;7;30;12;18;5;29;22;32;24;21;10;6;3;1
20;5;3;30;29;31;24;23;16;10;26;28;27;15;1;32;2;12;9;7;8;19;25;4;6;22;13;18;11;14;17;21;1
25;2;24;16;11;15;17;28;18;20;8;12;7;26;23;31;10;27;29;9;32;5;1;3;6;22;19;21;4;14;13;30;1
2;23;13;25;6;19;14;26;18;20;8;31;7;9;21;12;10;27;29;28;32;5;1;3;16;30;4;24;15;11;22;17;1
14;28;7;1;17;27;31;11;16;15;4;19;12;24;26;20;9;3;5;30;8;2;25;32;6;22;13;18;21;10;29;23;1
20;7;17;32;31;15;6;23;22;14;4;16;12;24;26;2;11;28;5;30;8;19;1;3;25;27;18;10;9;21;29;13;1
20;7;8;32;31;18;6;30;5;14;4;19;12;24;26;2;11;28;22;23;17;16;1;3;25;27;15;10;9;21;29;13;1
20;7;8;32;31;18;6;30;5;14;4;19;12;24;26;2;11;28;22;23;17;16;1;3;25;27;15;10;9;21;29;13;1
25;2;24;16;11;18;6;30;15;20;8;31;7;28;21;12;10;27;29;9;32;5;1;3;17;22;19;23;4;14;13;26;1
30;2;11;17;15;16;25;26;18;20;8;31;7;28;21;12;10;27;29;9;32;5;1;3;6;22;19;23;4;14;24;13;1
27;7;17;28;31;18;1;11;16;15;24;30;23;32;20;26;9;3;5;2;8;19;25;4;6;22;13;10;12;21;29;14;1
15;28;7;1;31;18;6;30;5;14;4;2;23;32;20;26;9;3;16;11;8;19;25;24;17;22;13;27;21;10;29;12;1
32;21;13;25;20;28;12;9;11;5;19;10;24;26;23;31;29;2;14;8;6;16;1;3;18;27;15;4;30;7;22;17;1
30;18;13;17;32;28;12;1;11;5;19;3;24;26;23;31;22;2;14;8;6;7;4;20;25;27;15;10;9;21;29;16;1
20;7;8;32;31;18;6;27;5;14;15;19;25;24;26;2;11;28;22;23;17;16;1;3;12;30;4;10;9;21;29;13;1
27;21;1;25;31;18;6;30;5;14;4;19;12;24;26;2;11;28;22;8;23;7;15;20;16;9;10;3;13;32;29;17;1
30;18;13;7;32;31;8;4;29;5;20;19;12;24;26;2;11;28;22;23;17;16;1;3;25;27;15;10;9;21;14;6;1
