"X26";"X15";"X4";"X24";"X6";"X2";"X17";"X25";"X3";"X5";"X16";"X9";"X19";"X13";"X11";"X1";"X18";"X20";"X23";"X7";"X10";"X14";"X8";"X22";"X21";"X12";"generation"
26;15;4;24;6;2;17;25;3;5;16;9;19;13;11;1;18;20;23;7;10;14;8;22;21;12;1
26;15;4;24;6;2;17;25;3;5;16;9;19;13;11;1;18;20;23;7;10;14;8;22;21;12;1
6;3;11;21;24;20;5;10;15;13;2;19;4;18;25;12;9;8;1;26;14;22;23;7;16;17;1
6;3;11;21;24;20;5;10;15;13;2;19;4;18;25;12;9;8;1;26;23;22;14;7;16;17;1
19;9;4;23;7;20;25;18;21;11;5;6;13;3;2;1;10;26;14;16;17;8;15;24;22;12;1
16;24;17;20;19;10;4;18;21;11;5;6;13;3;2;12;9;8;1;26;14;22;23;7;15;25;1
26;15;9;7;6;16;17;11;3;13;2;19;4;18;25;1;5;20;23;24;10;14;8;22;21;12;1
6;3;25;21;24;12;5;22;15;4;16;9;19;13;11;1;18;20;23;7;10;14;8;26;2;17;1
20;11;12;4;19;18;8;10;5;9;13;14;21;22;24;25;1;15;26;2;6;3;23;7;16;17;1
19;3;11;4;25;20;8;10;5;9;13;14;21;22;24;16;1;15;7;2;6;18;23;26;12;17;1
26;20;10;11;4;23;22;25;14;5;18;9;19;13;24;16;1;15;7;2;6;3;12;17;21;8;1
26;15;4;24;6;2;8;10;5;9;13;14;21;22;23;16;1;11;7;18;19;3;12;17;25;20;1
6;3;11;21;24;20;5;10;8;13;2;19;4;18;25;12;9;15;7;26;14;22;23;1;16;17;1
18;11;23;21;24;20;5;10;8;9;13;14;4;22;19;16;1;15;7;2;6;3;12;17;25;26;1
26;15;4;24;6;2;12;25;3;5;21;9;19;13;11;1;18;20;23;22;10;14;8;7;16;17;1
21;15;11;24;6;2;17;25;3;5;20;19;4;18;10;12;9;8;1;26;14;22;23;7;16;13;1
22;7;12;20;21;6;4;18;3;5;16;9;19;13;2;1;10;26;14;11;17;8;15;24;23;25;1
26;15;4;22;6;9;17;12;3;5;16;2;19;13;11;1;18;20;21;7;10;14;8;24;23;25;1
7;3;11;21;24;20;5;10;15;13;2;19;4;18;25;12;9;8;1;26;14;22;23;17;6;16;1
6;3;25;21;24;20;5;10;15;18;2;9;19;13;11;12;4;8;1;26;14;22;23;7;16;17;1
20;11;23;21;14;22;8;10;5;13;2;19;4;18;25;12;9;15;7;1;6;3;16;17;24;26;1
6;3;11;4;25;20;5;10;15;13;2;19;21;22;24;16;1;8;9;26;14;18;23;7;12;17;1
6;3;11;21;24;20;5;10;15;13;2;19;4;18;25;12;9;8;1;26;14;22;23;7;16;17;1
6;3;11;21;24;20;5;10;15;13;2;19;4;18;25;12;9;8;1;26;14;22;23;7;16;17;1
24;16;25;26;19;9;4;17;15;11;5;6;13;3;2;1;18;20;23;7;10;14;8;22;21;12;1
26;15;12;20;19;9;4;18;21;11;16;2;6;13;5;1;25;24;23;7;10;14;8;22;3;17;1
26;15;17;24;2;9;4;18;21;11;5;6;13;19;16;1;25;20;23;7;10;14;8;22;3;12;1
22;21;12;24;6;2;17;25;3;5;16;9;19;13;11;1;18;20;23;7;10;8;15;26;14;4;1
26;15;9;24;6;16;17;25;3;13;2;19;4;5;11;1;18;20;23;7;10;14;8;22;21;12;1
6;15;11;21;24;20;18;25;3;5;16;9;19;13;10;12;4;8;1;26;14;22;23;7;2;17;1
26;15;4;21;24;2;17;25;3;5;16;9;19;13;11;1;18;20;23;7;10;14;8;22;6;12;1
6;3;11;21;24;20;5;10;15;13;2;19;4;18;25;12;9;8;23;7;14;22;1;26;16;17;1
16;20;11;4;19;18;8;10;5;9;13;14;21;22;24;23;1;15;7;2;6;3;12;17;25;26;1
20;11;23;21;6;22;15;10;5;7;2;19;4;18;25;12;9;8;1;26;14;3;16;17;24;13;1
26;15;4;24;6;2;12;25;3;5;21;9;19;13;11;1;18;20;8;14;10;22;23;7;16;17;1
6;3;25;21;24;12;5;26;17;9;2;19;4;13;11;1;18;20;23;7;10;14;8;22;16;15;1
26;15;4;24;6;2;22;21;3;5;16;9;19;13;11;1;18;20;23;7;10;14;12;17;25;8;1
20;11;2;4;19;18;14;10;5;9;13;8;21;22;24;16;1;15;23;7;6;3;12;17;25;26;1
26;15;4;24;6;2;17;25;3;5;16;9;19;13;11;1;18;20;23;7;10;14;8;22;21;12;1
26;15;4;24;6;2;17;25;3;5;16;9;19;13;11;1;18;20;23;7;10;14;8;22;21;12;1
22;7;12;26;21;6;4;10;3;5;16;9;19;13;11;1;18;20;23;2;17;8;15;24;14;25;1
22;7;12;20;19;9;4;18;21;11;5;6;13;3;2;1;10;24;23;15;25;14;8;26;16;17;1
22;14;12;9;24;20;5;18;21;11;4;6;13;3;2;1;10;26;7;16;17;8;15;19;23;25;1
6;3;11;21;7;20;5;10;15;13;2;19;4;18;17;12;9;8;1;26;14;22;16;24;23;25;1
26;20;4;11;10;23;17;25;5;9;13;14;21;22;24;16;1;15;7;2;6;3;8;18;19;12;1
20;11;23;4;21;18;8;10;3;5;16;9;19;22;24;13;1;15;7;2;6;14;12;17;25;26;1
24;7;17;20;19;9;4;18;23;11;5;6;13;3;2;1;10;26;14;16;12;8;15;22;21;25;1
26;15;4;5;6;2;17;25;3;24;16;9;19;13;11;1;10;20;23;7;18;14;8;22;21;12;1
26;15;9;24;6;16;17;11;3;5;2;19;4;18;25;1;13;20;23;7;10;14;8;22;21;12;1
6;3;11;16;24;20;5;10;15;13;2;19;4;18;25;17;9;8;1;26;14;7;23;22;21;12;1
1;15;4;24;6;2;17;25;3;5;16;9;19;13;11;26;18;20;23;7;10;14;8;22;21;12;1
26;15;4;24;6;2;17;25;3;5;16;9;19;13;11;1;18;20;23;7;10;14;8;22;21;12;1
24;10;12;20;19;9;4;18;21;11;5;6;13;3;2;25;15;8;1;26;14;22;23;7;16;17;1
22;24;12;20;19;9;4;18;15;11;5;6;13;3;2;1;10;26;14;21;25;8;23;7;16;17;1
24;15;11;21;6;2;17;25;3;5;16;19;4;18;10;12;9;8;1;26;14;22;23;7;20;13;1
26;15;4;24;6;2;17;11;3;5;16;18;19;13;25;12;9;8;1;7;10;14;20;22;21;23;1
6;3;11;21;24;20;5;10;15;13;2;19;4;18;25;12;9;8;1;26;14;22;23;7;16;17;1
6;3;11;21;24;20;5;4;15;13;2;19;10;18;25;12;9;8;1;26;14;22;23;7;16;17;1
26;3;9;6;24;20;5;10;15;13;2;19;4;18;25;1;17;16;23;7;11;14;8;22;21;12;1
16;3;11;6;24;20;5;10;15;13;2;19;4;18;25;12;9;23;1;26;7;14;8;22;21;17;1
26;15;4;24;6;2;17;11;3;5;16;9;19;13;25;12;18;20;23;7;10;14;8;22;21;1;1
6;15;10;21;24;2;17;25;3;5;16;9;19;13;11;1;18;20;23;7;14;22;12;26;8;4;1
7;15;4;24;12;2;17;25;3;5;16;9;19;13;11;23;18;20;1;26;14;10;8;22;21;6;1
6;3;11;16;24;20;5;26;15;13;2;19;4;18;25;12;9;1;23;7;10;14;8;22;21;17;1
6;3;11;21;24;20;5;26;15;13;2;19;4;18;25;12;9;23;1;7;10;14;8;22;16;17;1
10;15;13;24;6;21;17;11;3;5;2;19;4;18;25;12;9;8;1;26;14;22;23;7;16;20;1
15;24;2;4;21;22;8;10;14;5;16;9;19;13;11;1;18;20;23;7;6;3;12;17;25;26;1
26;15;4;11;6;2;17;25;3;5;13;14;21;22;24;16;1;20;23;7;10;9;8;18;19;12;1
26;15;4;24;6;20;5;10;3;13;2;19;11;18;25;12;9;8;1;21;14;22;23;7;16;17;1
26;15;13;24;6;16;17;11;3;5;2;19;4;18;25;12;9;8;23;7;10;14;20;22;21;1;1
26;15;4;24;6;2;17;25;3;5;16;9;19;13;11;1;18;20;23;7;10;14;8;22;21;12;1
26;15;4;24;6;2;17;25;3;5;16;9;19;13;11;1;18;20;23;7;10;14;8;22;21;12;1
26;15;4;24;6;2;17;25;3;5;16;9;19;13;11;1;18;20;23;7;10;14;8;22;21;12;1
