"X25";"X13";"X26";"X5";"X23";"X22";"X14";"X16";"X28";"X30";"X6";"X27";"X4";"X24";"X8";"X17";"X15";"X31";"X29";"X3";"X7";"X10";"X2";"X18";"X19";"X20";"X11";"X1";"X21";"X9";"X32";"X12";"generation"
25;13;26;5;23;22;14;16;28;30;6;27;4;24;8;17;15;31;29;3;7;10;2;18;19;20;11;1;21;9;32;12;1
11;32;31;5;23;22;14;16;15;12;26;19;9;1;24;13;28;25;21;29;8;10;2;20;27;7;17;18;6;3;30;4;1
21;14;27;19;16;4;26;18;12;2;30;11;9;32;8;17;15;31;29;24;22;28;20;7;23;25;5;13;6;10;3;1;1
11;14;25;2;1;20;10;9;19;30;6;27;4;24;8;17;15;31;29;3;7;32;18;22;28;23;5;13;26;21;12;16;1
31;17;6;2;23;18;14;16;15;12;26;19;9;1;24;13;27;25;21;29;7;32;5;22;28;20;11;8;3;4;10;30;1
17;6;31;5;22;23;14;16;15;12;26;19;9;1;24;13;28;25;21;29;8;10;2;18;27;20;11;7;3;4;32;30;1
10;13;23;12;31;17;7;9;19;30;6;27;4;24;8;20;15;1;29;3;11;32;5;22;28;25;14;18;26;21;2;16;1
10;13;11;12;31;17;4;26;2;16;19;15;6;25;9;14;21;30;29;3;7;32;5;22;28;23;8;24;27;1;18;20;1
10;4;23;12;31;17;7;26;2;32;19;15;6;1;24;13;28;18;21;29;8;16;25;11;9;22;3;14;27;30;5;20;1
31;17;6;5;23;22;14;16;15;12;26;7;9;1;19;13;28;25;21;29;8;10;2;18;3;20;11;24;27;4;32;30;1
11;14;25;2;1;20;10;9;19;28;6;27;4;24;8;17;15;31;29;3;7;32;5;22;30;23;13;18;26;21;12;16;1
11;14;25;2;1;20;10;9;19;30;6;27;4;24;8;17;15;31;29;3;7;32;5;22;28;23;13;18;26;21;12;16;1
13;14;25;2;1;23;10;9;19;30;6;27;21;24;8;17;15;31;29;26;18;12;5;22;28;20;11;7;3;4;32;16;1
9;11;25;2;20;1;14;16;19;12;6;27;4;24;8;17;15;31;29;3;7;32;5;22;28;23;13;18;26;21;10;30;1
9;14;23;19;16;4;26;7;12;24;22;11;31;17;30;32;28;25;21;29;8;10;2;18;27;20;5;13;6;15;3;1;1
21;1;6;19;27;26;14;16;10;29;8;11;31;17;30;32;28;9;2;24;22;15;20;7;23;25;5;13;3;4;18;12;1
13;14;25;2;1;23;10;9;19;30;6;27;21;24;8;17;15;31;29;26;18;12;5;22;28;20;11;7;3;4;32;16;1
26;13;25;2;1;20;10;9;19;30;6;27;4;24;8;17;15;31;29;3;7;14;5;18;28;22;11;23;21;16;32;12;1
31;17;2;32;23;20;7;10;26;12;19;15;6;25;28;29;21;30;14;8;4;16;18;11;9;22;3;24;27;1;5;13;1
18;4;23;32;31;17;14;16;15;12;26;19;9;1;24;13;28;25;21;29;8;10;2;11;6;22;3;7;27;30;5;20;1
11;17;6;5;23;22;14;16;15;12;26;19;9;1;24;13;28;25;21;29;8;10;2;18;27;4;3;7;31;30;32;20;1
31;17;6;5;23;20;14;16;15;12;26;19;11;1;7;13;28;25;21;29;8;10;2;18;9;22;3;24;27;4;32;30;1
11;14;25;2;1;20;10;9;19;30;6;27;4;24;8;17;15;31;29;3;7;32;5;22;28;23;13;18;26;21;12;16;1
11;14;25;2;1;20;10;9;19;30;6;27;4;24;8;17;15;31;29;3;7;32;5;22;28;23;13;18;26;21;12;16;1
27;14;25;2;16;4;26;18;12;29;8;11;31;17;30;32;15;20;6;3;7;24;5;22;28;23;13;9;10;21;19;1;1
10;14;27;19;1;4;6;13;3;29;8;11;31;17;30;32;28;9;2;24;22;15;20;7;23;25;5;18;26;21;12;16;1
31;4;23;5;32;22;14;16;15;12;26;19;9;1;24;13;28;25;21;29;8;10;2;18;27;20;11;7;3;30;6;17;1
31;17;32;11;27;8;14;16;22;12;26;19;21;1;29;18;28;9;2;24;4;15;20;7;23;25;5;13;6;10;3;30;1
14;15;6;29;31;17;7;26;32;18;23;27;10;1;3;12;25;21;24;8;9;5;28;2;11;16;22;13;30;19;20;4;1
6;13;26;12;7;17;31;19;32;18;23;27;10;1;28;29;21;30;14;8;4;16;2;11;9;22;3;24;15;25;5;20;1
17;6;31;5;23;22;14;16;15;12;26;19;9;1;24;13;28;25;21;29;8;10;2;18;27;20;11;7;3;4;32;30;1
20;17;6;2;31;18;14;16;15;12;26;19;9;1;24;13;27;25;21;29;8;10;5;22;28;23;11;7;3;4;32;30;1
13;14;25;5;1;23;12;9;19;16;6;28;21;24;22;17;15;31;26;29;8;10;2;18;27;20;11;7;3;4;32;30;1
25;11;6;2;20;24;14;16;27;10;4;19;9;1;8;17;15;31;29;3;7;32;5;22;28;23;13;18;26;21;12;30;1
10;13;23;12;30;14;4;26;2;16;19;21;6;25;8;17;15;31;29;3;7;32;18;11;9;22;28;24;27;1;5;20;1
22;20;23;12;31;17;7;26;2;32;19;15;6;25;28;29;21;30;14;8;4;16;18;11;3;24;13;5;9;27;10;1;1
27;14;25;29;1;5;10;4;19;6;8;11;31;17;30;32;28;9;2;24;22;15;20;7;3;23;13;18;26;21;12;16;1
21;14;27;19;16;4;6;13;12;29;8;11;31;17;30;32;28;9;2;24;22;15;20;7;23;25;5;18;26;10;3;1;1
21;14;27;19;16;4;26;18;12;29;8;11;31;17;6;32;28;9;2;24;5;15;20;7;23;25;22;13;30;10;3;1;1
14;21;16;29;11;8;31;19;12;18;17;27;26;1;30;32;28;9;2;24;22;15;20;7;23;25;5;13;6;10;3;4;1
11;14;25;2;1;20;10;9;19;30;6;27;21;24;8;17;15;31;29;26;18;32;5;22;28;23;13;7;3;4;12;16;1
