"X25";"X14";"X17";"X18";"X7";"X16";"X12";"X26";"X22";"X8";"X15";"X19";"X5";"X10";"X9";"X1";"X20";"X3";"X24";"X21";"X6";"X11";"X13";"X2";"X23";"X4";"generation"
25;14;17;18;7;16;12;26;22;8;15;19;5;10;9;1;20;3;24;21;6;11;13;2;23;4;1
17;18;1;24;7;16;12;26;13;8;15;6;10;14;4;22;20;3;5;21;19;11;9;2;23;25;1
16;15;22;8;14;6;17;3;4;7;26;19;5;10;9;1;21;18;12;20;24;13;11;2;23;25;1
17;15;19;12;10;5;9;8;22;16;18;26;4;1;14;7;20;3;24;21;6;11;13;2;23;25;1
23;5;17;24;7;16;12;26;13;8;15;6;10;14;4;2;20;9;18;3;21;11;1;22;25;19;1
23;5;17;24;7;16;12;26;13;8;15;6;10;14;4;22;20;9;18;3;21;11;1;2;25;19;1
16;15;22;4;20;24;7;19;8;13;1;5;18;10;9;26;14;3;12;21;6;11;17;2;23;25;1
21;15;20;8;14;12;17;18;4;7;26;19;5;10;9;1;25;3;24;22;13;6;11;16;2;23;1
1;13;7;21;8;20;26;4;23;22;5;15;24;19;9;14;25;3;12;10;17;6;11;16;2;18;1
21;15;18;4;20;24;7;19;14;13;6;11;26;22;9;8;25;3;16;17;10;1;5;12;2;23;1
21;15;18;4;20;24;7;19;8;13;1;5;26;22;9;14;25;3;12;10;17;6;11;16;2;23;1
21;15;18;4;20;24;7;19;8;13;1;5;26;22;9;14;25;3;12;10;17;6;11;16;2;23;1
23;5;17;24;7;16;12;19;13;8;15;6;10;14;4;22;20;9;18;3;21;11;1;2;25;26;1
23;5;17;24;7;16;12;8;13;26;15;6;10;14;4;22;20;9;18;3;21;11;1;2;25;19;1
21;15;18;4;20;24;7;19;8;13;1;5;26;22;9;14;25;3;12;10;17;6;11;16;2;23;1
21;15;18;4;20;24;7;19;8;13;1;5;26;22;9;14;25;3;12;10;17;6;11;16;2;23;1
23;5;17;24;7;16;12;26;13;8;15;6;10;14;4;22;20;9;18;3;21;11;1;19;2;25;1
19;5;17;24;7;25;12;26;13;8;15;6;10;14;4;22;20;9;18;3;21;11;1;16;2;23;1
23;2;21;4;20;24;7;19;8;13;1;5;26;22;9;14;25;3;12;10;17;6;11;15;18;16;1
21;15;12;26;25;24;7;19;8;13;1;6;10;14;4;22;20;9;18;3;17;5;11;16;2;23;1
16;15;22;8;14;12;13;18;4;7;26;19;5;21;9;1;20;3;24;10;17;6;11;2;23;25;1
21;15;18;4;20;24;13;5;8;7;26;19;1;22;9;14;25;3;12;10;17;6;11;16;2;23;1
17;15;18;4;20;24;7;19;8;13;1;5;26;22;9;14;25;3;12;10;21;11;6;16;2;23;1
23;6;17;24;7;16;18;26;13;8;15;5;10;22;9;14;25;3;12;4;21;11;1;2;20;19;1
6;2;7;25;23;20;3;4;8;13;19;5;26;22;9;14;21;24;15;1;10;11;16;12;17;18;1
