"X41";"X30";"X48";"X29";"X33";"X57";"X5";"X45";"X15";"X46";"X53";"X52";"X27";"X63";"X51";"X14";"X50";"X16";"X12";"X24";"X49";"X20";"X19";"X40";"X44";"X56";"X47";"X7";"X36";"X10";"X3";"X39";"X23";"X38";"X4";"X11";"X37";"X32";"X9";"X42";"X28";"X55";"X54";"X21";"X22";"X2";"X64";"X35";"X62";"X58";"X59";"X1";"X6";"X43";"X13";"X60";"X31";"X18";"X8";"X17";"X34";"X26";"X61";"X25";"generation"
41;30;48;29;33;57;5;45;15;46;53;52;27;63;51;14;50;16;12;24;49;20;19;40;44;56;47;7;36;10;3;39;23;38;4;11;37;32;9;42;28;55;54;21;22;2;6;35;62;58;59;1;64;43;13;60;31;18;8;17;34;26;61;25;1
50;53;14;23;20;40;39;37;13;44;4;9;12;47;46;38;35;11;42;34;30;24;28;25;60;52;59;29;1;33;15;55;22;21;48;56;3;54;51;49;43;27;41;62;36;58;6;7;32;64;10;16;19;63;2;5;31;18;8;17;57;26;61;45;1
43;55;6;39;13;15;25;61;56;35;50;38;49;33;27;62;54;10;58;36;24;31;7;5;9;26;19;21;11;48;60;32;20;63;17;4;41;47;8;44;1;42;23;57;37;3;45;12;59;51;18;40;14;28;52;16;64;2;53;30;34;29;46;22;1
41;30;10;56;33;57;40;45;15;61;53;52;27;63;51;14;50;16;12;24;49;20;47;5;9;26;19;21;11;48;3;39;23;38;4;36;37;32;44;42;28;55;54;7;22;2;64;35;62;58;59;1;6;43;13;60;31;18;8;17;34;29;46;25;1
4;15;31;40;43;56;20;42;35;3;51;27;39;44;22;45;11;24;50;13;12;37;53;17;61;9;38;48;60;1;62;25;21;55;46;28;14;6;33;7;30;52;36;34;59;18;54;47;29;64;10;16;19;63;2;5;41;58;8;49;57;26;23;32;1
50;53;14;23;20;40;39;37;26;44;4;9;12;47;46;38;35;11;42;34;30;24;28;64;60;52;59;32;1;33;5;55;22;21;57;56;3;54;2;17;8;27;31;16;36;18;6;10;63;19;7;62;25;41;51;15;29;43;58;49;48;13;61;45;1
44;24;19;56;33;23;49;12;63;22;15;21;4;35;38;58;11;5;37;47;52;64;61;26;51;54;3;2;42;40;39;20;32;62;48;28;7;9;50;41;55;36;57;30;16;14;27;45;10;53;59;1;6;43;13;60;31;18;8;17;34;29;46;25;1
33;30;27;26;41;57;16;45;15;19;53;49;4;43;38;58;11;5;37;47;52;64;61;34;51;31;3;2;42;40;1;20;32;62;48;28;7;59;25;6;55;46;54;21;22;12;39;35;44;14;23;24;36;63;13;60;56;18;8;17;10;29;50;9;1
43;55;6;39;13;15;25;61;56;35;50;38;49;33;27;62;54;10;34;36;24;31;7;5;9;26;14;21;11;48;60;32;20;28;17;4;41;47;8;44;1;42;23;57;37;3;45;30;59;51;29;16;19;63;2;40;64;52;53;12;58;18;46;22;1
50;8;14;23;20;40;39;37;13;44;4;9;12;47;61;38;35;11;42;34;49;24;28;25;60;55;59;29;1;33;15;52;45;21;48;56;3;54;51;17;43;27;31;62;36;26;6;7;32;64;10;16;19;63;2;5;41;57;53;30;58;18;46;22;1
43;44;26;47;13;15;25;61;56;35;50;63;49;33;27;62;20;48;34;36;24;31;7;5;8;6;19;21;17;10;3;39;23;38;4;11;37;32;9;42;28;55;54;57;41;60;45;12;59;51;29;40;14;1;52;16;64;2;53;30;58;18;46;22;1
41;30;48;26;33;21;5;64;15;61;53;52;27;63;51;14;50;16;35;24;49;20;19;40;44;56;47;7;36;10;2;39;23;38;4;11;22;32;9;42;28;55;54;57;37;3;45;12;59;58;62;1;6;43;13;60;31;18;8;17;34;29;46;25;1
44;24;19;56;33;23;49;12;63;22;15;60;4;43;38;58;11;5;37;47;52;64;61;34;51;31;3;2;42;40;1;20;32;62;48;28;7;59;25;6;55;46;13;30;16;14;27;18;29;53;9;39;41;35;8;21;54;17;57;45;26;10;36;50;1
44;24;19;56;33;23;49;12;63;22;15;60;4;43;38;58;11;5;37;47;52;64;61;34;51;31;3;2;42;40;1;20;32;62;48;29;7;59;25;6;55;46;13;30;16;14;27;18;28;53;9;39;41;35;8;21;54;17;57;45;26;10;36;50;1
50;53;14;23;39;56;20;42;35;44;4;9;12;47;46;38;13;11;37;34;30;24;28;25;60;52;59;29;1;33;15;55;22;21;48;40;3;54;51;17;43;27;31;62;36;18;6;7;32;64;10;16;19;63;2;5;41;58;8;49;57;26;61;45;1
4;5;36;40;8;28;20;42;35;14;2;52;59;44;22;45;11;24;50;26;12;37;53;10;61;9;38;57;60;1;16;64;55;21;48;56;3;54;51;17;43;27;31;34;39;18;6;47;63;19;7;62;25;41;33;15;29;30;58;49;46;13;23;32;1
41;30;48;29;33;57;5;25;15;46;53;52;27;63;51;14;50;16;12;24;49;20;19;40;44;56;47;7;36;10;3;39;23;38;4;11;37;32;9;42;28;55;54;21;22;2;64;35;62;58;59;1;6;43;13;60;31;18;8;17;34;26;61;45;1
50;53;14;23;20;40;39;37;13;60;4;9;12;47;46;38;35;11;42;34;30;24;28;25;44;56;59;29;1;33;15;55;22;21;48;52;3;54;51;17;43;27;31;62;36;18;6;7;32;64;10;16;19;63;2;5;41;58;8;49;57;26;61;45;1
43;55;6;40;23;15;25;61;56;28;50;38;49;33;45;62;64;10;34;36;24;31;7;5;59;26;19;37;11;48;60;32;20;63;17;4;3;47;52;44;1;46;13;30;16;14;27;18;29;53;9;39;41;35;8;21;54;2;51;57;58;12;42;22;1
44;24;19;56;33;23;49;12;63;22;15;60;4;43;38;26;11;5;37;47;52;64;61;34;51;31;3;2;42;40;1;20;32;62;48;28;7;59;25;6;55;46;13;30;16;14;27;10;29;53;9;39;41;35;8;21;54;17;57;45;58;18;36;50;1
4;5;31;62;8;56;20;42;35;3;43;27;59;44;22;45;11;24;50;26;12;37;58;17;61;9;38;57;60;1;15;7;21;55;46;41;25;6;33;10;49;51;36;34;39;18;54;47;63;19;29;40;14;28;52;16;64;2;53;30;48;13;23;32;1
43;55;6;39;13;15;25;61;56;3;2;27;59;44;38;62;54;10;34;36;24;31;7;5;9;26;19;21;11;48;60;32;20;63;17;4;41;47;8;33;1;42;23;57;37;35;45;12;49;51;29;40;14;28;52;16;64;50;53;30;58;18;46;22;1
50;53;14;23;20;40;39;37;13;44;4;9;12;47;46;38;35;11;42;34;30;24;19;25;60;52;59;29;1;33;15;55;22;21;48;56;3;54;51;17;43;27;31;62;36;18;6;7;32;64;10;16;28;63;2;5;41;58;8;49;57;26;61;45;1
50;53;14;23;20;40;39;37;13;44;4;9;12;47;46;38;35;11;42;34;30;24;28;25;60;52;59;29;1;33;15;55;22;21;48;56;3;54;51;17;43;27;31;62;36;18;6;7;32;64;10;16;19;63;2;5;41;58;8;49;57;26;61;45;1
43;63;8;31;13;15;25;23;56;3;2;27;59;44;22;45;11;24;50;26;12;37;53;17;61;9;38;57;60;1;16;64;21;55;46;28;14;6;33;10;30;52;36;34;39;18;54;47;49;48;29;40;41;4;42;62;32;20;7;51;58;35;5;19;1
4;17;37;39;13;15;25;61;56;35;50;38;49;33;27;62;54;10;34;36;24;31;7;5;9;26;19;21;11;1;16;64;57;55;46;28;14;6;44;12;30;52;42;2;40;18;60;47;63;22;53;45;20;41;51;3;29;43;58;59;48;8;23;32;1
41;30;48;26;33;21;5;31;1;61;8;13;27;63;58;6;50;60;35;24;49;20;19;43;55;56;47;7;36;10;18;39;54;38;4;11;22;32;9;44;15;42;23;57;37;3;45;12;59;51;29;40;14;28;52;16;64;2;53;17;34;62;46;25;1
43;8;14;57;13;15;25;61;26;34;50;63;17;33;27;29;31;16;12;24;49;20;19;40;44;56;47;7;36;10;3;39;23;38;4;11;37;32;9;42;28;55;54;21;22;2;64;35;62;58;59;1;6;5;52;48;45;60;53;30;51;18;46;41;1
53;39;36;30;10;17;62;11;50;25;60;34;27;56;33;28;22;21;38;16;4;35;61;48;31;2;9;55;46;26;20;58;47;19;13;5;18;49;8;44;1;42;23;57;37;3;45;12;59;51;29;40;14;32;43;63;24;52;41;64;54;15;6;7;1
43;55;6;39;13;15;35;61;49;25;37;34;27;56;33;32;54;10;38;36;24;31;7;5;9;26;19;21;11;48;60;62;20;63;17;4;41;47;8;44;1;42;23;57;50;3;45;12;59;51;29;40;14;28;52;16;64;2;53;30;58;18;46;22;1
53;23;57;47;39;41;35;64;10;5;61;50;45;4;30;34;19;9;38;42;2;13;58;46;60;52;59;29;1;33;15;55;22;21;48;56;3;54;51;17;43;27;31;62;36;28;44;25;18;37;12;40;8;49;11;16;7;32;14;24;26;63;6;20;1
50;53;55;23;20;40;39;37;13;6;48;9;3;47;46;38;36;11;62;34;30;24;21;7;60;52;59;29;1;16;4;14;8;32;15;45;31;2;33;5;35;25;12;42;43;28;44;27;18;64;10;51;19;63;54;17;41;58;22;49;57;26;61;56;1
