"X2";"X12";"X10";"X7";"X3";"X11";"X6";"X8";"X5";"X4";"X9";"X1";"generation"
2;12;10;7;3;11;6;8;5;4;9;1;1
5;12;10;7;9;11;8;1;6;4;3;2;1
1;7;10;6;4;5;3;2;11;9;8;12;1
1;7;11;6;4;2;3;5;10;9;8;12;1
2;12;11;6;4;7;10;9;5;8;3;1;1
9;1;3;2;11;7;10;8;5;4;12;6;1
12;7;11;6;4;5;3;2;10;9;1;8;1
1;7;6;5;3;10;4;2;11;9;8;12;1
1;7;3;6;9;5;8;2;10;4;11;12;1
2;7;9;6;4;5;12;8;10;11;3;1;1
1;7;11;6;4;5;3;2;10;9;8;12;1
1;7;11;6;4;5;3;2;10;9;8;12;1
8;1;5;9;4;7;3;2;10;11;12;6;1
1;7;11;6;4;5;10;9;3;2;8;12;1
1;7;11;6;4;5;3;2;10;9;8;12;1
1;7;11;6;4;5;3;2;10;9;8;12;1
1;7;11;6;4;5;3;2;10;9;8;12;1
1;7;11;6;4;5;3;2;10;9;8;12;1
1;7;11;9;4;5;3;2;10;6;8;12;1
1;7;11;6;4;8;3;2;10;9;5;12;1
1;7;11;6;4;5;3;2;10;9;8;12;1
1;7;11;6;4;5;3;2;10;9;8;12;1
8;10;5;12;3;2;9;1;6;7;11;4;1
3;1;5;2;4;7;10;9;8;11;12;6;1
1;7;11;6;4;5;3;2;10;9;8;12;1
1;7;11;6;4;5;3;2;10;9;8;12;1
1;7;11;6;9;10;12;8;5;4;2;3;1
8;7;11;6;9;5;12;2;10;4;3;1;1
1;7;11;6;4;5;3;2;10;8;12;9;1
1;5;6;2;4;7;10;9;3;11;12;8;1
5;1;4;8;6;7;10;9;3;11;12;2;1
11;1;5;6;4;7;10;12;3;8;9;2;1
1;9;11;6;7;10;12;8;5;4;3;2;1
2;7;11;6;9;10;12;8;5;4;3;1;1
1;6;11;7;5;2;9;3;12;10;8;4;1
1;9;11;10;4;5;3;2;6;7;8;12;1
1;7;11;6;9;5;8;2;10;4;3;12;1
3;7;11;6;4;5;12;2;10;9;8;1;1
8;7;11;6;5;9;3;2;10;4;12;1;1
2;7;11;6;9;10;12;8;5;4;1;3;1
1;7;2;6;4;10;12;11;5;9;8;3;1
12;7;1;6;4;5;3;2;10;9;11;8;1
7;2;11;6;9;10;12;8;5;4;3;1;1
6;5;8;2;4;7;10;9;3;11;12;1;1
6;12;10;7;9;11;1;8;5;4;3;2;1
2;7;11;5;3;10;12;4;6;8;9;1;1
9;10;11;6;8;5;3;1;12;7;4;2;1
4;10;8;12;5;2;7;1;6;9;11;3;1
2;6;10;7;3;11;4;8;5;12;9;1;1
2;7;11;6;9;10;4;1;12;5;3;8;1
2;7;11;6;9;10;12;8;5;4;3;1;1
2;7;11;6;9;10;12;8;5;4;3;1;1
4;7;11;5;3;10;12;6;1;9;2;8;1
4;7;6;5;3;10;8;11;1;9;2;12;1
1;7;11;6;9;10;3;2;5;4;8;12;1
8;7;11;6;4;5;3;2;10;9;12;1;1
5;12;10;7;3;11;4;1;6;8;9;2;1
11;12;10;6;4;5;3;2;7;8;9;1;1
1;10;11;6;4;5;3;2;7;9;8;12;1
7;1;11;6;4;5;3;2;10;9;8;12;1
1;7;11;6;10;5;3;2;4;9;8;12;1
1;7;11;6;4;5;3;2;10;9;8;12;1
11;7;6;1;4;5;3;2;10;9;8;12;1
1;7;11;6;4;10;12;2;5;9;8;3;1
1;7;11;8;4;5;3;2;10;9;6;12;1
1;7;11;6;4;5;3;2;10;9;8;12;1
11;10;8;12;6;2;9;1;5;4;3;7;1
2;4;3;5;9;10;12;8;6;7;11;1;1
11;1;5;2;4;7;10;12;3;8;9;6;1
5;1;4;8;2;3;10;9;7;11;12;6;1
8;1;5;2;4;7;10;9;3;11;12;6;1
8;1;5;2;4;12;10;9;3;7;11;6;1
5;7;11;6;4;1;3;2;10;9;8;12;1
1;7;11;6;4;5;3;2;10;9;8;12;1
1;7;11;6;4;5;3;2;10;9;8;12;1
1;7;11;6;4;5;3;2;10;9;8;12;1
2;9;6;5;3;10;12;8;11;4;7;1;1
4;7;11;6;9;10;12;8;5;3;2;1;1
1;7;11;6;4;5;3;2;10;9;8;12;1
1;7;11;6;4;5;3;2;10;9;8;12;1
4;7;6;5;1;10;12;9;3;11;2;8;1
8;1;5;2;4;7;12;11;3;9;10;6;1
1;7;11;6;4;5;3;2;10;9;8;12;1
1;7;11;6;4;5;3;2;10;9;8;12;1
2;7;11;6;9;10;12;8;5;4;1;3;1
8;7;11;6;4;5;3;2;10;9;12;1;1
6;7;11;1;4;5;3;2;10;9;8;12;1
1;7;11;6;4;5;3;2;10;9;8;12;1
2;7;11;6;9;10;12;8;5;4;3;1;1
1;7;11;6;4;10;3;8;5;9;2;12;1
6;11;5;2;4;7;12;8;10;9;3;1;1
7;2;11;6;9;10;12;8;5;4;3;1;1
8;1;7;6;4;5;3;2;10;11;12;9;1
1;5;11;6;4;7;10;9;3;2;8;12;1
6;1;5;2;4;7;10;9;3;12;11;8;1
8;1;5;2;4;12;10;9;3;7;11;6;1
2;7;4;6;9;10;3;8;5;11;12;1;1
9;1;12;2;11;7;10;8;5;4;3;6;1
2;7;11;6;9;10;12;8;5;4;3;1;1
2;7;11;6;9;10;12;8;5;4;3;1;1
2;12;10;7;3;11;6;8;5;4;9;1;2
2;5;10;7;3;11;6;8;12;4;9;1;2
2;12;5;7;3;11;6;8;10;4;9;1;2
2;12;10;7;3;11;6;8;5;4;9;1;2
2;12;10;7;3;11;6;8;5;4;9;1;2
2;12;10;7;3;11;6;8;5;4;9;1;2
2;12;10;7;3;11;6;8;5;4;9;1;2
2;12;10;7;3;11;6;8;5;4;9;1;2
10;12;2;7;3;11;6;8;5;4;9;1;2
2;12;10;7;3;11;6;8;5;4;9;1;2
2;12;10;7;3;11;6;8;5;4;9;1;2
2;12;10;7;3;11;6;8;5;4;9;1;2
2;12;10;7;3;11;6;8;5;4;9;1;2
2;12;10;7;3;11;6;1;5;4;9;8;2
2;12;10;7;3;11;6;8;9;4;5;1;2
4;12;11;7;3;10;6;8;5;2;9;1;2
5;12;10;7;3;11;6;8;2;4;9;1;2
2;12;11;7;3;10;6;8;5;4;9;1;2
2;12;10;7;3;11;6;8;5;4;9;1;2
2;12;10;7;3;11;6;8;5;4;9;1;2
2;12;10;7;3;11;5;8;6;4;9;1;2
2;12;11;7;3;10;6;8;5;4;9;1;2
2;12;10;7;3;11;6;8;5;4;9;1;2
2;12;11;7;3;10;6;8;5;4;9;1;2
2;12;10;7;3;11;6;8;5;4;9;1;2
