"X5";"X14";"X1";"X24";"X10";"X25";"X15";"X19";"X8";"X26";"X16";"X21";"X20";"X17";"X7";"X11";"X4";"X9";"X6";"X12";"X22";"X3";"X13";"X23";"X2";"X18";"generation"
5;14;1;24;10;25;15;19;8;26;16;21;20;17;7;11;4;9;6;12;22;3;13;23;2;18;1
4;14;9;24;10;25;15;19;1;26;7;2;11;8;23;5;17;3;16;22;20;21;12;18;6;13;1
24;17;3;14;4;8;25;20;1;11;7;2;16;10;9;22;15;18;21;5;19;26;12;23;6;13;1
26;24;17;2;13;8;25;20;1;21;12;7;16;10;9;22;15;18;5;3;4;19;11;14;6;23;1
12;17;3;14;15;18;25;20;1;21;7;2;11;10;23;5;4;9;16;22;19;26;24;6;8;13;1
2;25;18;1;13;10;14;9;7;23;11;21;4;5;3;20;15;12;16;22;19;17;24;6;8;26;1
4;14;9;24;10;25;15;19;8;26;16;21;20;17;7;11;5;1;2;12;22;3;13;18;6;23;1
24;17;3;14;15;8;25;20;1;21;7;12;11;10;18;5;4;9;16;22;19;26;13;23;6;2;1
2;25;18;1;13;16;22;9;23;10;6;17;5;12;3;7;19;4;20;14;15;21;24;11;8;26;1
16;11;21;26;8;1;25;4;23;10;6;19;5;12;3;7;9;2;20;14;15;17;24;22;18;13;1
2;25;8;1;17;10;22;9;7;23;11;21;4;5;3;16;19;24;20;14;15;26;12;18;6;13;1
24;17;3;14;15;8;25;16;1;21;7;2;11;10;23;5;4;12;20;22;19;26;9;18;6;13;1
15;25;1;16;17;4;19;11;23;13;6;26;12;21;2;10;20;24;5;18;14;7;3;22;8;9;1
15;25;8;1;13;10;22;9;7;23;11;21;4;5;3;16;19;12;20;14;2;17;24;6;18;26;1
2;25;18;1;13;16;22;9;7;3;11;21;19;10;23;5;6;12;20;14;15;17;24;4;8;26;1
24;17;3;14;15;8;22;9;7;23;11;21;4;10;2;5;1;20;16;25;19;26;12;18;6;13;1
9;13;23;22;11;18;25;10;1;2;7;21;4;5;3;16;19;12;20;14;15;17;24;6;8;26;1
2;25;18;1;13;10;14;9;7;23;11;21;4;5;3;16;15;12;20;22;19;17;24;6;8;26;1
4;1;9;13;10;25;22;5;2;26;11;21;23;7;3;16;19;12;20;14;15;17;24;6;8;18;1
2;25;18;1;13;10;22;19;8;26;16;21;20;17;7;11;9;12;4;14;15;5;24;6;3;23;1
9;26;23;22;7;8;25;10;1;2;11;21;4;5;3;16;19;12;20;14;15;17;24;6;18;13;1
2;25;8;1;13;10;14;24;7;3;11;21;15;20;23;5;4;9;16;22;19;26;12;18;6;17;1
16;14;21;26;15;8;25;20;1;3;7;2;11;10;23;5;4;9;24;22;19;17;12;18;6;13;1
18;14;21;26;8;1;25;4;23;10;6;17;5;12;3;7;9;2;16;22;15;19;13;11;20;24;1
24;17;23;14;15;8;25;20;1;21;7;2;11;10;3;16;19;12;5;22;4;26;9;18;6;13;1
21;25;18;1;13;16;22;12;7;3;19;2;11;10;23;5;4;9;20;14;15;17;24;6;8;26;1
24;17;3;14;15;8;25;20;1;21;7;2;11;10;23;5;4;9;16;22;19;26;12;18;6;13;1
