"X15";"X9";"X12";"X6";"X23";"X19";"X17";"X3";"X10";"X18";"X20";"X21";"X2";"X1";"X26";"X8";"X16";"X13";"X5";"X22";"X24";"X7";"X4";"X11";"X14";"X25";"generation"
15;9;12;6;23;19;17;3;11;18;20;21;2;1;26;8;16;13;5;22;24;7;4;10;14;25;1
18;9;25;6;23;15;3;11;13;12;20;21;2;19;26;8;16;24;5;14;17;1;4;10;7;22;1
17;6;25;12;11;3;9;13;18;26;10;7;24;21;1;4;20;2;5;14;19;8;22;15;23;16;1
13;9;20;2;23;19;24;11;4;26;10;1;3;16;7;18;12;6;5;14;21;25;8;17;15;22;1
11;24;20;2;17;21;9;13;4;26;10;1;3;16;7;18;12;6;5;14;19;8;22;15;23;25;1
7;6;22;12;18;3;9;11;13;25;17;15;24;21;1;4;20;2;5;14;16;26;8;10;23;19;1
23;11;18;9;15;1;17;3;6;12;20;21;2;19;14;4;24;13;5;25;16;26;8;10;7;22;1
18;9;12;6;23;15;3;11;24;25;17;21;2;19;26;8;16;13;5;22;20;1;4;10;7;14;1
23;11;18;10;9;1;17;3;7;12;20;21;2;19;14;8;16;13;5;24;26;6;22;15;4;25;1
17;21;5;22;13;1;8;2;25;23;18;11;12;10;20;3;15;7;19;24;26;6;4;9;14;16;1
18;9;25;13;23;19;3;11;6;12;20;15;24;21;1;4;17;2;5;14;16;26;8;10;7;22;1
23;11;18;9;15;7;17;5;6;12;13;19;24;21;1;4;20;2;3;14;16;26;8;10;22;25;1
25;6;13;16;9;15;2;8;3;23;17;19;22;1;18;24;26;20;12;21;7;11;4;14;10;5;1
23;2;19;25;11;17;16;4;5;9;8;22;3;1;18;14;26;20;12;24;7;21;13;6;15;10;1
18;9;12;6;23;19;3;11;2;25;17;15;20;21;1;8;16;13;5;22;24;7;4;10;26;14;1
7;10;18;6;23;19;3;11;13;25;17;15;24;21;1;4;20;2;5;14;16;26;8;9;22;12;1
23;2;19;25;11;17;16;4;20;9;8;12;26;1;18;24;3;13;5;22;10;21;14;6;15;7;1
23;15;19;25;11;17;16;4;5;9;8;22;2;18;26;20;1;13;6;21;24;7;3;12;14;10;1
18;9;12;6;23;19;3;11;13;25;17;15;24;21;1;4;20;2;5;14;16;26;8;10;7;22;1
18;9;12;6;23;19;3;11;13;25;17;15;24;21;1;4;20;2;5;14;16;26;8;10;7;22;1
23;11;18;9;15;7;17;3;6;12;24;19;13;21;1;4;20;2;5;14;16;26;8;10;22;25;1
18;9;25;13;23;15;11;3;6;12;20;21;2;19;26;8;16;24;5;14;17;1;4;10;7;22;1
18;9;12;6;23;19;3;11;13;25;17;15;24;21;1;4;20;2;5;14;16;26;8;10;7;22;1
18;9;12;6;23;19;3;11;13;25;17;15;24;21;1;4;20;2;5;14;16;26;8;10;7;22;1
23;11;18;10;19;26;16;3;6;25;17;15;24;21;1;4;20;13;5;22;2;7;8;9;14;12;1
18;9;12;6;23;19;3;11;13;25;17;15;16;21;1;4;20;2;5;14;24;7;8;10;26;22;1
17;9;12;6;23;19;3;11;13;4;18;2;24;21;1;25;20;15;5;14;16;26;8;10;7;22;1
1;9;12;6;23;19;3;11;13;25;17;15;10;14;21;22;20;16;7;18;4;2;8;26;5;24;1
18;9;12;6;23;19;3;11;13;25;17;15;24;21;1;4;20;2;5;14;16;26;8;10;7;22;1
18;9;12;6;23;19;3;11;13;25;17;15;24;21;1;4;20;2;5;14;16;26;8;10;7;22;1
23;2;19;25;11;17;6;4;5;9;13;22;21;1;18;24;3;14;20;12;16;26;8;10;15;7;1
18;9;12;10;23;19;3;11;13;25;17;7;24;21;1;4;20;2;5;14;16;26;8;6;15;22;1
18;10;12;6;17;19;3;11;2;26;23;15;20;21;1;8;16;13;5;22;24;7;4;9;14;25;1
18;9;12;6;23;19;3;11;13;25;17;15;24;21;1;4;20;2;5;14;16;26;8;10;22;7;1
18;9;12;6;23;19;3;11;13;25;17;15;24;21;1;4;20;2;5;22;16;26;8;10;7;14;1
23;3;18;10;19;7;6;11;13;25;17;15;24;21;1;4;20;2;5;14;16;26;8;9;22;12;1
