"X7";"X5";"X4";"X2";"X8";"X11";"X6";"X3";"X12";"X1";"X10";"X9";"generation"
7;5;4;2;8;11;6;3;12;1;10;9;1
9;10;7;4;1;5;6;3;12;2;11;8;1
3;2;11;9;5;4;12;8;6;7;10;1;1
10;6;2;5;1;12;4;3;8;7;9;11;1
3;7;12;10;9;5;2;1;6;4;11;8;1
3;5;12;1;8;10;4;7;6;2;11;9;1
10;7;2;1;8;9;4;5;6;12;11;3;1
5;9;12;1;8;10;4;7;6;2;11;3;1
9;10;3;4;1;5;12;7;6;2;11;8;1
3;5;12;1;8;11;4;2;6;7;10;9;1
10;1;2;7;8;3;4;5;6;12;11;9;1
10;9;12;8;3;5;4;7;6;2;11;1;1
2;5;12;1;6;11;4;3;8;7;10;9;1
5;3;12;1;8;10;4;7;6;2;11;9;1
1;2;3;11;5;4;12;8;6;7;10;9;1
7;2;3;9;5;4;12;8;10;6;11;1;1
3;5;12;1;8;10;4;7;6;2;11;9;1
3;5;12;1;8;10;4;7;6;2;11;9;1
3;2;12;10;9;5;7;1;6;4;11;8;1
3;5;12;1;8;10;4;7;6;2;11;9;1
5;11;2;1;8;10;4;7;6;3;12;9;1
2;6;11;5;1;12;4;3;8;7;10;9;1
3;5;12;1;9;10;4;7;6;2;11;8;1
3;5;12;1;8;10;4;7;9;2;11;6;1
3;10;12;1;9;5;4;7;6;2;11;8;1
3;1;12;10;9;5;8;7;6;2;11;4;1
8;10;3;9;5;4;12;7;6;2;11;1;1
7;2;3;9;5;4;12;8;6;10;1;11;1
3;1;12;5;8;10;4;7;6;2;11;9;1
3;5;12;7;6;10;2;1;4;8;11;9;1
3;5;12;1;8;2;4;7;6;10;11;9;1
8;2;3;9;5;11;4;7;6;12;1;10;1
3;5;12;9;2;4;7;8;6;10;1;11;1
3;7;2;9;5;4;12;8;10;6;1;11;1
3;11;2;5;7;4;12;8;6;10;1;9;1
7;2;6;5;1;12;4;3;8;10;9;11;1
3;5;12;1;8;4;10;7;6;2;11;9;1
3;5;12;1;8;10;4;7;6;2;11;9;1
6;12;2;8;3;11;1;9;5;7;10;4;1
10;7;2;5;1;11;3;9;8;12;6;4;1
8;12;3;5;1;10;4;7;6;2;11;9;1
12;6;11;5;1;2;4;3;8;7;10;9;1
10;7;12;8;3;5;1;9;6;2;11;4;1
10;7;2;8;3;11;1;9;6;12;4;5;1
8;10;3;1;5;12;4;7;6;2;11;9;1
3;5;12;1;7;2;4;8;6;10;11;9;1
8;11;2;5;1;12;4;7;6;3;10;9;1
3;2;8;5;1;12;4;7;6;10;11;9;1
8;11;7;4;2;5;6;3;12;1;10;9;1
