"X16";"X17";"X5";"X23";"X4";"X9";"X7";"X25";"X20";"X22";"X8";"X21";"X18";"X2";"X24";"X1";"X10";"X15";"X29";"X12";"X27";"X31";"X6";"X11";"X13";"X3";"X30";"X32";"X26";"X28";"X19";"X14";"generation"
16;17;5;23;4;9;7;25;20;22;8;21;18;2;24;1;10;15;29;12;27;31;6;11;13;3;30;32;26;28;19;14;1
2;17;5;30;4;16;7;25;20;15;8;18;27;28;10;31;19;1;14;12;13;29;6;11;21;3;22;32;26;23;9;24;1
8;2;10;4;28;19;31;18;16;30;20;13;25;17;24;1;9;15;29;32;27;7;26;11;21;3;22;12;6;14;5;23;1
30;20;19;1;6;12;29;24;25;4;15;14;18;9;31;8;28;2;7;17;13;16;10;21;11;3;22;32;26;23;5;27;1
21;29;11;13;1;15;19;17;27;31;16;5;8;18;10;30;9;26;20;25;32;14;7;12;22;6;23;2;24;3;4;28;1
21;29;11;13;1;15;19;17;27;31;16;5;8;18;10;30;9;26;20;25;32;14;7;12;22;6;23;2;24;3;4;28;1
12;2;10;4;28;19;3;18;16;30;6;13;25;17;24;1;32;14;9;8;11;22;20;15;31;21;7;5;26;23;29;27;1
28;20;8;16;26;18;32;23;25;17;19;14;30;4;24;1;5;15;29;12;27;7;6;11;21;3;9;10;31;13;2;22;1
6;23;7;24;1;3;19;17;27;26;16;5;25;18;2;12;32;14;9;8;11;22;20;15;31;21;29;10;30;13;4;28;1
28;24;1;16;26;18;5;23;25;17;19;27;30;4;6;15;32;14;9;8;11;22;7;12;31;21;29;10;3;13;2;20;1
9;7;31;14;17;8;32;24;23;6;21;27;30;4;2;1;5;15;25;10;18;26;22;13;20;16;12;29;3;28;19;11;1
8;2;10;4;23;19;31;18;16;30;20;13;25;17;24;1;5;15;32;12;27;7;6;11;21;26;22;29;3;28;9;14;1
21;29;11;13;1;15;19;17;27;31;16;5;8;18;10;30;9;26;20;25;32;14;7;12;22;6;23;2;24;3;4;28;1
21;29;11;13;1;15;19;17;27;31;16;5;8;18;10;30;9;26;20;25;32;14;7;12;22;6;23;2;24;3;4;28;1
1;2;10;4;28;19;24;18;16;30;20;13;25;9;31;8;5;15;29;12;27;7;6;11;21;3;22;32;26;23;17;14;1
4;3;19;21;26;9;7;31;18;30;20;13;25;17;24;1;5;15;29;12;23;16;10;11;8;22;2;32;6;14;28;27;1
2;17;5;23;4;9;7;25;20;22;8;21;27;28;26;3;19;1;14;12;13;29;16;15;31;30;24;10;32;11;6;18;1
2;17;5;23;4;9;7;25;20;22;8;27;30;28;26;3;19;1;14;12;13;29;32;11;18;31;15;16;10;21;6;24;1
21;29;11;13;1;15;19;17;27;31;16;5;8;18;10;30;9;26;20;25;32;14;7;12;22;6;23;2;24;3;4;28;1
21;29;11;13;1;15;19;17;27;31;16;5;8;18;10;30;9;26;20;25;32;14;7;12;22;6;23;2;24;3;4;28;1
21;29;11;13;1;15;19;17;27;31;16;5;8;18;10;30;9;26;20;25;32;14;7;12;22;6;23;2;24;3;4;28;1
21;29;11;13;1;15;19;17;27;31;16;5;8;18;10;30;9;26;20;25;32;14;7;12;22;6;23;2;24;3;4;28;1
8;2;10;4;28;19;31;18;16;30;29;13;12;17;24;1;5;15;20;25;32;14;6;11;21;3;22;27;26;23;9;7;1
21;29;11;5;1;15;31;18;16;30;20;13;25;17;24;19;9;26;27;8;32;14;7;12;22;6;23;2;10;3;4;28;1
30;20;19;21;26;12;29;24;25;4;3;23;18;9;31;8;28;22;7;17;13;16;10;11;1;15;2;32;6;14;5;27;1
30;20;19;21;26;12;29;24;25;4;3;23;18;9;31;8;28;22;7;17;13;16;10;11;1;15;2;32;6;14;5;27;1
16;17;5;15;4;19;13;11;29;18;8;21;27;28;1;30;9;26;20;25;32;14;7;12;22;6;23;2;24;3;31;10;1
5;29;11;13;1;9;7;25;20;22;8;21;27;28;26;30;15;10;16;17;32;14;18;12;31;6;23;2;24;3;4;19;1
16;26;28;24;1;18;5;23;25;17;19;27;30;4;6;12;32;14;9;8;11;22;20;15;31;21;29;10;3;13;2;7;1
28;24;1;16;26;4;5;23;25;17;19;27;30;18;10;12;32;14;9;8;11;22;20;15;31;21;29;6;3;13;2;7;1
