"X9";"X2";"X10";"X14";"X26";"X27";"X11";"X25";"X3";"X15";"X24";"X31";"X23";"X1";"X22";"X12";"X18";"X19";"X28";"X7";"X20";"X5";"X4";"X30";"X13";"X6";"X32";"X29";"X21";"X17";"X16";"X8";"generation"
9;2;10;14;26;27;11;25;3;15;24;31;23;1;22;12;18;19;28;7;20;5;4;30;13;6;32;29;21;17;16;8;1
3;29;15;27;10;18;24;23;21;14;26;12;28;1;11;2;9;22;8;7;20;5;17;30;13;6;32;31;25;4;16;19;1
3;31;15;27;10;18;24;23;16;14;26;12;28;1;11;2;9;22;8;7;20;5;4;30;13;6;32;29;21;17;25;19;1
3;31;15;27;10;18;24;23;25;14;26;12;28;1;11;2;9;22;8;7;20;5;4;30;13;6;32;29;21;17;16;19;1
15;17;3;26;24;16;7;1;5;19;31;25;20;8;28;22;2;30;9;21;29;13;27;32;14;11;10;12;23;4;6;18;1
5;2;9;14;26;17;11;7;3;15;24;20;25;1;22;30;18;16;28;21;29;13;27;31;32;6;10;12;23;4;19;8;1
3;28;5;30;10;18;8;23;25;14;31;7;26;13;15;27;11;20;1;16;29;9;2;4;24;6;32;22;21;17;12;19;1
3;22;28;2;32;14;5;10;18;19;31;7;26;24;15;27;11;20;1;16;29;9;4;30;13;25;17;6;23;21;12;8;1
3;22;28;30;32;14;5;10;18;19;31;1;25;6;15;27;11;20;7;16;29;9;2;4;24;26;17;13;23;21;12;8;1
3;22;28;30;32;14;5;10;18;19;31;7;26;13;15;27;11;20;1;16;29;9;2;4;21;23;25;8;12;24;6;17;1
3;31;15;27;10;18;24;23;25;14;26;12;28;16;11;2;9;22;8;7;20;5;4;30;13;6;32;29;21;17;1;19;1
3;31;15;27;10;18;28;23;25;14;26;12;24;1;11;2;9;22;8;7;20;5;4;30;13;6;32;29;21;17;16;19;1
5;2;10;14;26;17;11;25;7;29;6;21;27;3;24;4;18;1;28;20;15;13;23;12;32;22;9;31;16;30;19;8;1
12;5;10;14;26;17;11;7;3;15;24;20;23;1;22;30;18;25;2;6;4;31;29;16;13;8;32;9;21;19;28;27;1
17;31;16;15;10;18;24;23;25;14;26;12;28;1;11;2;9;22;8;7;20;5;4;30;13;6;32;29;3;27;19;21;1
3;31;15;27;10;9;24;23;25;14;26;12;8;1;11;30;18;16;28;21;20;5;4;2;13;6;32;29;7;17;22;19;1
3;31;15;27;10;18;24;23;25;14;26;12;28;1;11;20;8;4;9;17;2;32;22;13;30;6;5;29;21;7;16;19;1
15;21;3;26;24;16;17;1;5;19;31;25;2;9;28;27;29;22;8;7;20;32;30;13;14;11;10;12;23;4;6;18;1
3;31;15;9;10;18;2;23;28;14;26;1;25;27;8;11;12;30;24;19;20;5;4;22;13;6;32;29;21;17;16;7;1
2;14;15;29;23;10;32;7;4;3;22;1;25;27;8;11;12;30;24;31;20;13;6;5;21;18;26;28;9;17;16;19;1
5;2;10;14;26;17;11;7;3;15;24;20;23;1;22;30;18;16;28;21;29;13;27;12;32;6;9;31;25;4;19;8;1
5;2;10;14;26;17;11;7;3;15;24;20;23;1;22;30;18;16;28;21;29;13;27;12;32;6;9;31;25;4;19;8;1
3;22;28;30;32;14;5;10;18;19;31;7;26;2;15;27;4;20;1;16;29;12;13;11;24;25;17;6;23;21;9;8;1
26;29;23;30;32;14;5;10;20;15;8;3;16;25;4;7;1;6;19;22;28;12;13;11;24;27;18;9;21;31;2;17;1
3;31;15;27;10;18;13;23;6;14;26;12;28;1;11;30;5;22;8;7;20;9;2;4;24;25;17;29;21;32;16;19;1
