"X13L";"X4L";"X2L";"X26L";"X21L";"X27L";"X31L";"X9L";"X7L";"X11L";"X22L";"X28L";"X3L";"X32L";"X18L";"X15L";"X12L";"X5L";"X19L";"X30L";"X8L";"X1L";"X29L";"X10L";"X20L";"X23L";"X16L";"X6L";"X25L";"X14L";"X17L";"X24L"
13;4;2;26;21;27;31;9;7;11;22;28;3;32;18;15;12;5;19;30;8;1;29;10;20;23;16;6;25;14;17;24
13;4;2;26;21;27;31;9;7;11;22;28;3;32;18;15;12;29;19;30;8;1;5;10;20;23;16;6;25;14;17;24
13;4;2;26;21;27;31;9;7;11;22;28;3;32;18;15;12;29;19;30;8;1;5;10;20;23;16;6;25;14;17;24
13;4;2;26;21;27;31;9;7;11;22;28;3;32;14;15;12;29;19;30;8;1;5;10;20;23;16;6;25;18;17;24
13;4;2;26;21;27;31;9;7;11;22;28;3;32;14;15;12;29;19;30;8;1;5;10;20;23;16;6;25;18;17;24
12;4;2;26;21;27;31;9;7;11;22;28;3;32;14;15;13;29;19;30;8;1;5;10;20;23;16;6;25;18;17;24
12;4;2;26;21;27;31;9;7;11;22;28;3;32;14;15;13;29;19;30;8;1;5;10;20;23;16;6;25;18;17;24
12;4;2;26;31;27;21;9;7;11;22;28;3;32;14;15;13;29;19;30;8;1;5;10;20;23;16;6;25;18;17;24
12;4;2;26;31;27;21;9;7;11;22;28;3;32;14;15;13;29;19;30;8;1;5;10;20;23;16;6;25;18;17;24
12;4;2;26;31;27;21;9;7;11;22;28;17;32;14;15;13;29;19;30;8;1;5;10;20;23;16;6;25;18;3;24
12;4;2;26;31;27;21;9;7;11;22;28;17;32;14;15;13;29;19;30;8;1;5;10;20;23;16;6;25;18;3;24
5;4;2;26;31;27;21;9;7;11;22;28;17;32;14;15;13;29;19;30;8;1;12;10;20;23;16;6;25;18;3;24
5;4;2;26;31;27;21;9;7;11;22;28;17;32;14;15;13;29;19;30;8;1;12;10;20;23;16;6;25;18;3;24
5;4;2;26;31;27;21;9;7;11;22;28;17;32;14;15;13;29;18;30;8;1;12;10;20;23;16;6;25;19;3;24
5;4;2;26;31;27;21;9;7;11;22;28;17;32;14;15;13;29;18;30;8;1;12;10;20;23;16;6;25;19;3;24
5;4;2;23;31;27;21;9;7;11;22;28;17;32;14;15;13;29;18;30;8;1;12;10;20;26;16;6;25;19;3;24
5;4;2;23;31;27;21;9;7;11;22;28;17;32;14;15;13;29;18;30;8;1;12;10;20;26;16;6;25;19;3;24
5;4;2;23;31;27;21;9;7;11;22;28;17;32;14;15;19;29;18;30;8;1;12;10;20;26;16;6;25;13;3;24
5;4;2;23;31;27;21;9;7;11;22;28;17;32;14;15;19;29;18;30;8;1;12;10;20;26;16;6;25;13;3;24
5;4;2;23;8;27;21;9;7;11;22;28;17;32;14;15;19;29;18;30;31;1;12;10;20;26;16;6;25;13;3;24
5;4;2;23;8;27;21;9;7;11;22;28;17;32;14;15;19;29;18;30;31;1;12;10;20;26;16;6;25;13;3;24
5;4;2;23;8;27;21;9;25;11;22;28;17;32;14;15;19;29;18;30;31;1;12;10;20;26;16;6;7;13;3;24
5;4;2;23;8;27;21;9;25;11;22;28;17;32;14;15;19;29;18;30;31;1;12;10;20;26;16;6;7;13;3;24
5;4;2;23;8;27;21;9;25;11;22;28;17;32;14;15;19;29;18;30;3;1;12;10;20;26;16;6;7;13;31;24
5;4;2;23;8;27;21;9;25;11;22;28;17;32;14;15;19;29;18;30;3;1;12;10;20;26;16;6;7;13;31;24
5;4;2;23;8;27;3;9;25;11;22;28;17;32;14;15;19;29;18;30;21;1;12;10;20;26;16;6;7;13;31;24
5;4;2;23;8;27;3;9;25;11;22;28;17;32;14;15;19;29;18;30;21;1;12;10;20;26;16;6;7;13;31;24
5;4;2;16;8;27;3;9;25;11;22;28;17;32;14;15;19;29;18;30;21;1;12;10;20;26;23;6;7;13;31;24
5;4;2;16;8;27;3;9;25;11;22;28;17;32;14;15;19;29;18;30;21;1;12;10;20;26;23;6;7;13;31;24
5;4;11;16;8;27;3;9;25;2;22;28;17;32;14;15;19;29;18;30;21;1;12;10;20;26;23;6;7;13;31;24
5;4;11;16;8;27;3;9;25;2;22;28;17;32;14;15;19;29;18;30;21;1;12;10;20;26;23;6;7;13;31;24
5;4;11;16;8;27;3;9;25;2;22;20;17;32;14;15;19;29;18;30;21;1;12;10;28;26;23;6;7;13;31;24
5;4;11;16;8;27;3;9;25;2;22;20;17;32;14;15;19;29;18;30;21;1;12;10;28;26;23;6;7;13;31;24
5;4;11;16;8;27;3;9;25;2;22;7;17;32;14;15;19;29;18;30;21;1;12;10;28;26;23;6;20;13;31;24
5;4;11;16;8;27;3;9;25;2;22;7;17;32;14;15;19;29;18;30;21;1;12;10;28;26;23;6;20;13;31;24
23;4;11;16;8;27;3;9;25;2;22;7;17;32;14;15;19;29;18;30;21;1;12;10;28;26;5;6;20;13;31;24
23;4;11;16;8;27;3;9;25;2;22;7;17;32;14;15;19;29;18;30;21;1;12;10;28;26;5;6;20;13;31;24
23;4;11;16;8;27;3;9;25;2;7;22;17;32;14;15;19;29;18;30;21;1;12;10;28;26;5;6;20;13;31;24
23;4;11;16;8;27;3;9;25;2;7;22;17;32;14;15;19;29;18;30;21;1;12;10;28;26;5;6;20;13;31;24
23;4;11;16;8;27;3;9;25;2;7;22;17;32;14;15;19;29;18;30;21;1;6;10;28;26;5;12;20;13;31;24
23;4;11;16;8;27;3;9;25;2;7;22;17;32;14;15;19;29;18;30;21;1;6;10;28;26;5;12;20;13;31;24
23;4;11;16;8;27;3;9;25;2;7;22;17;32;30;15;19;29;18;14;21;1;6;10;28;26;5;12;20;13;31;24
23;4;11;16;8;27;3;9;25;2;7;22;17;32;30;15;19;29;18;14;21;1;6;10;28;26;5;12;20;13;31;24
23;4;11;16;8;27;3;9;25;2;7;22;17;32;5;15;19;29;18;14;21;1;6;10;28;26;30;12;20;13;31;24
23;4;11;16;8;27;3;9;25;2;7;22;17;32;5;15;19;29;18;14;21;1;6;10;28;26;30;12;20;13;31;24
23;4;8;16;11;27;3;9;25;2;7;22;17;32;5;15;19;29;18;14;21;1;6;10;28;26;30;12;20;13;31;24
23;4;8;16;11;27;3;9;25;2;7;22;17;32;5;15;19;29;18;14;21;1;6;10;28;26;30;12;20;13;31;24
23;4;8;16;11;27;3;9;25;2;7;22;17;32;5;15;20;29;18;14;21;1;6;10;28;26;30;12;19;13;31;24
23;4;8;16;11;27;3;9;25;2;7;22;17;32;5;15;20;29;18;14;21;1;6;10;28;26;30;12;19;13;31;24
23;5;8;16;11;27;3;9;25;2;7;22;17;32;4;15;20;29;18;14;21;1;6;10;28;26;30;12;19;13;31;24
23;5;8;16;11;27;3;9;25;2;7;22;17;32;4;15;20;29;18;14;21;1;6;10;28;26;30;12;19;13;31;24
23;5;8;16;11;27;3;9;25;2;7;22;17;32;26;15;20;29;18;14;21;1;6;10;28;4;30;12;19;13;31;24
23;5;8;16;11;27;3;9;25;2;7;22;17;32;26;15;20;29;18;14;21;1;6;10;28;4;30;12;19;13;31;24
23;5;8;16;11;27;30;9;25;2;7;22;17;32;26;15;20;29;18;14;21;1;6;10;28;4;3;12;19;13;31;24
23;5;8;16;11;27;30;9;25;2;7;22;17;32;26;15;20;29;18;14;21;1;6;10;28;4;3;12;19;13;31;24
23;15;8;16;11;27;30;9;25;2;7;22;17;32;26;5;20;29;18;14;21;1;6;10;28;4;3;12;19;13;31;24
23;15;8;16;11;27;30;9;25;2;7;22;17;32;26;5;20;29;18;14;21;1;6;10;28;4;3;12;19;13;31;24
23;15;8;16;11;27;30;9;25;2;7;18;17;32;26;5;20;29;22;14;21;1;6;10;28;4;3;12;19;13;31;24
23;15;8;16;11;27;30;9;25;2;7;18;17;32;26;5;20;29;22;14;21;1;6;10;28;4;3;12;19;13;31;24
20;15;8;16;11;27;30;9;25;2;7;18;17;32;26;5;23;29;22;14;21;1;6;10;28;4;3;12;19;13;31;24
20;15;8;16;11;27;30;9;25;2;7;18;17;32;26;5;23;29;22;14;21;1;6;10;28;4;3;12;19;13;31;24
20;15;8;16;11;27;30;9;25;2;7;18;17;32;26;5;23;29;22;14;21;1;6;10;24;4;3;12;19;13;31;28
20;15;8;16;11;27;30;9;25;2;7;18;17;32;26;5;23;29;22;14;21;1;6;10;24;4;3;12;19;13;31;28
20;24;8;16;11;27;30;9;25;2;7;18;17;32;26;5;23;29;22;14;21;1;6;10;15;4;3;12;19;13;31;28
20;24;8;16;11;27;30;9;25;2;7;18;17;32;26;5;23;29;22;14;21;1;6;10;15;4;3;12;19;13;31;28
13;24;8;16;11;27;30;9;25;2;7;18;17;32;26;5;23;29;22;14;21;1;6;10;15;4;3;12;19;20;31;28
13;24;8;16;11;27;30;9;25;2;7;18;17;32;26;5;23;29;22;14;21;1;6;10;15;4;3;12;19;20;31;28
13;24;8;16;11;27;30;9;25;2;7;18;17;32;26;5;23;1;22;14;21;29;6;10;15;4;3;12;19;20;31;28
13;24;8;16;11;27;30;9;25;2;7;18;17;32;26;5;23;1;22;14;21;29;6;10;15;4;3;12;19;20;31;28
13;24;8;16;29;27;30;9;25;2;7;18;17;32;26;5;23;1;22;14;21;11;6;10;15;4;3;12;19;20;31;28
13;24;8;16;29;27;30;9;25;2;7;18;17;32;26;5;23;1;22;14;21;11;6;10;15;4;3;12;19;20;31;28
13;10;8;16;29;27;30;9;25;2;7;18;17;32;26;5;23;1;22;14;21;11;6;24;15;4;3;12;19;20;31;28
13;10;8;16;29;27;30;9;25;2;7;18;17;32;26;5;23;1;22;14;21;11;6;24;15;4;3;12;19;20;31;28
13;2;8;16;29;27;30;9;25;10;7;18;17;32;26;5;23;1;22;14;21;11;6;24;15;4;3;12;19;20;31;28
13;2;8;16;29;27;30;9;25;10;7;18;17;32;26;5;23;1;22;14;21;11;6;24;15;4;3;12;19;20;31;28
13;2;8;16;29;27;30;9;25;10;7;18;3;32;26;5;23;1;22;14;21;11;6;24;15;4;17;12;19;20;31;28
13;2;8;16;29;27;30;9;25;10;7;18;3;32;26;5;23;1;22;14;21;11;6;24;15;4;17;12;19;20;31;28
13;2;8;16;29;27;30;9;25;10;7;18;3;32;26;5;23;1;24;14;21;11;6;22;15;4;17;12;19;20;31;28
13;2;8;16;29;27;30;9;25;10;7;18;3;32;26;5;23;1;24;14;21;11;6;22;15;4;17;12;19;20;31;28
13;2;8;16;29;27;30;9;25;10;7;18;3;32;26;5;15;1;24;14;21;11;6;22;23;4;17;12;19;20;31;28
13;2;8;16;29;27;30;9;25;10;7;18;3;32;26;5;15;1;24;14;21;11;6;22;23;4;17;12;19;20;31;28
13;2;8;16;29;27;30;9;25;10;7;18;3;32;26;5;15;11;24;14;21;1;6;22;23;4;17;12;19;20;31;28
13;2;8;16;29;27;30;9;25;10;7;18;3;32;26;5;15;11;24;14;21;1;6;22;23;4;17;12;19;20;31;28
13;2;8;16;29;27;30;9;25;10;7;18;3;32;21;5;15;11;24;14;26;1;6;22;23;4;17;12;19;20;31;28
13;2;8;16;29;27;30;9;25;10;7;18;3;32;21;5;15;11;24;14;26;1;6;22;23;4;17;12;19;20;31;28
13;2;8;16;29;27;30;9;25;10;7;18;3;32;21;5;15;11;24;31;26;1;6;22;23;4;17;12;19;20;14;28
13;2;8;16;29;27;30;9;25;10;7;18;3;32;21;5;15;11;24;31;26;1;6;22;23;4;17;12;19;20;14;28
13;2;8;16;29;31;30;9;25;10;7;18;3;32;21;5;15;11;24;27;26;1;6;22;23;4;17;12;19;20;14;28
13;2;8;16;29;31;30;9;25;10;7;18;3;32;21;5;15;11;24;27;26;1;6;22;23;4;17;12;19;20;14;28
13;2;8;15;29;31;30;9;25;10;7;18;3;32;21;5;16;11;24;27;26;1;6;22;23;4;17;12;19;20;14;28
13;2;8;15;29;31;30;9;25;10;7;18;3;32;21;5;16;11;24;27;26;1;6;22;23;4;17;12;19;20;14;28
13;2;8;15;29;31;30;9;25;1;7;18;3;32;21;5;16;11;24;27;26;10;6;22;23;4;17;12;19;20;14;28
13;2;8;15;29;31;30;9;25;1;7;18;3;32;21;5;16;11;24;27;26;10;6;22;23;4;17;12;19;20;14;28
13;2;8;15;29;31;30;9;25;11;7;18;3;32;21;5;16;1;24;27;26;10;6;22;23;4;17;12;19;20;14;28
13;2;8;15;29;31;30;9;25;11;7;18;3;32;21;5;16;1;24;27;26;10;6;22;23;4;17;12;19;20;14;28
13;2;8;15;29;31;30;9;25;11;7;18;3;32;21;5;16;1;24;27;26;10;6;22;23;19;17;12;4;20;14;28
13;2;8;15;29;31;30;9;25;11;7;18;3;32;21;5;16;1;24;27;26;10;6;22;23;19;17;12;4;20;14;28
13;2;8;15;9;31;30;29;25;11;7;18;3;32;21;5;16;1;24;27;26;10;6;22;23;19;17;12;4;20;14;28
13;2;8;15;9;31;30;29;25;11;7;18;3;32;21;5;16;1;24;27;26;10;6;22;23;19;17;12;4;20;14;28
13;2;8;15;9;31;30;29;25;11;7;18;26;32;21;5;16;1;24;27;3;10;6;22;23;19;17;12;4;20;14;28
13;2;8;15;9;31;30;29;25;11;7;18;26;32;21;5;16;1;24;27;3;10;6;22;23;19;17;12;4;20;14;28
13;2;8;15;9;31;30;29;25;11;7;18;26;32;21;5;16;1;24;27;3;10;6;22;23;12;17;19;4;20;14;28
13;2;8;15;9;31;30;29;25;11;7;18;26;32;21;5;16;1;24;27;3;10;6;22;23;12;17;19;4;20;14;28
13;2;8;15;9;31;30;29;25;11;7;18;26;32;21;5;16;23;24;27;3;10;6;22;1;12;17;19;4;20;14;28
13;2;8;15;9;31;30;29;25;11;7;18;26;32;21;5;16;23;24;27;3;10;6;22;1;12;17;19;4;20;14;28
13;2;8;15;25;31;30;29;9;11;7;18;26;32;21;5;16;23;24;27;3;10;6;22;1;12;17;19;4;20;14;28
13;2;8;15;25;31;30;29;9;11;7;18;26;32;21;5;16;23;24;27;3;10;6;22;1;12;17;19;4;20;14;28
13;21;8;15;25;31;30;29;9;11;7;18;26;32;2;5;16;23;24;27;3;10;6;22;1;12;17;19;4;20;14;28
13;21;8;15;25;31;30;29;9;11;7;18;26;32;2;5;16;23;24;27;3;10;6;22;1;12;17;19;4;20;14;28
13;21;8;15;25;31;30;29;9;11;7;18;26;32;2;5;16;23;24;27;3;10;6;22;1;12;17;14;4;20;19;28
13;21;8;15;25;31;30;29;9;11;7;18;26;32;2;5;16;23;24;27;3;10;6;22;1;12;17;14;4;20;19;28
12;21;8;15;25;31;30;29;9;11;7;18;26;32;2;5;16;23;24;27;3;10;6;22;1;13;17;14;4;20;19;28
12;21;8;15;25;31;30;29;9;11;7;18;26;32;2;5;16;23;24;27;3;10;6;22;1;13;17;14;4;20;19;28
12;21;8;15;25;31;30;29;9;11;7;18;26;32;2;5;16;27;24;23;3;10;6;22;1;13;17;14;4;20;19;28
12;21;8;15;25;31;30;29;9;11;7;18;26;32;2;5;16;27;24;23;3;10;6;22;1;13;17;14;4;20;19;28
12;22;8;15;25;31;30;29;9;11;7;18;26;32;2;5;16;27;24;23;3;10;6;21;1;13;17;14;4;20;19;28
12;22;8;15;25;31;30;29;9;11;7;18;26;32;2;5;16;27;24;23;3;10;6;21;1;13;17;14;4;20;19;28
12;30;8;15;25;31;22;29;9;11;7;18;26;32;2;5;16;27;24;23;3;10;6;21;1;13;17;14;4;20;19;28
12;30;8;15;25;31;22;29;9;11;7;18;26;32;2;5;16;27;24;23;3;10;6;21;1;13;17;14;4;20;19;28
12;30;8;15;25;31;22;29;9;11;7;18;27;32;2;5;16;26;24;23;3;10;6;21;1;13;17;14;4;20;19;28
12;30;8;15;25;31;22;29;9;11;7;18;27;32;2;5;16;26;24;23;3;10;6;21;1;13;17;14;4;20;19;28
32;30;8;15;25;31;22;29;9;11;7;18;27;12;2;5;16;26;24;23;3;10;6;21;1;13;17;14;4;20;19;28
32;30;8;15;25;31;22;29;9;11;7;18;27;12;2;5;16;26;24;23;3;10;6;21;1;13;17;14;4;20;19;28
32;30;8;15;25;31;22;29;9;11;7;18;17;12;2;5;16;26;24;23;3;10;6;21;1;13;27;14;4;20;19;28
32;30;8;15;25;31;22;29;9;11;7;18;17;12;2;5;16;26;24;23;3;10;6;21;1;13;27;14;4;20;19;28
32;30;8;15;25;31;22;29;12;11;7;18;17;9;2;5;16;26;24;23;3;10;6;21;1;13;27;14;4;20;19;28
32;30;8;15;25;31;22;29;12;11;7;18;17;9;2;5;16;26;24;23;3;10;6;21;1;13;27;14;4;20;19;28
32;30;8;15;25;31;22;29;12;11;7;18;17;9;2;5;16;26;24;23;10;3;6;21;1;13;27;14;4;20;19;28
32;30;8;15;25;31;22;29;12;11;7;18;17;9;2;5;16;26;24;23;10;3;6;21;1;13;27;14;4;20;19;28
32;30;8;15;25;31;22;29;12;11;27;18;17;9;2;5;16;26;24;23;10;3;6;21;1;13;7;14;4;20;19;28
32;30;8;15;25;31;22;29;12;11;27;18;17;9;2;5;16;26;24;23;10;3;6;21;1;13;7;14;4;20;19;28
32;30;8;15;25;31;22;29;7;11;27;18;17;9;2;5;16;26;24;23;10;3;6;21;1;13;12;14;4;20;19;28
32;30;8;15;25;31;22;29;7;11;27;18;17;9;2;5;16;26;24;23;10;3;6;21;1;13;12;14;4;20;19;28
