"X17";"X5";"X26";"X6";"X21";"X22";"X14";"X19";"X23";"X2";"X9";"X11";"X3";"X8";"X1";"X24";"X18";"X12";"X4";"X7";"X10";"X15";"X25";"X20";"X13";"X16";"generation"
17;5;26;6;21;22;14;19;23;2;9;11;3;8;1;24;18;12;4;7;10;15;25;20;13;16;1
17;5;26;6;21;22;14;19;23;2;9;11;3;8;1;24;18;12;4;7;10;15;25;20;13;16;1
21;19;23;22;13;2;14;6;5;17;9;11;3;8;1;4;18;12;24;7;10;15;25;16;20;26;1
18;5;26;6;21;22;14;19;23;2;1;11;9;25;3;10;17;12;4;7;24;15;8;20;13;16;1
7;11;23;15;13;2;14;6;1;4;16;8;20;25;3;10;22;9;5;12;21;17;19;18;24;26;1
14;1;6;11;4;23;3;22;10;12;15;17;5;20;25;7;24;9;16;21;8;13;19;18;26;2;1
14;1;6;11;4;23;3;22;10;8;5;12;9;20;25;7;24;16;15;13;21;17;19;18;26;2;1
10;11;23;15;13;22;14;6;1;4;16;8;20;25;3;7;24;9;5;12;21;17;19;18;26;2;1
7;19;23;15;13;2;14;6;1;18;5;12;9;25;3;10;17;20;16;21;8;22;11;4;24;26;1
7;19;23;15;13;2;14;6;1;18;5;12;9;25;3;10;17;20;16;21;8;22;11;4;24;26;1
18;5;26;6;7;22;14;19;23;2;9;11;1;8;3;10;17;20;16;21;24;15;25;12;13;4;1
21;19;5;22;26;17;14;6;23;2;9;11;3;8;1;24;18;12;4;7;10;15;25;20;13;16;1
21;19;23;22;11;2;14;6;9;17;5;16;3;8;1;24;18;12;4;7;10;15;25;20;13;26;1
17;1;26;6;21;22;14;19;23;2;5;12;9;25;3;10;18;11;4;7;24;15;8;20;13;16;1
18;5;26;6;7;15;14;19;23;2;1;12;9;25;3;10;17;20;16;21;8;22;11;4;24;13;1
7;19;23;15;13;2;14;6;9;18;5;12;3;8;1;24;17;20;16;21;25;22;11;4;10;26;1
7;25;26;10;17;16;14;9;20;19;6;5;11;8;12;15;21;24;3;22;1;13;2;23;18;4;1
15;13;24;7;26;9;14;6;1;18;5;12;2;25;3;10;17;20;16;21;8;22;11;23;19;4;1
17;11;26;6;7;22;14;19;23;2;9;5;3;8;1;24;18;20;16;21;10;15;25;12;13;4;1
21;19;23;15;13;2;14;6;1;18;5;12;9;25;3;10;17;20;4;7;8;22;11;16;24;26;1
14;17;25;7;13;3;9;10;24;21;6;16;15;12;22;5;19;20;26;11;1;8;2;23;18;4;1
14;17;25;7;11;21;13;24;8;23;6;18;15;12;22;5;19;20;26;2;10;16;9;3;1;4;1
7;19;23;15;13;2;14;6;1;18;10;25;9;12;22;5;17;20;16;21;8;3;11;4;24;26;1
16;24;2;7;25;9;13;17;10;23;6;18;15;12;14;5;19;20;26;21;8;22;11;3;1;4;1
15;4;13;6;10;22;14;1;23;3;8;11;16;20;25;7;24;9;5;12;21;17;19;18;26;2;1
3;1;6;13;4;22;14;19;23;2;9;11;16;20;25;7;24;15;5;12;21;17;10;18;26;8;1
17;5;26;19;21;22;14;6;23;2;9;11;3;8;1;24;18;12;4;7;10;15;25;20;13;16;1
13;5;2;6;21;22;14;19;23;26;9;11;3;8;1;24;18;12;4;7;10;15;25;16;20;17;1
14;1;23;15;13;2;7;6;19;18;5;12;9;25;3;10;17;20;16;21;8;22;11;4;24;26;1
14;1;6;19;8;23;15;24;7;13;5;12;9;25;3;10;17;20;16;21;4;22;11;18;26;2;1
14;17;25;22;11;26;9;1;20;19;6;5;16;8;13;24;18;12;4;7;10;15;2;23;21;3;1
17;5;26;6;18;22;14;19;23;2;9;11;4;8;12;15;21;24;3;7;10;1;25;20;13;16;1
14;17;25;7;11;26;9;10;20;19;6;5;16;8;12;15;21;24;3;22;1;13;2;23;18;4;1
14;2;25;7;11;26;9;10;20;19;6;5;16;8;12;15;21;24;3;22;1;13;17;23;18;4;1
17;5;26;6;21;16;14;19;23;2;9;11;20;8;1;13;22;12;4;7;10;15;25;3;24;18;1
25;15;13;20;6;14;7;1;26;4;9;11;2;18;10;12;21;19;23;8;5;16;17;3;24;22;1
17;2;26;6;21;22;14;19;23;5;9;11;3;8;1;24;18;12;4;7;10;15;25;20;13;16;1
17;5;26;6;21;22;14;19;23;2;9;11;3;8;1;24;18;12;4;7;10;15;25;20;13;16;1
17;11;26;9;18;22;14;10;20;19;6;5;16;8;12;15;21;24;3;7;2;1;25;23;13;4;1
14;17;2;22;11;26;9;1;23;19;6;5;16;8;24;13;21;12;4;7;10;15;25;20;18;3;1
17;5;26;6;22;7;14;19;20;25;9;11;4;8;10;12;21;24;3;18;1;13;2;23;15;16;1
14;17;25;7;5;26;6;10;20;2;9;11;3;8;1;24;21;15;16;22;12;13;19;23;18;4;1
17;5;26;6;21;22;14;19;23;2;9;11;3;8;1;24;18;12;4;7;10;15;25;20;13;16;1
17;5;26;6;21;23;3;22;10;8;15;13;16;20;25;7;18;12;4;24;19;9;1;2;11;14;1
17;5;26;6;21;22;14;19;23;2;9;11;3;8;1;24;18;12;4;7;10;15;25;20;13;16;1
17;5;26;6;21;22;14;19;23;2;9;11;3;8;1;24;18;12;4;7;10;15;25;20;13;16;1
16;5;20;17;21;22;14;19;23;2;9;11;3;8;1;24;18;12;4;7;10;13;6;15;25;26;1
17;5;26;6;21;22;15;19;23;2;25;11;20;8;1;24;18;12;4;7;10;14;9;3;13;16;1
17;5;26;6;21;22;14;19;23;2;9;11;3;8;1;24;18;12;4;7;10;15;25;20;13;16;1
17;5;26;6;21;22;14;19;23;2;9;11;3;8;1;24;18;12;4;7;10;15;25;20;13;16;1
7;19;23;10;13;2;14;6;1;18;5;3;16;8;12;15;21;20;9;17;25;22;11;4;24;26;1
16;17;23;15;13;2;14;6;1;18;5;12;9;25;3;7;21;24;10;22;20;11;26;8;19;4;1
17;5;26;6;21;22;14;19;23;2;9;11;3;8;1;24;18;12;4;7;10;15;25;20;13;16;1
17;5;26;6;21;22;14;19;23;2;9;11;3;8;1;24;18;4;12;7;10;15;25;20;13;16;1
7;19;23;15;13;2;14;6;1;18;5;12;9;11;3;10;17;4;16;21;8;22;25;20;24;26;1
18;5;26;6;21;22;14;19;23;2;1;12;9;25;3;10;17;11;4;7;24;15;8;20;13;16;1
14;1;6;11;4;23;3;22;10;8;15;26;2;18;19;7;24;9;5;12;21;17;25;20;13;16;1
17;4;26;6;10;22;14;19;23;2;18;11;3;8;1;7;24;9;5;12;21;15;25;20;13;16;1
22;23;26;19;7;2;14;6;1;18;5;12;9;25;3;10;17;11;4;13;24;15;8;20;21;16;1
21;19;23;22;24;2;14;6;1;18;5;12;9;11;3;8;17;16;4;7;10;25;15;20;13;26;1
17;5;26;6;18;7;14;19;23;2;9;11;4;8;10;15;21;24;3;22;1;13;25;20;12;16;1
14;17;2;22;5;26;9;13;20;19;6;11;3;8;1;24;18;12;4;7;10;15;25;23;21;16;1
14;17;25;7;11;26;9;10;20;19;6;5;16;8;12;15;21;24;3;22;1;13;2;23;18;4;1
14;17;25;7;11;26;9;10;20;19;6;5;16;8;12;15;21;24;3;22;1;13;2;23;18;4;1
17;5;4;6;21;22;14;19;23;2;9;11;3;8;1;24;18;20;26;7;10;15;25;12;13;16;1
16;5;26;18;21;22;14;19;23;2;9;11;3;8;1;24;6;12;4;17;10;13;7;15;25;20;1
21;19;5;22;13;17;14;6;23;2;9;11;3;8;1;24;18;12;4;7;10;15;20;16;25;26;1
22;23;26;15;13;2;14;6;1;18;5;12;9;25;3;10;17;11;4;7;24;19;8;20;21;16;1
14;17;25;22;11;26;9;10;20;19;6;5;16;8;12;15;21;24;4;7;1;13;2;23;18;3;1
17;22;25;7;11;26;14;19;23;2;9;21;3;8;1;24;18;12;4;6;10;15;5;20;13;16;1
14;17;25;7;2;26;9;10;20;19;6;5;16;8;12;15;21;24;3;13;1;22;11;4;18;23;1
7;19;26;15;22;11;14;6;1;24;5;12;9;25;3;10;17;20;16;21;8;13;2;23;18;4;1
17;5;26;6;21;22;14;25;23;2;9;11;3;8;1;24;18;12;4;7;10;15;19;20;13;16;1
17;5;26;6;21;22;14;19;23;2;9;11;3;8;1;24;18;12;4;7;10;15;25;20;13;16;1
16;24;2;7;25;9;14;17;8;23;6;18;15;12;22;5;19;20;26;11;10;13;21;3;1;4;1
24;7;4;23;16;3;2;18;17;6;1;14;15;12;22;5;19;20;26;11;10;13;21;25;8;9;1
10;1;7;15;4;25;21;16;13;5;20;14;12;8;23;6;22;18;11;9;3;19;24;17;26;2;1
25;15;13;2;17;26;1;22;10;5;20;14;12;8;23;6;16;18;11;9;3;19;24;4;21;7;1
17;19;23;1;21;22;14;5;26;2;9;11;3;8;6;24;18;12;4;7;10;15;25;20;13;16;1
7;19;23;15;13;2;14;6;5;17;18;11;3;8;1;24;9;12;16;21;25;22;20;4;10;26;1
18;5;26;6;21;22;9;19;23;2;14;11;3;8;1;10;17;20;4;7;24;15;25;12;13;16;1
7;19;23;15;13;2;14;6;3;17;5;20;9;25;1;24;18;12;4;21;8;22;11;16;10;26;1
13;21;8;7;11;26;5;15;24;19;6;12;9;25;3;10;17;20;16;22;1;14;2;23;18;4;1
15;18;25;7;11;26;9;10;20;19;6;5;14;23;3;12;17;1;16;21;8;22;13;4;24;2;1
18;1;26;6;21;22;14;19;23;2;5;12;9;25;3;10;17;11;4;7;24;15;8;20;13;16;1
7;5;26;6;21;22;14;19;23;2;9;12;15;25;3;10;17;20;16;13;8;18;11;4;24;1;1
7;19;23;15;13;24;14;6;1;4;5;12;9;25;3;10;17;20;16;21;8;22;11;18;26;2;1
14;1;6;19;18;23;15;2;7;13;5;3;9;25;12;10;17;20;16;21;8;22;11;4;24;26;1
25;15;13;20;6;22;14;19;23;2;9;11;3;8;1;24;18;10;26;21;5;16;17;4;12;7;1
25;5;22;6;21;15;14;19;23;2;9;11;20;8;1;13;18;12;4;7;10;16;17;3;24;26;1
5;17;25;7;21;22;14;19;23;2;9;11;3;8;1;24;18;12;4;6;10;15;26;20;13;16;1
14;17;25;7;11;26;9;10;20;3;6;5;16;8;15;24;18;12;19;22;1;13;2;23;21;4;1
7;19;23;15;13;2;14;6;1;18;5;12;9;25;3;10;17;20;16;21;8;22;11;4;24;26;1
7;19;23;15;13;2;14;6;1;18;5;12;9;25;3;10;17;20;16;21;8;22;11;4;24;26;1
17;5;26;6;4;23;3;22;10;8;15;13;16;20;25;7;18;12;21;24;19;9;1;2;11;14;1
14;25;6;13;4;23;16;22;10;2;9;11;3;8;1;24;7;15;5;12;21;17;19;18;26;20;1
14;1;6;11;4;23;5;22;10;8;7;13;16;20;25;15;21;24;3;12;9;17;19;18;26;2;1
14;26;12;6;11;17;3;22;10;8;15;13;16;20;25;7;24;21;9;19;1;5;2;23;18;4;1
7;5;26;6;21;22;14;19;23;2;15;12;9;25;3;10;17;20;16;13;8;18;11;4;24;1;1
22;23;26;19;21;2;14;6;1;18;5;12;9;25;3;10;17;20;16;7;24;15;8;11;13;4;1
17;5;26;6;21;22;14;19;23;2;9;11;3;8;1;24;18;12;4;7;10;15;25;20;13;16;2
17;5;26;6;21;22;14;19;23;2;9;11;3;8;1;24;18;12;4;7;10;15;25;20;13;16;2
17;11;26;6;21;22;14;19;23;2;9;5;3;8;1;24;18;12;4;7;10;15;25;20;13;16;2
17;11;26;6;21;22;14;19;23;2;9;5;3;8;1;24;18;20;4;7;10;15;25;12;13;16;2
17;5;26;6;21;22;14;19;23;2;9;11;3;8;1;24;18;12;4;7;10;15;25;20;13;16;2
17;5;26;6;21;22;14;19;23;2;9;11;3;8;1;24;18;12;4;7;10;15;25;20;13;16;2
17;11;26;6;7;22;14;19;23;2;9;5;3;8;1;24;18;4;12;21;10;15;25;20;13;16;2
17;5;26;19;21;22;14;6;23;2;9;11;3;8;1;24;18;4;12;7;10;15;25;16;13;20;2
17;11;26;6;2;22;14;19;23;21;9;5;3;8;1;24;18;20;4;7;10;15;25;12;13;16;2
17;11;26;6;21;22;14;19;23;2;9;5;3;8;1;24;18;12;4;7;10;15;25;20;13;16;2
18;13;9;6;7;15;14;19;23;2;5;12;3;8;1;24;17;20;16;21;25;22;11;4;10;26;2
7;19;23;22;13;2;14;6;9;18;5;4;3;8;1;24;17;20;16;21;10;15;25;12;11;26;2
17;5;26;6;7;22;14;19;23;2;9;11;3;8;1;24;18;20;16;21;10;15;25;12;13;4;2
17;11;26;6;21;22;14;19;23;2;9;5;3;1;8;24;18;12;4;7;10;15;25;20;13;16;2
18;10;26;6;7;15;14;19;23;2;5;12;3;8;1;24;17;20;16;21;25;22;11;9;13;4;2
7;19;23;22;11;2;14;6;9;18;5;4;3;8;1;24;17;20;16;21;10;15;25;12;13;26;2
17;5;26;6;13;22;14;19;23;2;9;11;3;8;1;24;18;4;12;7;10;15;25;20;21;16;2
17;5;26;6;21;22;14;19;23;2;9;11;3;8;1;24;18;4;12;7;10;15;25;20;13;16;2
13;10;1;6;7;22;14;19;23;2;9;5;16;8;12;15;21;20;3;17;25;18;11;4;24;26;2
21;10;26;6;7;15;14;19;23;2;9;5;3;8;1;24;18;20;16;17;25;22;11;12;13;4;2
17;5;26;6;21;22;14;19;23;2;9;11;3;8;1;24;18;12;4;7;10;15;25;20;13;16;2
17;5;26;6;25;22;14;19;23;2;9;11;3;8;1;24;18;12;4;7;10;15;21;20;13;16;2
17;5;26;6;21;22;14;19;23;2;9;11;3;8;1;24;18;12;4;7;10;15;25;20;13;16;2
17;5;26;6;21;22;14;19;23;2;9;11;3;8;1;24;18;12;4;7;10;15;25;20;13;16;2
17;5;26;6;7;22;1;19;23;2;9;11;3;8;14;24;18;20;16;21;10;15;25;12;13;4;2
17;11;26;6;21;22;14;19;23;2;9;5;3;8;1;24;18;12;4;7;10;15;25;20;13;16;2
17;11;26;6;21;22;14;19;23;2;9;5;18;8;1;24;3;12;4;7;10;15;25;20;13;16;2
17;5;26;6;21;22;14;19;23;2;9;11;3;8;1;24;18;12;4;7;10;15;25;20;13;16;2
17;11;26;6;7;22;14;19;23;2;9;5;3;8;1;24;18;20;16;21;10;15;25;12;13;4;2
17;5;26;6;21;22;14;19;23;2;9;11;3;8;1;24;18;12;4;7;10;15;25;20;13;16;2
25;5;26;6;21;22;14;19;23;2;9;11;20;8;1;24;18;12;4;7;10;16;17;3;13;15;2
25;5;15;6;14;22;21;19;23;2;9;11;3;8;1;24;18;12;4;7;10;16;17;20;13;26;2
17;11;26;6;7;22;14;19;23;2;9;5;3;8;1;24;18;20;16;21;10;15;25;12;13;4;2
17;11;26;6;7;22;14;19;23;2;9;5;3;8;1;24;18;20;16;21;10;15;25;12;13;4;2
17;5;26;6;21;22;14;19;23;2;9;11;3;8;1;24;18;12;20;7;13;15;25;4;10;16;2
21;19;23;22;13;2;14;6;9;18;5;12;3;8;1;24;17;20;16;7;10;15;11;4;25;26;2
17;5;26;6;21;22;14;19;23;2;9;11;3;8;1;24;18;12;4;7;10;15;25;20;13;16;2
17;5;26;6;21;22;14;13;23;2;9;11;3;8;1;24;18;12;4;7;10;15;25;20;19;16;2
17;5;26;6;21;22;14;19;23;2;9;11;3;8;1;24;18;12;4;7;10;15;25;20;13;16;2
17;11;26;6;21;22;14;19;23;2;9;5;3;8;4;24;18;12;1;7;10;15;25;20;13;16;2
17;11;26;6;7;22;14;19;23;2;9;5;3;8;1;24;18;20;16;21;10;15;25;4;13;12;2
17;11;26;6;7;22;14;19;23;2;9;5;3;8;1;24;18;12;4;21;10;15;25;20;13;16;2
17;11;26;6;21;22;14;19;23;2;9;5;3;8;1;24;18;20;16;7;10;15;25;12;13;4;2
17;5;26;6;7;22;14;19;23;2;9;11;3;8;1;24;18;20;16;21;10;15;25;12;13;4;2
21;6;5;15;13;17;14;19;23;2;9;11;3;8;1;24;18;12;4;7;25;22;20;16;10;26;2
17;5;26;15;13;22;14;19;23;2;9;11;3;8;1;24;18;12;4;7;10;6;25;20;21;16;2
17;11;26;6;7;4;14;19;23;2;9;5;3;8;1;24;18;20;16;21;10;15;25;12;13;22;2
17;11;26;6;7;22;14;19;23;2;9;5;3;8;1;24;18;20;16;21;10;15;25;12;13;4;2
7;19;23;15;13;2;14;6;9;18;5;12;3;8;1;24;17;20;16;21;25;22;11;4;10;26;2
7;19;23;15;13;2;14;6;9;18;5;12;3;8;1;24;17;20;16;21;25;22;11;4;10;26;2
17;5;26;6;7;22;14;19;23;2;9;11;3;8;1;24;18;20;16;21;10;15;25;12;13;4;2
17;5;26;6;21;22;14;19;23;2;9;11;3;8;1;24;18;4;12;7;10;15;25;20;13;16;2
17;5;26;6;7;22;14;19;23;2;18;11;3;8;1;24;9;20;16;21;10;15;25;12;13;4;2
17;11;26;6;21;22;14;19;23;2;9;5;3;8;1;18;24;20;4;7;10;15;25;12;13;16;2
17;9;26;6;21;22;14;19;23;2;5;3;16;8;1;24;18;12;4;7;10;15;25;20;13;11;2
7;19;12;10;13;18;14;6;23;2;9;11;3;8;1;24;21;20;5;17;25;22;16;4;15;26;2
17;11;26;15;23;2;14;6;9;18;5;12;3;8;1;24;22;20;16;21;10;19;25;13;7;4;2
17;11;26;6;7;22;14;19;23;2;5;12;3;8;1;24;13;20;16;21;25;18;15;4;10;9;2
17;5;26;19;21;2;14;6;1;22;9;11;3;8;23;24;18;4;12;7;10;15;25;20;13;16;2
17;5;26;6;21;22;14;19;23;2;9;11;3;8;12;15;13;20;10;7;25;18;16;4;24;1;2
18;5;26;6;7;15;14;19;23;2;9;10;3;8;1;24;17;20;16;21;25;22;11;4;13;12;2
21;19;23;22;11;2;14;6;9;17;5;26;3;8;1;24;12;4;18;7;10;15;25;20;13;16;2
7;10;26;6;21;22;14;19;23;2;9;3;16;8;12;15;13;20;5;17;25;18;11;4;24;1;2
17;9;26;10;13;2;14;6;1;18;5;7;16;8;12;15;21;20;4;3;19;24;25;23;22;11;2
17;5;26;6;21;22;14;19;23;2;9;11;3;8;1;24;18;12;4;7;10;15;25;20;13;16;2
17;5;26;6;21;22;14;2;23;19;9;11;3;8;1;24;18;12;4;7;10;15;25;20;13;16;2
17;5;26;6;7;22;14;19;23;2;9;11;3;8;1;24;18;20;16;21;10;15;25;12;13;4;2
17;5;26;6;7;22;14;19;23;2;9;11;3;8;1;24;18;20;16;21;10;15;25;12;13;4;2
17;5;26;6;21;22;14;19;23;2;9;11;3;8;1;24;18;12;4;7;10;15;25;20;13;16;2
17;5;26;6;21;22;14;19;23;2;9;11;3;8;1;24;18;12;4;7;10;15;25;20;13;16;2
25;5;26;6;21;22;14;19;23;2;9;11;3;8;1;24;18;12;4;7;10;15;17;20;13;16;2
17;5;26;6;21;22;14;19;23;2;9;11;3;8;1;24;18;12;4;7;10;15;25;20;13;16;2
17;11;26;6;7;22;14;19;23;2;9;5;3;8;1;24;18;20;16;21;10;15;25;12;13;4;2
17;5;26;6;21;22;14;19;23;2;9;11;3;8;1;24;18;12;4;7;10;15;25;20;13;16;2
17;11;26;19;13;2;14;6;1;18;5;3;16;8;23;24;22;20;9;21;10;15;25;12;7;4;2
7;19;23;10;13;2;14;6;12;21;5;16;3;8;1;24;18;20;9;17;25;22;11;4;15;26;2
17;5;26;6;21;22;14;19;23;2;9;11;3;8;1;24;18;20;16;7;10;15;25;12;13;4;2
17;11;26;6;21;22;14;19;23;2;9;5;3;8;1;24;18;4;12;7;10;15;25;20;13;16;2
