"X6";"X13";"X12";"X8";"X23";"X15";"X20";"X21";"X22";"X11";"X14";"X9";"X18";"X5";"X17";"X3";"X24";"X10";"X25";"X1";"X26";"X19";"X2";"X4";"X7";"X16";"generation"
6;13;12;8;23;15;20;21;22;11;14;9;18;5;17;3;24;10;25;1;26;19;2;4;7;16;1
2;6;23;7;1;18;19;21;12;3;9;15;8;5;17;11;24;20;4;25;14;10;22;26;16;13;1
6;13;16;22;9;7;23;18;8;11;14;19;2;5;12;3;24;20;4;25;15;21;17;26;10;1;1
10;6;23;7;1;12;24;18;5;11;14;19;2;8;9;22;20;17;4;25;15;21;3;26;16;13;1
18;4;22;1;15;7;26;3;13;21;16;23;25;24;9;19;8;5;12;17;14;2;6;10;11;20;1
1;21;20;12;3;6;16;7;14;9;24;23;25;15;4;22;8;18;5;26;13;17;11;2;10;19;1
6;11;22;8;10;7;3;26;5;17;24;13;18;15;4;14;20;16;12;9;23;2;21;19;25;1;1
22;11;10;19;8;25;3;26;5;13;24;17;18;15;6;14;20;16;12;9;23;21;2;4;7;1;1
3;17;26;7;24;8;19;10;22;11;14;9;18;15;4;13;1;5;12;23;16;2;6;25;21;20;1
2;12;23;7;1;8;19;10;22;16;14;9;18;5;17;3;24;13;4;26;15;21;6;25;11;20;1
18;9;19;8;24;7;23;3;13;17;16;2;10;14;4;22;1;5;6;25;15;21;12;26;11;20;1
2;6;23;7;24;8;19;18;3;11;14;9;10;15;4;22;1;5;17;25;20;21;12;26;16;13;1
12;1;23;16;6;8;19;10;22;11;14;9;18;5;21;3;13;20;15;25;26;17;2;4;7;24;1
6;13;22;18;23;14;11;17;2;3;9;4;8;10;19;20;7;5;25;1;15;21;12;26;16;24;1
18;9;19;8;24;7;14;3;13;21;16;6;10;15;12;22;23;5;25;1;26;17;2;4;11;20;1
6;13;22;3;23;14;11;18;12;21;16;17;10;15;4;20;9;5;25;1;26;8;2;19;7;24;1
18;23;4;17;24;7;26;21;12;3;9;15;8;10;19;20;16;5;25;1;14;2;6;13;11;22;1
17;13;20;18;16;26;11;21;25;3;9;15;8;10;19;22;1;5;12;23;14;2;6;4;7;24;1
18;9;19;8;24;7;26;3;13;21;16;17;10;15;4;22;1;5;12;23;14;2;6;25;11;20;1
18;9;19;8;24;7;26;3;13;21;16;17;10;15;4;22;1;5;12;23;14;2;6;25;11;20;1
6;13;22;18;23;14;11;21;12;3;9;15;8;10;19;5;24;20;4;1;26;17;2;25;7;16;1
2;8;23;7;1;6;17;3;22;11;14;9;18;10;19;20;16;5;25;4;15;21;12;26;24;13;1
18;9;19;8;23;14;11;15;13;21;16;17;10;3;4;22;1;5;12;24;7;2;6;25;26;20;1
6;13;20;18;23;14;11;21;12;3;9;10;8;15;4;22;1;5;25;16;26;17;2;19;7;24;1
18;9;19;8;4;11;26;3;13;21;16;17;10;15;25;22;1;5;12;23;14;2;6;20;7;24;1
6;9;19;8;23;14;11;21;12;3;13;15;18;10;22;20;16;5;25;1;26;17;2;4;7;24;1
18;9;19;8;24;7;26;3;13;21;16;17;10;15;4;22;1;5;12;23;14;2;6;25;11;20;1
18;9;19;8;24;7;26;3;13;21;16;17;10;15;4;22;1;5;12;23;14;2;6;25;11;20;1
18;9;19;8;24;7;14;3;13;21;23;1;10;15;12;22;16;5;25;6;26;17;2;4;11;20;1
17;13;22;18;23;14;7;21;12;3;9;15;8;10;19;20;16;5;4;1;26;2;6;25;11;24;1
17;18;8;12;20;24;7;1;3;23;26;9;19;13;16;10;5;4;15;22;14;2;6;25;11;21;1
18;9;19;20;24;7;26;3;13;21;16;17;10;15;4;22;1;5;12;25;14;11;6;23;2;8;1
2;6;23;7;1;8;19;10;22;11;14;9;18;5;17;3;24;20;4;25;15;21;13;12;26;16;1
12;6;23;24;14;18;21;11;22;3;9;15;8;10;19;20;16;5;25;1;26;17;2;4;7;13;1
17;18;8;15;20;24;7;1;11;25;26;9;19;13;16;10;4;5;12;23;14;2;6;22;3;21;1
18;9;19;8;24;7;26;3;13;21;16;17;10;15;4;22;1;5;12;23;14;11;6;25;2;20;1
2;6;23;7;1;24;19;10;22;11;14;9;20;4;21;3;8;18;5;26;13;17;12;25;16;15;1
1;4;20;12;3;6;16;7;14;17;13;23;26;24;9;19;8;18;5;25;15;21;11;2;10;22;1
6;13;22;18;23;14;11;21;12;3;9;15;16;10;19;20;8;5;25;1;26;17;2;4;7;24;1
6;13;22;18;23;14;11;21;12;3;9;15;8;10;19;20;16;5;25;1;26;17;2;4;7;24;1
12;9;22;1;24;7;23;3;13;21;16;17;10;15;4;19;8;18;5;26;14;2;6;25;11;20;1
1;21;20;12;3;6;16;7;13;4;15;26;25;24;9;19;8;18;5;23;14;17;11;2;10;22;1
6;1;24;25;23;14;4;21;12;3;9;15;16;7;19;20;8;18;5;26;13;17;11;2;10;22;1
13;21;20;12;3;6;16;10;14;11;15;23;18;22;9;19;8;5;25;1;26;17;2;4;7;24;1
1;21;20;12;3;6;16;7;14;4;15;23;25;24;9;19;8;18;5;26;13;17;11;2;10;22;1
1;21;14;12;3;6;16;7;20;4;15;23;25;24;9;19;8;18;5;26;13;17;11;2;10;22;1
3;4;19;8;24;7;26;10;13;21;14;9;18;5;17;22;1;15;12;23;16;2;6;25;11;20;1
20;9;26;7;24;8;19;3;13;21;16;17;10;15;4;22;1;5;12;23;14;2;6;25;11;18;1
10;17;19;8;24;7;26;3;13;11;14;9;18;15;4;22;1;5;12;23;16;2;6;25;21;20;1
18;9;19;8;3;7;26;24;13;11;14;6;2;5;17;10;1;20;4;25;15;21;12;23;16;22;1
21;9;26;7;24;8;16;18;3;19;20;17;10;15;4;22;1;5;12;23;14;2;6;25;11;13;1
18;6;23;7;1;8;19;10;22;11;16;17;3;15;4;13;24;5;12;26;14;2;9;25;21;20;1
18;11;19;8;24;7;26;3;13;21;16;17;10;15;4;22;1;5;12;23;14;2;6;25;9;20;1
18;9;19;8;24;7;26;3;13;21;16;17;10;15;4;22;1;5;12;23;14;2;6;25;11;20;1
18;17;19;12;20;6;7;1;11;25;26;9;10;15;4;22;3;5;2;23;14;8;16;21;13;24;1
9;18;8;12;24;7;26;3;13;21;16;17;10;15;4;22;5;6;14;19;11;1;20;23;2;25;1
18;9;26;8;24;7;19;10;22;21;16;17;3;15;4;13;1;5;12;23;14;2;6;25;11;20;1
2;6;25;7;24;8;19;18;3;11;14;9;10;15;4;22;1;5;12;23;20;21;17;26;16;13;1
18;9;22;4;17;15;26;14;13;5;23;24;8;25;21;19;12;10;16;6;7;2;1;3;11;20;1
2;9;18;20;4;15;26;14;13;5;23;24;8;3;21;19;12;10;16;1;7;22;6;25;11;17;1
10;4;19;8;24;7;26;3;13;11;14;9;18;5;17;22;1;15;12;23;16;2;6;25;21;20;1
18;9;19;8;24;7;23;10;22;11;14;6;2;5;17;3;1;20;4;25;15;21;12;26;16;13;1
10;17;19;8;24;7;26;3;13;11;15;9;18;5;4;22;1;14;12;23;16;2;6;25;21;20;1
11;9;19;8;24;7;26;3;13;21;16;17;10;15;4;22;1;5;12;23;14;2;6;25;20;18;1
18;9;19;8;24;11;26;3;13;21;16;17;10;15;25;22;1;5;12;23;14;7;2;4;6;20;1
17;13;22;18;1;26;7;21;4;3;9;15;8;10;19;24;16;5;12;23;14;2;6;25;11;20;1
8;21;20;18;3;10;16;7;13;4;15;26;17;24;9;22;1;5;12;23;14;2;6;25;11;19;1
1;21;20;12;3;6;16;7;14;4;15;23;25;24;9;19;18;5;8;17;13;2;26;10;11;22;1
12;13;22;18;23;6;16;7;14;3;9;15;8;10;19;20;11;5;25;1;26;17;2;4;21;24;1
1;21;23;14;4;6;25;7;12;3;9;15;8;10;19;20;16;5;18;26;13;17;11;2;24;22;1
18;17;8;12;20;6;7;1;11;25;26;9;19;14;16;10;5;4;15;22;13;3;24;23;21;2;1
9;18;8;14;20;6;7;3;13;21;16;17;10;15;4;22;1;5;12;23;11;26;24;19;2;25;1
12;6;23;7;4;8;19;10;22;11;14;9;18;3;21;20;16;5;25;1;26;17;2;15;24;13;1
6;13;22;18;23;14;11;17;2;3;9;12;8;10;19;20;7;5;25;1;15;21;4;26;16;24;1
17;18;8;12;20;6;7;1;11;25;26;22;5;15;4;14;10;16;19;9;23;2;21;3;13;24;1
9;19;8;12;11;6;3;26;5;13;24;17;18;15;4;14;20;16;10;22;25;7;1;23;2;21;1
1;21;24;12;3;6;16;18;5;11;14;19;2;8;9;22;20;23;7;26;13;17;4;25;10;15;1
6;25;16;15;21;12;24;18;7;11;14;19;2;8;9;22;20;23;5;26;13;17;4;3;10;1;1
8;9;20;12;3;6;24;7;14;21;16;17;10;15;4;22;1;5;18;26;13;23;11;2;25;19;1
