"X6";"X5";"X4";"X25";"X3";"X16";"X2";"X1";"X24";"X9";"X18";"X22";"X19";"X10";"X20";"X7";"X15";"X14";"X8";"X11";"X21";"X23";"X26";"X13";"X12";"X17";"generation"
6;5;4;25;3;16;2;1;24;9;18;22;19;10;20;7;15;14;8;11;21;23;26;13;12;17;1
7;23;21;25;3;6;2;1;24;9;8;22;10;5;16;20;14;11;18;12;26;4;15;17;19;13;1
15;20;14;8;4;1;12;11;24;16;7;19;22;6;10;5;17;21;23;18;13;3;2;25;9;26;1
15;8;12;14;1;20;4;11;24;16;7;19;22;6;10;5;25;21;9;18;13;3;2;17;23;26;1
8;24;2;4;22;13;26;25;21;14;15;7;16;5;6;18;9;23;12;20;3;17;19;10;11;1;1
22;19;21;25;3;10;2;1;24;9;8;5;16;7;26;18;14;11;20;12;4;23;6;13;15;17;1
8;24;25;4;3;16;2;1;19;9;7;22;10;5;6;20;14;11;18;12;21;23;26;13;15;17;1
8;24;25;3;22;13;6;2;21;14;15;5;16;7;19;18;9;17;12;20;4;23;26;10;11;1;1
8;20;21;14;3;16;2;1;24;9;7;19;22;6;10;5;25;11;18;12;4;23;26;13;15;17;1
15;19;14;25;3;16;2;1;24;9;8;22;10;5;6;20;7;21;11;18;13;4;12;17;23;26;1
15;19;21;25;3;16;2;1;24;11;7;20;22;6;10;5;8;14;9;18;13;4;12;17;23;26;1
8;20;21;25;3;9;2;11;24;16;7;19;22;6;10;5;14;1;18;12;4;23;26;13;15;17;1
2;20;14;8;4;1;12;11;24;16;7;19;22;6;10;5;25;21;9;18;3;23;26;13;15;17;1
15;10;25;8;13;1;9;21;24;11;7;19;22;5;6;20;14;16;18;12;4;23;26;17;3;2;1
6;1;3;19;23;21;13;24;18;2;26;22;8;7;17;5;16;11;12;20;4;14;10;25;9;15;1
26;8;23;3;1;20;12;9;24;16;7;19;22;6;10;5;25;21;11;18;13;14;17;2;4;15;1
20;24;15;26;16;1;8;17;23;13;7;19;22;6;10;5;25;21;9;11;14;4;12;18;3;2;1
15;20;14;8;3;1;2;11;24;16;7;19;22;6;10;5;25;13;9;18;21;4;12;17;23;26;1
20;23;15;26;13;1;9;11;24;16;7;19;22;6;10;5;25;14;8;17;21;4;12;18;3;2;1
25;6;21;12;4;1;9;17;23;13;3;5;19;10;20;7;15;14;8;11;16;22;2;18;24;26;1
15;19;25;7;13;21;16;1;24;9;8;22;10;5;6;20;14;11;18;12;4;23;2;17;3;26;1
7;19;11;14;23;16;2;1;24;12;8;22;20;6;10;5;25;21;9;18;13;3;26;4;15;17;1
15;20;14;8;3;1;2;11;24;16;7;19;22;6;10;5;25;21;9;18;13;4;12;17;23;26;1
