"X37L";"X57L";"X49L";"X43L";"X53L";"X55L";"X20L";"X5L";"X40L";"X9L";"X29L";"X62L";"X61L";"X47L";"X39L";"X8L";"X18L";"X27L";"X33L";"X50L";"X19L";"X48L";"X36L";"X3L";"X23L";"X14L";"X58L";"X31L";"X15L";"X52L";"X11L";"X17L";"X25L";"X64L";"X32L";"X38L";"X56L";"X46L";"X28L";"X22L";"X35L";"X63L";"X59L";"X41L";"X45L";"X54L";"X10L";"X60L";"X44L";"X6L";"X1L";"X34L";"X12L";"X24L";"X13L";"X26L";"X42L";"X7L";"X30L";"X16L";"X2L";"X51L";"X4L";"X21L"
37;57;49;43;53;55;20;5;40;9;29;62;61;47;39;8;18;27;33;50;19;48;36;3;23;14;58;31;15;52;11;17;25;64;32;38;56;46;28;22;35;63;59;41;45;54;10;60;44;6;1;34;12;24;13;26;42;7;30;16;2;51;4;21
37;57;44;43;53;55;20;5;40;9;29;62;61;47;39;8;18;27;33;50;19;48;36;3;23;14;58;31;15;52;11;17;25;64;32;38;56;46;28;22;35;63;59;41;45;54;10;60;49;6;1;34;12;24;13;26;42;7;30;16;2;51;4;21
37;57;44;43;53;55;20;5;40;9;29;62;61;47;39;8;18;27;33;50;19;48;36;3;23;14;58;31;15;52;11;17;25;64;32;38;56;46;28;22;35;63;59;41;45;54;10;60;49;6;1;34;12;24;13;26;42;7;30;16;2;51;4;21
37;57;44;43;53;55;20;5;40;9;29;22;61;47;39;8;18;27;33;50;19;48;36;3;23;14;58;31;15;52;11;17;25;64;32;38;56;46;28;62;35;63;59;41;45;54;10;60;49;6;1;34;12;24;13;26;42;7;30;16;2;51;4;21
37;57;44;43;53;55;20;5;40;9;29;22;61;47;39;8;18;27;33;50;19;48;36;3;23;14;58;31;15;52;11;17;25;64;32;38;56;46;28;62;35;63;59;41;45;54;10;60;49;6;1;34;12;24;13;26;42;7;30;16;2;51;4;21
37;57;44;43;53;14;20;5;40;9;29;22;61;47;39;8;18;27;33;50;19;48;36;3;23;55;58;31;15;52;11;17;25;64;32;38;56;46;28;62;35;63;59;41;45;54;10;60;49;6;1;34;12;24;13;26;42;7;30;16;2;51;4;21
37;57;44;43;53;14;20;5;40;9;29;22;61;47;39;8;18;27;33;50;19;48;36;3;23;55;58;31;15;52;11;17;25;64;32;38;56;46;28;62;35;63;59;41;45;54;10;60;49;6;1;34;12;24;13;26;42;7;30;16;2;51;4;21
37;57;44;43;53;14;20;5;40;9;29;22;61;47;39;7;18;27;33;50;19;48;36;3;23;55;58;31;15;52;11;17;25;64;32;38;56;46;28;62;35;63;59;41;45;54;10;60;49;6;1;34;12;24;13;26;42;8;30;16;2;51;4;21
37;57;44;43;53;14;20;5;40;9;29;22;61;47;39;7;18;27;33;50;19;48;36;3;23;55;58;31;15;52;11;17;25;64;32;38;56;46;28;62;35;63;59;41;45;54;10;60;49;6;1;34;12;24;13;26;42;8;30;16;2;51;4;21
37;57;44;43;53;14;20;5;27;9;29;22;61;47;39;7;18;40;33;50;19;48;36;3;23;55;58;31;15;52;11;17;25;64;32;38;56;46;28;62;35;63;59;41;45;54;10;60;49;6;1;34;12;24;13;26;42;8;30;16;2;51;4;21
