"X26L";"X28L";"X25L";"X7L";"X19L";"X15L";"X21L";"X16L";"X18L";"X5L";"X32L";"X3L";"X30L";"X27L";"X8L";"X2L";"X1L";"X24L";"X11L";"X17L";"X9L";"X6L";"X23L";"X12L";"X13L";"X4L";"X10L";"X20L";"X29L";"X22L";"X14L";"X31L"
26;28;25;7;19;15;21;16;18;5;32;3;30;27;8;2;1;24;11;17;9;6;23;12;13;4;10;20;29;22;14;31
26;28;25;7;19;15;21;16;18;5;32;3;1;27;8;2;30;24;11;17;9;6;23;12;13;4;10;20;29;22;14;31
26;28;25;7;19;15;21;16;18;5;32;3;1;27;8;2;30;24;11;17;9;6;23;12;13;4;10;20;29;22;14;31
26;28;25;7;19;15;21;16;18;9;32;3;1;27;8;2;30;24;11;17;5;6;23;12;13;4;10;20;29;22;14;31
26;28;25;7;19;15;21;16;18;9;32;3;1;27;8;2;30;24;11;17;5;6;23;12;13;4;10;20;29;22;14;31
26;28;25;7;19;15;21;16;27;9;32;3;1;18;8;2;30;24;11;17;5;6;23;12;13;4;10;20;29;22;14;31
26;28;25;7;19;15;21;16;27;9;32;3;1;18;8;2;30;24;11;17;5;6;23;12;13;4;10;20;29;22;14;31
26;28;25;7;19;15;21;16;27;9;32;3;1;8;18;2;30;24;11;17;5;6;23;12;13;4;10;20;29;22;14;31
26;28;25;7;19;15;21;16;27;9;32;3;1;8;18;2;30;24;11;17;5;6;23;12;13;4;10;20;29;22;14;31
26;28;25;7;19;15;21;16;27;9;32;3;1;8;18;2;30;24;11;14;5;6;23;12;13;4;10;20;29;22;17;31
26;28;25;7;19;15;21;16;27;9;32;3;1;8;18;2;30;24;11;14;5;6;23;12;13;4;10;20;29;22;17;31
26;28;25;7;19;15;21;16;27;9;32;3;1;13;18;2;30;24;11;14;5;6;23;12;8;4;10;20;29;22;17;31
26;28;25;7;19;15;21;16;27;9;32;3;1;13;18;2;30;24;11;14;5;6;23;12;8;4;10;20;29;22;17;31
26;28;25;22;19;15;21;16;27;9;32;3;1;13;18;2;30;24;11;14;5;6;23;12;8;4;10;20;29;7;17;31
26;28;25;22;19;15;21;16;27;9;32;3;1;13;18;2;30;24;11;14;5;6;23;12;8;4;10;20;29;7;17;31
26;28;25;22;19;15;21;16;27;32;9;3;1;13;18;2;30;24;11;14;5;6;23;12;8;4;10;20;29;7;17;31
26;28;25;22;19;15;21;16;27;32;9;3;1;13;18;2;30;24;11;14;5;6;23;12;8;4;10;20;29;7;17;31
26;28;25;22;19;15;21;16;27;32;9;3;20;13;18;2;30;24;11;14;5;6;23;12;8;4;10;1;29;7;17;31
26;28;25;22;19;15;21;16;27;32;9;3;20;13;18;2;30;24;11;14;5;6;23;12;8;4;10;1;29;7;17;31
26;28;25;22;19;15;21;16;27;32;9;3;20;30;18;2;13;24;11;14;5;6;23;12;8;4;10;1;29;7;17;31
26;28;25;22;19;15;21;16;27;32;9;3;20;30;18;2;13;24;11;14;5;6;23;12;8;4;10;1;29;7;17;31
26;28;25;22;19;15;21;16;27;32;2;3;20;30;18;9;13;24;11;14;5;6;23;12;8;4;10;1;29;7;17;31
26;28;25;22;19;15;21;16;27;32;2;3;20;30;18;9;13;24;11;14;5;6;23;12;8;4;10;1;29;7;17;31
16;28;25;22;19;15;21;26;27;32;2;3;20;30;18;9;13;24;11;14;5;6;23;12;8;4;10;1;29;7;17;31
16;28;25;22;19;15;21;26;27;32;2;3;20;30;18;9;13;24;11;14;5;6;23;12;8;4;10;1;29;7;17;31
16;28;25;22;19;15;21;26;3;32;2;27;20;30;18;9;13;24;11;14;5;6;23;12;8;4;10;1;29;7;17;31
16;28;25;22;19;15;21;26;3;32;2;27;20;30;18;9;13;24;11;14;5;6;23;12;8;4;10;1;29;7;17;31
