"X11";"X8";"X4";"X6";"X12";"X1";"X2";"X3";"X5";"X9";"X10";"X7";"generation"
11;8;4;6;12;1;2;3;5;9;10;7;1
11;8;4;6;12;1;2;3;5;9;10;7;1
6;12;7;8;5;3;4;11;10;2;9;1;1
6;4;8;7;9;3;12;5;10;2;11;1;1
10;8;4;6;12;1;2;3;5;9;11;7;1
11;8;4;6;12;1;2;3;5;9;10;7;1
1;4;5;2;12;6;7;8;9;11;3;10;1
1;4;5;2;12;6;7;8;9;11;3;10;1
6;7;2;4;8;9;3;11;10;12;1;5;1
10;4;6;7;9;3;12;11;5;8;1;2;1
6;3;2;11;7;4;1;9;10;8;12;5;1
5;2;6;9;7;4;12;11;10;8;1;3;1
1;4;5;2;9;3;12;11;10;8;6;7;1
3;4;9;2;7;6;12;11;10;8;1;5;1
3;9;4;6;2;1;12;11;10;8;5;7;1
6;4;12;11;8;1;2;3;5;9;10;7;1
6;4;2;7;8;11;12;3;5;9;1;10;1
1;2;4;7;9;3;12;11;10;8;5;6;1
2;5;4;6;12;1;7;8;9;11;3;10;1
11;3;4;1;12;6;7;8;5;9;10;2;1
10;8;1;12;5;3;4;9;6;2;11;7;1
11;12;7;8;5;3;4;9;6;2;10;1;1
6;4;2;7;8;9;3;12;5;11;1;10;1
10;7;6;4;8;3;12;9;5;11;1;2;1
3;8;4;6;2;1;12;11;10;9;5;7;1
6;4;2;7;8;3;12;11;1;9;10;5;1
3;4;8;2;12;6;7;9;10;11;1;5;1
6;4;5;2;9;3;12;11;10;8;1;7;1
4;8;2;7;9;3;12;11;10;1;6;5;1
12;3;2;11;9;10;8;7;4;1;6;5;1
1;4;11;2;12;6;7;8;5;9;10;3;1
5;10;4;6;12;1;2;8;7;11;3;9;1
11;8;4;9;7;1;5;12;2;6;10;3;1
4;6;8;11;12;1;2;3;5;9;10;7;1
6;4;2;7;9;3;12;11;10;8;1;5;1
6;4;2;7;9;3;12;11;10;8;1;5;1
6;10;8;11;7;3;12;9;4;2;1;5;1
3;2;6;12;7;4;9;11;10;8;1;5;1
11;2;4;6;12;3;8;1;5;9;10;7;1
2;4;12;6;11;3;8;7;5;9;10;1;1
9;11;4;6;12;1;8;7;10;2;5;3;1
2;4;12;10;11;3;8;7;6;9;5;1;1
6;4;12;7;9;11;2;5;10;8;1;3;1
6;4;2;7;9;1;8;3;5;12;10;11;1
11;8;4;6;12;1;2;3;5;9;10;7;1
11;8;4;6;12;1;2;3;5;9;10;7;1
6;4;8;7;12;1;2;3;5;9;11;10;1
6;4;2;12;9;3;7;1;5;8;10;11;1
6;4;2;7;9;11;12;3;10;8;1;5;1
6;4;2;7;10;3;12;11;9;8;1;5;1
1;10;5;9;12;11;7;8;2;6;3;4;1
8;4;1;11;7;10;5;12;2;6;9;3;1
6;1;2;7;9;3;12;11;10;8;5;4;1
6;4;8;7;9;3;12;5;10;2;11;1;1
6;4;5;7;12;1;2;3;9;11;8;10;1
4;10;5;2;12;6;7;8;9;11;3;1;1
7;4;2;6;9;3;12;11;10;8;1;5;1
6;4;2;7;9;3;11;12;10;8;1;5;1
6;4;12;7;9;11;2;3;5;8;1;10;1
5;9;4;6;2;3;12;11;10;8;1;7;1
7;9;4;6;2;3;12;11;10;8;1;5;1
7;8;4;6;12;1;2;3;5;9;11;10;1
6;12;2;7;9;3;4;11;10;8;1;5;1
