"X12";"X2";"X6";"X11";"X9";"X7";"X4";"X10";"X8";"X3";"X5";"X1";"generation"
12;2;6;11;9;7;4;1;8;3;5;10;1
12;2;6;11;9;7;4;10;8;3;5;1;1
6;11;3;8;7;9;12;2;4;5;10;1;1
9;3;12;6;7;8;4;2;11;5;10;1;1
7;3;1;5;12;2;10;11;9;8;6;4;1
7;3;1;5;12;2;10;4;9;8;6;11;1
6;11;3;5;7;8;12;2;10;9;4;1;1
6;11;3;9;7;8;12;2;4;5;10;1;1
9;12;4;6;7;11;10;8;2;3;5;1;1
12;4;6;9;7;11;3;8;2;5;10;1;1
9;12;4;6;7;11;3;8;10;5;2;1;1
6;3;11;5;9;8;12;2;10;7;4;1;1
1;2;3;5;7;12;10;11;9;8;6;4;1
7;3;1;5;12;11;9;2;10;8;6;4;1
9;12;4;6;7;11;10;8;2;3;5;1;1
12;2;6;9;7;11;3;10;8;4;5;1;1
9;12;4;6;7;8;11;2;10;5;3;1;1
6;3;11;5;7;8;12;2;10;9;4;1;1
7;3;1;5;12;2;10;11;9;8;6;4;1
7;3;1;5;12;2;10;11;9;8;6;4;1
9;3;4;6;7;8;12;2;10;5;11;1;1
6;2;12;5;7;11;3;8;10;9;4;1;1
7;3;4;8;12;2;6;11;9;5;10;1;1
2;12;1;3;7;5;10;11;9;8;6;4;1
12;2;6;11;9;7;4;10;8;3;5;1;1
12;2;6;11;9;7;4;10;8;3;5;1;1
6;11;3;5;7;8;12;2;9;1;10;4;1
1;11;3;5;7;9;12;2;10;8;6;4;1
7;3;1;5;8;2;10;4;9;12;6;11;1
3;5;1;6;12;2;10;11;9;4;7;8;1
9;4;3;5;7;8;12;11;2;6;10;1;1
6;10;12;9;7;11;3;8;2;5;4;1;1
2;12;4;6;7;8;10;11;9;5;3;1;1
9;12;4;6;7;11;3;8;2;5;10;1;1
11;3;6;5;7;8;12;2;10;9;4;1;1
7;3;1;5;12;2;10;11;9;8;6;4;1
9;12;4;6;7;11;3;8;2;5;10;1;1
9;12;4;6;7;11;3;8;2;5;10;1;1
5;10;12;6;7;11;3;8;2;9;4;1;1
5;12;10;6;7;11;3;8;2;9;4;1;1
6;11;3;5;7;8;12;2;10;9;4;1;1
6;11;3;5;7;8;12;2;10;9;4;1;1
4;7;3;5;12;2;10;11;9;8;6;1;1
10;3;1;5;7;8;12;11;9;2;6;4;1
7;3;1;5;10;8;12;11;9;2;6;4;1
6;3;1;5;12;2;7;8;10;9;4;11;1
6;7;1;5;12;2;10;11;9;8;4;3;1
7;3;1;5;10;8;12;2;9;11;6;4;1
