"X6L";"X5L";"X23L";"X25L";"X20L";"X3L";"X27L";"X14L";"X24L";"X18L";"X4L";"X16L";"X2L";"X8L";"X29L";"X7L";"X26L";"X28L";"X31L";"X13L";"X11L";"X32L";"X12L";"X30L";"X9L";"X19L";"X17L";"X22L";"X1L";"X10L";"X15L";"X21L"
6;5;23;25;20;3;27;14;24;18;4;16;2;8;29;7;26;28;31;13;11;32;12;30;9;19;17;22;1;10;15;21
6;5;23;25;20;3;27;14;24;18;4;12;2;8;29;7;26;28;31;13;11;32;16;30;9;19;17;22;1;10;15;21
6;5;23;25;20;3;27;14;24;18;4;12;2;8;29;7;26;28;31;13;11;32;16;30;9;19;17;22;1;10;15;21
6;5;23;25;20;3;27;14;24;18;4;12;2;8;29;7;26;28;31;13;11;32;16;30;9;19;17;22;1;15;10;21
6;5;23;25;20;3;27;14;24;18;4;12;2;8;29;7;26;28;31;13;11;32;16;30;9;19;17;22;1;15;10;21
6;5;23;25;20;3;27;14;24;18;4;29;2;8;12;7;26;28;31;13;11;32;16;30;9;19;17;22;1;15;10;21
6;5;23;25;20;3;27;14;24;18;4;29;2;8;12;7;26;28;31;13;11;32;16;30;9;19;17;22;1;15;10;21
6;5;23;25;20;3;27;14;24;18;4;29;2;8;12;7;26;28;31;13;11;32;16;30;9;19;17;21;1;15;10;22
6;5;23;25;20;3;27;14;24;18;4;29;2;8;12;7;26;28;31;13;11;32;16;30;9;19;17;21;1;15;10;22
6;5;23;25;20;3;27;14;24;8;4;29;2;18;12;7;26;28;31;13;11;32;16;30;9;19;17;21;1;15;10;22
6;5;23;25;20;3;27;14;24;8;4;29;2;18;12;7;26;28;31;13;11;32;16;30;9;19;17;21;1;15;10;22
6;5;23;25;20;3;27;14;24;8;4;29;2;18;12;7;26;28;31;13;19;32;16;30;9;11;17;21;1;15;10;22
6;5;23;25;20;3;27;14;24;8;4;29;2;18;12;7;26;28;31;13;19;32;16;30;9;11;17;21;1;15;10;22
