# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.012        0.000       64.059      303.566
       1.013       98.900       64.059      303.566
       2.014       99.900       65.020      304.613
       3.015       99.900       65.793      305.523
       4.016       98.900       67.582      307.234
       5.017       99.900       68.348      308.027
       6.018       98.900       69.430      308.961
       7.019       99.900       69.574      309.230
       8.020       99.900       70.594      310.316
       9.022       98.800       71.875      311.668
      10.023      100.900       72.797      312.344
      11.024       98.900       74.180      313.824
      12.025       99.900       74.625      314.090
      13.026       98.900       76.043      315.500
      14.027       99.900       76.164      315.762
      15.028       98.900       77.195      316.887
      16.029       99.900       77.195      316.887
      17.030       99.900       78.453      318.117
      18.031       99.900       79.969      319.469
      19.032       98.900       79.969      319.469
      20.033       99.900       80.707      320.184
