# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.018        0.000       62.141      303.570
       1.020       99.900       62.141      303.570
       2.021       99.900       63.109      304.602
       3.022       99.900       63.883      305.383
       4.023       98.900       65.660      307.344
       5.024       98.900       66.477      308.141
       6.025      100.900       67.383      308.785
       7.026       99.900       67.637      309.176
       8.027       98.900       69.180      310.785
       9.028       96.900       70.973      312.426
      10.029       99.900       71.348      312.832
      11.030       99.900       72.293      313.910
      12.031       99.900       73.438      314.840
      13.032       99.900       75.051      316.520
      14.033       98.900       75.059      316.520
      15.034       99.900       75.832      317.355
      16.035       99.900       75.832      317.355
      17.036       99.900       77.629      319.262
      18.037       98.900       78.559      319.938
      19.038       99.900       78.559      319.938
      20.039       99.900       79.062      320.508
      21.040       99.900       81.480      322.875
