# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.011        0.000       62.141      303.570
       1.012       99.900       62.141      303.570
       2.013       98.900       63.070      304.625
       3.031       95.300       64.602      306.059
       4.032      100.900       66.129      307.637
       5.033       98.900       66.867      308.449
       6.034       99.900       67.516      308.980
       7.035       98.900       67.914      309.512
       8.036      100.900       68.688      310.184
       9.037       99.900       69.969      311.414
      10.038       99.900       70.902      312.355
      11.039       98.900       73.211      314.656
      12.040       99.900       74.230      315.766
      13.041       99.900       74.230      315.766
      14.042       98.900       74.477      315.898
      15.043       99.900       75.766      317.309
      16.044       99.900       76.520      318.105
      17.045       99.900       77.293      318.789
      18.046       99.900       77.293      318.789
      19.047       99.900       78.840      320.215
      20.048       98.900       79.883      321.320
