# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.002        0.000       62.141      303.570
       1.002       99.900       62.141      303.699
       2.003       99.900       63.832      305.402
       3.004       98.900       66.320      307.750
       4.005       99.900       67.352      308.941
       5.006       98.900       67.703      309.074
       6.007      100.900       69.246      310.684
       7.008       99.900       70.406      311.922
       8.009       98.900       71.551      313.004
       9.010       99.900       72.816      314.355
      10.011       98.900       74.105      315.617
      11.012      100.900       74.508      315.879
      12.013       98.900       75.773      317.133
      13.014       99.900       76.258      317.832
      14.015       99.900       76.984      318.387
      15.016       99.900       79.293      320.668
      16.017       99.900       80.840      322.379
      17.018       98.900       80.918      322.387
