# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.011        0.000       64.062      303.574
       1.012       98.900       64.062      303.574
       2.013       98.900       65.086      304.742
       3.019       97.400       66.309      305.785
       4.020       98.900       68.156      307.742
       5.021       99.900       68.781      308.398
       6.022       98.900       69.395      308.918
       7.023       99.900       69.879      309.449
       8.024      100.900       70.641      310.262
       9.025       98.900       71.930      311.613
      10.026       99.900       73.062      312.551
      11.027       99.900       75.137      314.688
      12.028       98.900       76.887      316.348
      13.029       99.900       76.887      316.348
      14.030      100.900       77.031      316.758
      15.031       99.900       77.805      317.320
      16.032       98.900       79.570      319.184
      17.033       99.900       80.043      319.594
      18.034       99.900       80.043      319.594
      19.035       98.900       80.840      320.602
      20.036       99.900       83.355      322.883
