# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.016        0.000       63.801      303.570
       1.017       99.900       63.801      303.570
       2.018       99.900       63.855      303.699
       3.019       99.900       64.613      304.477
       4.020       96.900       66.418      306.301
       5.021       98.900       68.164      307.875
       6.022      100.900       69.191      308.934
       7.023       99.900       69.375      309.207
       8.024       98.900       70.402      310.277
       9.025       99.900       71.172      311.094
      10.026       99.900       71.688      311.633
      11.027       99.900       72.711      312.441
      12.028       99.900       74.289      314.160
      13.029       98.900       75.316      315.285
      14.030       99.900       75.316      315.285
      15.031       98.900       76.086      316.078
      16.032       98.900       77.117      317.066
      17.033       99.900       78.383      318.316
      18.034       98.900       78.383      318.316
      19.035       89.900       79.414      319.266
      20.036       99.900       80.188      320.129
      21.037       99.900       80.344      320.129
