# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.017        0.000       62.141      303.574
       1.018       98.900       62.141      303.574
       2.019      100.900       62.199      303.574
       3.020       98.900       63.215      304.605
       4.021       99.900       64.570      306.164
       5.022       99.900       66.180      307.605
       6.023       98.900       67.512      308.918
       7.024       99.900       67.512      309.047
       8.025      100.900       69.258      310.805
       9.026       98.900       69.758      311.488
      10.027       99.900       70.789      312.301
      11.028       99.900       71.473      312.836
      12.029       98.900       73.453      315.098
      13.030       99.900       74.973      316.336
      14.031       99.900       74.973      316.336
      15.032       98.900       74.973      316.480
      16.033      100.900       76.254      317.738
      17.034       98.900       77.285      318.961
      18.035       99.900       77.285      318.961
      19.036       96.900       77.801      319.367
      20.037       99.900       78.922      320.371
      21.038       98.900       78.922      320.371
      22.039      100.900       81.430      322.777
